#Taxa	detected	Number_of_reads	proportion_estimate	85%_confidence_interval_lower_bound	85%_confidence_interval_higher_bound	95%_confidence_interval_lower_bound	95%_confidence_interval_higher_bound
Bovidae	yes	107897	0.000950468	2.47889e-07	0.0127947	3.55938e-08	0.0334234	
Carnivora	yes	38504	0.960421	0.539439	0.999813	0.0819177	0.999976	
Felidae	yes	3585	3.95776e-08	6.90504e-10	4.10106e-05	1.06696e-10	0.000438013	
Homininae	yes	3872	1.90757e-05	2.8089e-07	0.00134139	7.58506e-08	0.00600902	
Pecora	yes	214	0.000967127	2.49365e-05	0.342332	2.92603e-06	0.896259	
Proboscidea	yes	16309	0.00126613	1.40108e-05	0.0743596	1.78308e-06	0.181197	
Suina	yes	55285	6.46169e-05	2.91184e-07	0.0143409	6.60395e-08	0.0681945
