#Taxa	bin0	entropy	bin1	entropy	bin2	entropy	bin3	entropy	bin4	entropy	bin5	entropy	bin6	entropy	bin7	entropy	bin8	entropy	bin9	entropy	bin10	entropy	bin11	entropy	bin12	entropy	bin13	entropy	bin14	entropy	bin15	entropy	bin16	entropy	bin17	entropy	bin18	entropy	bin19	entropy	bin20	entropy
Bovidae	93.00000	1.35745	71.48414	1.34525	81.80473	1.29369	108.62943	1.32285	111.51988	1.32622	99.46388	1.34440	114.81216	1.33147	105.28075	1.36123	111.62538	1.31896	107.49687	1.34425	99.78708	1.33564
Carnivora	26.93849	1.34258	54.61510	1.33491	20.00000	1.35743	25.00000	1.34382	21.00000	1.30558	35.00000	1.32892	25.63341	1.32941	53.45717	1.34791	24.97585	1.32753	64.38710	1.36862	79.45352	1.32077
Homininae	2.00000	1.38552	2.00000	1.34999	6.00000	1.35645	5.00000	1.33289	3.27273	1.29232	5.81818	1.32787	4.00000	1.31969	3.00000	1.33739	5.00000	1.33205	5.20000	1.36290	5.00000	1.33228
Proboscidea	11.00000	1.34945	9.16667	1.33882	20.36364	1.32252	18.95227	1.30921	15.00000	1.32484	11.11111	1.33937	14.70000	1.34145	13.50000	1.34432	14.23077	1.35525	19.06593	1.35491	13.00000	1.34111
Suina	34.81818	1.31255	53.78283	1.33396	48.50000	1.33050	46.88889	1.32075	57.27778	1.31886	51.00000	1.31759	58.50684	1.32545	74.43896	1.34071	54.27604	1.34267	40.82418	1.31813	49.00000	1.34197
