#Taxa	bin0	entropy	bin1	entropy	bin2	entropy	bin3	entropy	bin4	entropy	bin5	entropy	bin6	entropy	bin7	entropy	bin8	entropy	bin9	entropy	bin10	entropy	bin11	entropy	bin12	entropy	bin13	entropy	bin14	entropy	bin15	entropy	bin16	entropy	bin17	entropy	bin18	entropy	bin19	entropy	bin20	entropy
Bovidae	59.00000	1.35745	62.12955	1.34525	83.34280	1.29369	70.70261	1.32285	84.46550	1.32622	76.02642	1.34440	76.12457	1.33147	85.74177	1.36123	85.54262	1.31896	74.59170	1.34425	48.86646	1.33564
Carnivora	17.92450	1.34258	35.80499	1.33491	14.00000	1.35743	11.00000	1.34382	15.25000	1.30558	22.00000	1.32892	20.24277	1.32941	30.00000	1.34791	12.00000	1.32753	28.09048	1.36862	45.51587	1.32077
Homininae	2.00000	1.38552	2.00000	1.34999	2.00000	1.35645	4.00000	1.33289	2.00000	1.29232	2.00000	1.32787	2.00000	1.31969	2.00000	1.33739	6.00000	1.33205	6.00000	1.36290	1.00000	1.33228
Proboscidea	12.00000	1.34945	13.00000	1.33882	16.12500	1.32252	10.00000	1.30921	12.00000	1.32484	6.33333	1.33937	9.75000	1.34145	12.06667	1.34432	14.00000	1.35525	9.00000	1.35491	7.00000	1.34111
Suina	21.60000	1.31255	31.62292	1.33396	25.75290	1.33050	40.84527	1.32075	42.32129	1.31886	53.91667	1.31759	43.26596	1.32545	47.52500	1.34071	31.82500	1.34267	34.77778	1.31813	51.00000	1.34197
