RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
Cap.E.7055	252550	251017	184470	73	0.02149	2.04	f	253	Carnivora	Ursidae	Ursus_arctos	best	115	0.4545	111	1.0360	1682	98	1528	0.46	++	12	19	33.3 (13.3,59.0)	36.8 (16.3,61.6)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	52.5	52.6	0.34	0.098	0.262	0.376
Cap.E.7055	252550	251017	184470	76	0.03854	4.97	f	3719	Artiodactyla	Bovidae	Bison_schoetensacki	best	2627	0.7063	2219	1.1838	4097	2086	3995	9.97	++	251	454	36.7 (32.3,41.2)	15.2 (12.3,18.4)	50.0 (23.0,77.0)	12.3 (5.1,23.7)	53.1	52.7	7.2	0.25	0.998	0.251
Cap.E.7055	252550	251017	184470	9	0.002068	1.89	f	162	Primates	Cheirogaleidae	Microcebus_tanosi	best	88	0.5432	81	1.0864	543	61	502	0.29	++	14	38	27.8 (9.7,53.5)	56.2 (29.9,80.2)	0.0 (0.0,60.2)	N/A (N/A,N/A)	49.1	48.7	0.24	0.032	0.191	0.17
Cap.E.7056	242264	240302	162365	10	0.02577	1.0	f	297	Carnivora	Canidae	Canis_lupus_lupus	best	231	0.7777	211	1.0947	1676	208	1658	1.03	+	32	48	44.2 (30.5,58.7)	16.9 (8.4,29.0)	25.0 (0.6,80.6)	33.3 (0.8,90.6)	52.5	50.0	0.66	0.1	0.442	0.226
Cap.E.7056	242264	240302	162365	14	0.00208	7.79	f	198	Eulipotyphla	Soricidae	Sorex_sinalis	best	68	0.3434	59	1.1525	500	58	452	0.28	+	13	21	57.1 (34.0,78.2)	14.3 (1.8,42.8)	50.0 (1.3,98.7)	25.0 (0.6,80.6)	46.6	43.9	0.15	0.029	0.131	0.22
Cap.E.7056	242264	240302	162365	16	0.002033	3.94	f	422	Primates	Cercopithecidae	Macaca_sylvanus	best	138	0.3270	128	1.0781	643	123	620	0.61	+	17	31	36.7 (19.9,56.1)	16.7 (6.4,32.8)	0.0 (0.0,97.5)	0.0 (0.0,70.8)	51.3	51.9	0.39	0.038	0.294	0.131
Cap.E.7056	242264	240302	162365	16	0.008748	1.44	f	486	Primates	Hominidae	Homo_sapiens	fixed	275	0.5658	230	1.1956	6989	-	-	1.14	++	34	44	35.0 (23.1,48.4)	22.1 (12.9,33.8)	66.7 (9.4,99.2)	18.2 (2.3,51.8)	46.9	47.5	0.65	0.421	0.437	0.964
Cap.E.7056	242264	240302	162365	17	0.0149	2.82	f	358	Proboscidea	Elephantidae	Mammuthus_columbi	best	320	0.8938	270	1.1851	1256	270	1256	1.34	+	28	55	28.8 (17.8,42.1)	17.6 (9.5,28.8)	50.0 (1.3,98.7)	25.0 (0.6,80.6)	48.5	49.5	0.79	0.076	0.504	0.151
Cap.E.7056	242264	240302	162365	1890	0.2288	78.7	f	19650	Carnivora	Hyaenidae	Crocuta_crocuta	best	19407	0.9876	13107	1.4806	6353	12920	6119	64.43	++	1538	2439	33.0 (31.4,34.7)	17.4 (16.1,18.8)	40.7 (32.6,49.2)	21.3 (16.6,26.6)	59.7	61.4	45.69	0.37	1.0	0.37
Cap.E.7056	242264	240302	162365	23	0.002197	14.6	f	63	Rodentia	Spalacidae	Rhizomys_sinensis	best	12	0.1904	12	1.0000	212	12	212	0.05	-	1	4	100.0 (2.5,100.0)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.0	37.5	0.02	0.012	0.025	0.495
Cap.E.7056	242264	240302	162365	28	0.003254	1.75	f	383	Rodentia	Sciuridae	Dremomys_rufigenis	best	104	0.2715	90	1.1555	921	87	848	0.43	-	5	18	8.3 (0.2,38.5)	21.1 (6.1,45.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.0	45.2	0.24	0.055	0.197	0.282
Cap.E.7056	242264	240302	162365	28	0.00391	1.93	f	128	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	29	0.2265	28	1.0357	510	27	444	0.13	-	3	6	66.7 (9.4,99.2)	20.0 (0.5,71.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.7	40.8	0.08	0.03	0.073	0.418
Cap.E.7056	242264	240302	162365	31	0.00407	8.32	f	333	Rodentia	Muridae	Rattus_norvegicus	best	75	0.2252	65	1.1538	457	65	457	0.32	+	10	21	66.7 (34.9,90.1)	15.0 (3.2,37.9)	100.0 (2.5,100.0)	25.0 (0.6,80.6)	43.8	44.1	0.17	0.028	0.142	0.196
Cap.E.7056	242264	240302	162365	34	0.005341	3.06	f	234	Primates	Cebidae	Leontopithecus_rosalia	best	117	0.5000	106	1.1037	369	105	362	0.52	++	19	30	32.1 (15.9,52.4)	55.6 (30.8,78.5)	0.0 (0.0,70.8)	0.0 (0.0,97.5)	54.2	54.2	0.33	0.021	0.259	0.084
Cap.E.7056	242264	240302	162365	35	0.0046	6.97	f	140	Carnivora	Viverridae	Arctictis_binturong_albifrons	best	94	0.6714	83	1.1325	816	83	816	0.41	+	14	22	68.8 (41.3,89.0)	17.4 (5.0,38.8)	100.0 (2.5,100.0)	50.0 (1.3,98.7)	52.6	51.6	0.26	0.049	0.206	0.237
Cap.E.7056	242264	240302	162365	378	0.1186	6.08	f	2230	Perissodactyla	Equidae	Equus_ovodovi	best	2117	0.9493	1768	1.1973	3802	1761	3774	8.78	++	250	419	38.5 (33.9,43.3)	21.2 (17.5,25.3)	52.6 (28.9,75.6)	22.2 (11.2,37.1)	51.5	51.3	5.55	0.231	0.992	0.233
Cap.E.7056	242264	240302	162365	4	0.003949	44.0	f	728	Artiodactyla	Cervidae	Cervus_nippon_taiouanus	best	487	0.6689	419	1.1622	2137	418	2066	2.08	++	75	126	61.9 (50.7,72.3)	24.3 (16.7,33.4)	44.4 (13.7,78.8)	25.0 (7.3,52.4)	51.3	49.0	1.3	0.13	0.684	0.189
Cap.E.7056	242264	240302	162365	40	0.00461	68.2	f	657	Rodentia	Cricetidae	Ondatra_zibethicus	best	391	0.5951	324	1.2067	635	324	635	1.61	+	34	65	47.5 (34.6,60.7)	7.5 (2.5,16.6)	0.0 (0.0,97.5)	0.0 (0.0,45.9)	48.3	46.8	0.95	0.038	0.57	0.068
Cap.E.7056	242264	240302	162365	486	0.06913	5.23	f	763	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	686	0.8990	603	1.1376	2965	598	2927	2.98	++	90	128	35.8 (27.3,44.9)	31.3 (24.0,39.4)	10.0 (0.3,44.5)	10.0 (0.3,44.5)	51.3	51.1	1.89	0.18	0.811	0.222
Cap.E.7056	242264	240302	162365	55	0.01619	3.13	f	212	Carnivora	Ursidae	Ursus_arctos	best	105	0.4952	94	1.1170	1280	87	1230	0.43	++	12	21	35.3 (14.2,61.7)	25.9 (11.1,46.3)	33.3 (0.8,90.6)	25.0 (0.6,80.6)	52.5	47.5	0.28	0.075	0.222	0.338
Cap.E.7056	242264	240302	162365	58	0.02941	3.4	f	4168	Artiodactyla	Bovidae	Bison_schoetensacki	best	2827	0.6782	2382	1.1868	4440	2244	4317	11.19	++	269	504	32.8 (28.7,37.1)	20.2 (16.9,23.8)	28.6 (13.2,48.7)	19.0 (8.6,34.1)	53.4	52.5	7.76	0.271	0.998	0.272
Cap.E.7056	242264	240302	162365	7	0.01016	2.71	f	548	Carnivora	Felidae	Panthera_leo_persica	best	325	0.5930	280	1.1607	1586	275	1467	1.37	++	56	93	40.3 (28.5,53.0)	41.1 (29.7,53.2)	25.0 (0.6,80.6)	16.7 (0.4,64.1)	54.4	52.2	0.9	0.094	0.549	0.171
Cap.E.7056	242264	240302	162365	9	0.001143	1.0	f	595	Chiroptera	Vespertilionidae	Myotis_frater	best	125	0.2100	103	1.2135	709	92	686	0.45	+	10	27	37.5 (15.2,64.6)	25.0 (8.7,49.1)	100.0 (2.5,100.0)	33.3 (0.8,90.6)	45.8	45.7	0.27	0.041	0.218	0.19
Cap.E.7056	242264	240302	162365	9	0.001381	1.56	f	149	Carnivora	Mustelidae	Mustela_kathiah	best	36	0.2416	34	1.0588	682	34	682	0.16	-	5	9	33.3 (4.3,77.7)	27.3 (6.0,61.0)	N/A (N/A,N/A)	0.0 (0.0,97.5)	52.6	48.4	0.1	0.041	0.09	0.453
Cap.E.7056	242264	240302	162365	9	0.001629	2.89	f	92	Chiroptera	Pteropodidae	Rousettus_aegyptiacus	best	39	0.4239	36	1.0833	486	29	385	0.14	++	10	12	57.1 (18.4,90.1)	60.0 (26.2,87.8)	0.0 (0.0,97.5)	N/A (N/A,N/A)	50.9	50.4	0.1	0.029	0.091	0.317
Cap.E.7057	224020	222496	154373	11	0.004218	1.27	f	446	Primates	Hominidae	Homo_sapiens	fixed	210	0.4708	185	1.1351	6110	-	-	0.96	++	28	43	42.6 (28.3,57.8)	20.0 (10.0,33.7)	50.0 (6.8,93.2)	33.3 (4.3,77.7)	47.0	47.9	0.52	0.368	0.371	0.993
Cap.E.7057	224020	222496	154373	113	0.03326	3.79	f	316	Carnivora	Ursidae	Ursus_arctos	best	224	0.7088	191	1.1727	1889	184	1853	0.96	++	30	55	50.0 (33.4,66.6)	24.5 (13.3,38.9)	50.0 (1.3,98.7)	20.0 (0.5,71.6)	53.9	54.4	0.6	0.11	0.412	0.269
Cap.E.7057	224020	222496	154373	12	0.001783	11.2	f	165	Eulipotyphla	Soricidae	Sorex_sinalis	best	68	0.4121	59	1.1525	619	58	577	0.30	-	10	19	52.6 (28.9,75.6)	0.0 (0.0,24.7)	N/A (N/A,N/A)	0.0 (0.0,70.8)	47.4	43.7	0.16	0.035	0.133	0.269
Cap.E.7057	224020	222496	154373	13	0.01115	2.38	f	200	Proboscidea	Elephantidae	Mammuthus_primigenius	best	174	0.8700	152	1.1447	1244	152	1244	0.79	++	20	37	28.2 (15.0,44.9)	27.0 (13.8,44.1)	33.3 (0.8,90.6)	50.0 (1.3,98.7)	48.7	49.0	0.44	0.074	0.322	0.229
Cap.E.7057	224020	222496	154373	14	0.001553	1.0	f	636	Chiroptera	Vespertilionidae	Myotis_horsfieldii	best	161	0.2531	136	1.1838	578	135	527	0.70	+	17	34	52.0 (31.3,72.2)	14.3 (4.0,32.7)	0.0 (0.0,84.2)	0.0 (0.0,84.2)	46.6	45.2	0.37	0.033	0.279	0.121
Cap.E.7057	224020	222496	154373	15	0.002301	1.73	f	132	Carnivora	Mustelidae	Mustela_kathiah	best	35	0.2651	31	1.1290	691	31	691	0.16	-	3	5	25.0 (3.2,65.1)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	54.8	51.8	0.1	0.041	0.086	0.482
Cap.E.7057	224020	222496	154373	1737	0.2102	75.3	f	17127	Carnivora	Hyaenidae	Crocuta_crocuta	best	16907	0.9871	11527	1.4667	6026	11359	6007	59.40	++	1403	2243	34.9 (33.1,36.7)	18.8 (17.3,20.3)	48.3 (39.0,57.7)	24.2 (18.8,30.1)	58.9	60.9	39.66	0.351	0.999	0.351
Cap.E.7057	224020	222496	154373	19	0.002901	1.0	f	152	Chiroptera	Phyllostomidae	Leptonycteris_yerbabuenae	best	56	0.3684	48	1.1666	740	48	740	0.25	-	5	13	25.0 (3.2,65.1)	33.3 (7.5,70.1)	0.0 (0.0,97.5)	N/A (N/A,N/A)	49.8	46.8	0.14	0.044	0.118	0.373
Cap.E.7057	224020	222496	154373	20	0.002626	13.1	f	321	Rodentia	Muridae	Rattus_norvegicus	best	62	0.1931	48	1.2916	378	48	378	0.25	+	8	17	16.7 (0.4,64.1)	42.1 (20.3,66.5)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	44.5	44.8	0.13	0.023	0.109	0.212
Cap.E.7057	224020	222496	154373	20	0.003142	5.6	f	206	Primates	Cebidae	Leontopithecus_rosalia	best	110	0.5339	101	1.0891	561	100	555	0.52	++	18	29	36.7 (19.9,56.1)	38.9 (17.3,64.3)	N/A (N/A,N/A)	0.0 (0.0,97.5)	55.2	52.4	0.33	0.033	0.253	0.131
Cap.E.7057	224020	222496	154373	24	0.00305	3.75	f	381	Primates	Cercopithecidae	Macaca_sylvanus	best	132	0.3464	123	1.0731	659	121	642	0.63	++	18	36	29.4 (15.1,47.5)	27.6 (12.7,47.2)	0.0 (0.0,70.8)	N/A (N/A,N/A)	51.2	50.0	0.38	0.039	0.285	0.139
Cap.E.7057	224020	222496	154373	287	0.09008	7.9	f	2067	Perissodactyla	Equidae	Equus_ovodovi	best	1951	0.9438	1615	1.2080	3415	1614	3340	8.44	++	242	405	40.3 (35.4,45.4)	22.9 (18.9,27.2)	41.7 (22.1,63.4)	24.4 (12.4,40.3)	51.6	52.1	5.07	0.208	0.988	0.21
Cap.E.7057	224020	222496	154373	39	0.006726	4.69	f	440	Carnivora	Felidae	Panthera_uncia	best	245	0.5568	215	1.1395	1287	215	1287	1.12	++	45	88	47.3 (33.7,61.2)	40.4 (27.0,54.9)	50.0 (6.8,93.2)	33.3 (4.3,77.7)	53.0	51.5	0.67	0.076	0.451	0.17
Cap.E.7057	224020	222496	154373	40	0.00461	53.3	f	521	Rodentia	Cricetidae	Ondatra_zibethicus	best	309	0.5930	261	1.1839	673	261	673	1.36	++	32	53	34.8 (21.4,50.2)	28.1 (17.0,41.5)	0.0 (0.0,45.9)	0.0 (0.0,84.2)	48.1	49.1	0.76	0.041	0.492	0.083
Cap.E.7057	224020	222496	154373	5	0.0006258	8.4	f	85	Chiroptera	Pteropodidae	Rousettus_amplexicaudatus	best	17	0.2000	16	1.0625	430	11	401	0.05	-	1	3	50.0 (1.3,98.7)	0.0 (0.0,60.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	59.8	46.3	0.05	0.026	0.047	0.545
Cap.E.7057	224020	222496	154373	607	0.08634	6.07	f	994	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	910	0.9154	799	1.1389	3417	797	3379	4.16	++	121	194	47.3 (39.6,55.1)	27.0 (20.6,34.3)	60.0 (26.2,87.8)	24.0 (9.4,45.1)	53.7	53.8	2.61	0.207	0.9	0.23
Cap.E.7057	224020	222496	154373	7	0.002448	7.71	f	212	Carnivora	Canidae	Canis_lupus_chanco	best	166	0.7830	152	1.0921	1653	148	1612	0.77	++	25	35	44.4 (27.9,61.9)	27.0 (13.8,44.1)	25.0 (0.6,80.6)	33.3 (0.8,90.6)	51.8	48.4	0.46	0.098	0.337	0.291
Cap.E.7057	224020	222496	154373	8	0.0009317	1.25	f	433	Rodentia	Sciuridae	Callosciurus_prevostii	best	120	0.2771	109	1.1009	937	103	856	0.53	-	7	28	14.3 (1.8,42.8)	20.0 (6.8,40.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.4	43.2	0.3	0.056	0.236	0.237
Cap.E.7057	224020	222496	154373	8	0.008065	4.0	f	1462	Artiodactyla	Cervidae	Cervus_nippon_hortulorum	best	1189	0.8132	1036	1.1476	2984	1035	2895	5.41	++	126	231	44.4 (37.3,51.6)	17.2 (12.7,22.5)	75.0 (19.4,99.4)	13.0 (2.8,33.6)	54.0	53.9	3.4	0.181	0.95	0.191
Cap.E.7057	224020	222496	154373	96	0.04868	3.58	f	4639	Artiodactyla	Bovidae	Bison_schoetensacki	best	3211	0.6921	2687	1.1950	4988	2515	4864	13.15	++	303	527	36.2 (32.2,40.4)	18.3 (15.3,21.6)	23.8 (8.2,47.2)	9.3 (3.1,20.3)	54.5	53.2	8.93	0.305	0.999	0.305
Cap.E.7058	299196	296722	207346	14	0.0016	1.14	f	502	Rodentia	Sciuridae	Dremomys_pernyi	best	134	0.2669	111	1.2072	818	102	769	0.42	+	13	27	15.0 (3.2,37.9)	45.5 (24.4,67.8)	0.0 (0.0,97.5)	N/A (N/A,N/A)	45.1	46.4	0.3	0.049	0.238	0.207
Cap.E.7058	299196	296722	207346	14	0.00208	19.7	f	211	Eulipotyphla	Soricidae	Sorex_sinalis	best	76	0.3601	53	1.4339	560	53	560	0.21	+	11	19	69.2 (38.6,90.9)	16.7 (2.1,48.4)	N/A (N/A,N/A)	0.0 (0.0,70.8)	48.3	49.1	0.14	0.032	0.123	0.264
Cap.E.7058	299196	296722	207346	14	0.004601	1.0	f	830	Chiroptera	Vespertilionidae	Myotis_evotis	best	233	0.2807	164	1.4207	542	155	439	0.63	++	20	46	37.5 (21.1,56.3)	26.5 (12.9,44.4)	33.3 (0.8,90.6)	50.0 (1.3,98.7)	45.5	43.9	0.43	0.031	0.32	0.099
Cap.E.7058	299196	296722	207346	18	0.002287	3.17	f	571	Primates	Cercopithecidae	Macaca_sylvanus	best	173	0.3029	151	1.1456	635	147	623	0.60	+	14	32	20.5 (9.8,35.3)	16.2 (6.2,32.0)	25.0 (0.6,80.6)	20.0 (0.5,71.6)	52.7	50.5	0.47	0.038	0.344	0.111
Cap.E.7058	299196	296722	207346	18	0.01544	1.11	f	214	Proboscidea	Elephantidae	Mammuthus_primigenius	best	175	0.8177	140	1.2500	1233	140	1233	0.57	+	21	41	59.4 (40.6,76.3)	6.9 (0.8,22.8)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	48.9	51.1	0.4	0.073	0.302	0.242
Cap.E.7058	299196	296722	207346	1920	0.2324	95.2	f	24150	Carnivora	Hyaenidae	Crocuta_crocuta	best	23909	0.9900	14734	1.6227	6268	14547	6255	59.98	++	1689	2738	36.0 (34.4,37.6)	15.5 (14.3,16.8)	40.5 (31.8,49.6)	16.8 (12.8,21.5)	59.3	61.4	51.04	0.365	1.0	0.365
Cap.E.7058	299196	296722	207346	20	0.03704	12.0	f	735	Artiodactyla	Cervidae	Cervus_canadensis_songaricus	best	456	0.6204	346	1.3179	1662	339	1595	1.39	+	43	78	53.0 (40.3,65.4)	12.7 (6.0,22.7)	100.0 (2.5,100.0)	11.1 (0.3,48.2)	49.9	49.7	1.04	0.101	0.603	0.167
Cap.E.7058	299196	296722	207346	25	0.002877	2.24	f	94	Rodentia	Spalacidae	Myospalax_psilurus	best	17	0.1808	17	1.0000	502	17	502	0.07	-	1	2	50.0 (1.3,98.7)	0.0 (0.0,45.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.9	48.0	0.04	0.03	0.042	0.713
Cap.E.7058	299196	296722	207346	27	0.00377	1.93	f	211	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	60	0.2843	43	1.3953	552	41	484	0.16	-	2	6	20.0 (2.5,55.6)	20.0 (0.5,71.6)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	46.8	48.2	0.12	0.033	0.101	0.325
Cap.E.7058	299196	296722	207346	28	0.003676	15.2	f	518	Rodentia	Muridae	Rattus_norvegicus	best	132	0.2548	92	1.4347	567	92	567	0.37	++	29	37	55.6 (30.8,78.5)	80.0 (59.3,93.2)	33.3 (0.8,90.6)	50.0 (1.3,98.7)	45.5	45.3	0.25	0.034	0.202	0.171
Cap.E.7058	299196	296722	207346	3	0.001049	1.0	f	262	Carnivora	Canidae	Canis_lupus_chanco	best	175	0.6679	145	1.2068	1622	143	1587	0.58	+	16	30	30.3 (15.6,48.7)	15.8 (6.0,31.3)	N/A (N/A,N/A)	0.0 (0.0,84.2)	51.7	53.0	0.44	0.096	0.325	0.297
Cap.E.7058	299196	296722	207346	352	0.1105	7.01	f	2134	Perissodactyla	Equidae	Equus_ovodovi	best	2013	0.9432	1610	1.2503	3675	1602	3657	6.60	++	214	356	43.0 (37.7,48.4)	20.4 (16.5,24.9)	59.1 (36.4,79.3)	33.3 (19.1,50.2)	51.3	51.3	5.02	0.223	0.988	0.226
Cap.E.7058	299196	296722	207346	37	0.004768	8.81	f	122	Carnivora	Herpestidae	Suricata_suricatta	best	74	0.6065	57	1.2982	338	57	338	0.23	-	5	8	22.2 (2.8,60.0)	37.5 (8.5,75.5)	N/A (N/A,N/A)	0.0 (0.0,97.5)	47.0	43.6	0.15	0.019	0.13	0.153
Cap.E.7058	299196	296722	207346	37	0.005812	3.24	f	268	Primates	Cebidae	Leontopithecus_rosalia	best	156	0.5820	126	1.2380	393	125	381	0.51	++	21	35	45.7 (28.8,63.4)	34.8 (16.4,57.3)	75.0 (19.4,99.4)	37.5 (8.5,75.5)	58.2	61.1	0.43	0.023	0.318	0.073
Cap.E.7058	299196	296722	207346	41	0.004726	50.3	f	594	Rodentia	Cricetidae	Ondatra_zibethicus	best	330	0.5555	281	1.1743	890	281	890	1.15	+	33	63	46.9 (32.5,61.7)	15.9 (7.9,27.3)	N/A (N/A,N/A)	0.0 (0.0,60.2)	49.0	47.3	0.84	0.054	0.524	0.103
Cap.E.7058	299196	296722	207346	43	0.007149	1.12	f	179	Carnivora	Mustelidae	Martes_foina	best	42	0.2346	40	1.0500	1105	40	1105	0.16	+	4	7	42.9 (9.9,81.6)	7.1 (0.2,33.9)	N/A (N/A,N/A)	0.0 (0.0,84.2)	53.9	50.0	0.13	0.066	0.108	0.614
Cap.E.7058	299196	296722	207346	45	0.005915	5.4	f	135	Carnivora	Viverridae	Arctictis_binturong	best	85	0.6296	73	1.1643	855	72	813	0.29	++	17	28	47.6 (25.7,70.2)	35.0 (15.4,59.2)	N/A (N/A,N/A)	0.0 (0.0,70.8)	53.5	55.1	0.23	0.051	0.188	0.275
Cap.E.7058	299196	296722	207346	55	0.009486	4.18	f	598	Carnivora	Felidae	Panthera_uncia	best	357	0.5969	301	1.1860	2137	296	1993	1.22	++	67	100	47.1 (34.8,59.6)	45.2 (34.3,56.5)	37.5 (8.5,75.5)	27.3 (6.0,61.0)	53.0	51.2	0.94	0.127	0.567	0.224
Cap.E.7058	299196	296722	207346	6	0.001142	1.0	f	122	Chiroptera	Pteropodidae	Rousettus_madagascariensis	best	32	0.2622	27	1.1851	414	24	378	0.09	-	3	5	50.0 (6.8,93.2)	25.0 (3.2,65.1)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	51.4	48.4	0.08	0.024	0.07	0.35
Cap.E.7058	299196	296722	207346	70	0.02061	2.0	f	223	Carnivora	Ursidae	Ursus_arctos	best	131	0.5874	116	1.1293	1488	105	1328	0.43	+	11	22	18.5 (6.3,38.1)	24.1 (10.3,43.5)	50.0 (1.3,98.7)	25.0 (0.6,80.6)	51.4	45.8	0.35	0.087	0.267	0.326
Cap.E.7058	299196	296722	207346	70	0.03827	2.5	f	1385	Primates	Hominidae	Homo_sapiens	fixed	1059	0.7646	811	1.3057	14443	-	-	3.34	++	94	150	31.2 (24.8,38.1)	16.7 (11.9,22.4)	37.5 (8.5,75.5)	16.7 (3.6,41.4)	52.0	55.0	2.54	0.871	0.894	0.974
Cap.E.7058	299196	296722	207346	79	0.04006	7.51	f	5128	Artiodactyla	Bovidae	Bison_schoetensacki	best	3436	0.6700	2702	1.2716	4747	2555	4607	10.53	++	320	556	41.8 (37.7,46.1)	17.2 (14.3,20.4)	44.1 (27.2,62.1)	24.2 (14.2,36.7)	53.6	52.8	8.84	0.29	0.999	0.29
Cap.E.7058	299196	296722	207346	905	0.1287	15.1	f	3216	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	3100	0.9639	2515	1.2326	4306	2506	4272	10.33	++	278	432	33.8 (29.8,37.9)	17.7 (14.6,21.2)	30.0 (11.9,54.3)	12.2 (4.6,24.8)	57.3	58.0	8.77	0.261	0.999	0.262
Cap.E.7059	30427	25529	8537	6	0.002301	1.0	f	7272	Primates	Hominidae	Homo_sapiens	fixed	6535	0.8986	19	343.9473	900	-	-	100.00	-	0	2	0.0 (0.0,70.8)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	54.2	45.0	0.06	0.054	0.053	1.016
Cap.E.7060	304281	301815	199363	10	0.008569	1.3	f	5063	Artiodactyla	Bovidae	Ovis_ammon_ammon	best	2944	0.5814	2334	1.2613	3956	2248	3872	9.91	++	295	508	37.8 (33.4,42.3)	22.0 (18.6,25.7)	28.0 (12.1,49.4)	16.7 (7.0,31.4)	53.5	52.0	7.51	0.238	0.998	0.238
Cap.E.7060	304281	301815	199363	13	0.001627	2.85	f	123	Chiroptera	Pteropodidae	Rousettus_amplexicaudatus	best	28	0.2276	25	1.1200	482	19	417	0.08	-	4	9	100.0 (39.8,100.0)	0.0 (0.0,45.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	52.6	50.3	0.07	0.029	0.065	0.445
Cap.E.7060	304281	301815	199363	13	0.001932	11.8	f	226	Eulipotyphla	Soricidae	Sorex_sinalis	best	102	0.4513	67	1.5223	581	67	581	0.29	+	17	31	61.5 (40.6,79.8)	9.5 (1.2,30.4)	50.0 (1.3,98.7)	20.0 (0.5,71.6)	46.5	44.7	0.18	0.033	0.147	0.228
Cap.E.7060	304281	301815	199363	15	0.001906	6.07	f	494	Primates	Cercopithecidae	Macaca_sylvanus	best	189	0.3825	158	1.1962	677	154	660	0.67	++	28	51	33.3 (18.6,51.0)	44.2 (29.1,60.1)	60.0 (14.7,94.7)	60.0 (14.7,94.7)	52.6	51.1	0.49	0.04	0.356	0.114
Cap.E.7060	304281	301815	199363	17	0.009295	1.0	f	529	Primates	Hominidae	Homo_sapiens	fixed	229	0.4328	177	1.2937	5124	-	-	0.78	+	19	34	26.4 (15.3,40.3)	12.2 (4.1,26.2)	0.0 (0.0,84.2)	0.0 (0.0,70.8)	50.0	47.6	0.53	0.309	0.375	0.823
Cap.E.7060	304281	301815	199363	1724	0.2087	77.2	f	18098	Carnivora	Hyaenidae	Crocuta_crocuta	best	17885	0.9882	11593	1.5427	6163	11431	6156	50.42	++	1408	2378	34.9 (33.1,36.7)	20.0 (18.5,21.6)	46.8 (37.9,55.9)	23.6 (18.5,29.4)	58.8	60.9	39.85	0.359	0.999	0.359
Cap.E.7060	304281	301815	199363	18	0.005968	1.56	f	207	Primates	Lepilemuridae	Lepilemur_edwardsi	best	142	0.6859	107	1.3271	526	106	484	0.46	++	25	42	76.9 (56.4,91.0)	24.1 (10.3,43.5)	66.7 (9.4,99.2)	40.0 (5.3,85.3)	47.3	45.1	0.29	0.031	0.231	0.134
Cap.E.7060	304281	301815	199363	19	0.002495	17.6	f	545	Rodentia	Muridae	Rattus_norvegicus	best	121	0.2220	94	1.2872	696	94	696	0.41	++	16	29	38.5 (20.2,59.4)	38.9 (17.3,64.3)	50.0 (1.3,98.7)	50.0 (1.3,98.7)	44.0	43.7	0.25	0.042	0.2	0.213
Cap.E.7060	304281	301815	199363	19	0.006646	1.05	f	334	Carnivora	Canidae	Canis_lupus_chanco	best	248	0.7425	217	1.1428	1913	212	1860	0.93	++	31	62	44.0 (30.0,58.7)	23.1 (11.1,39.3)	0.0 (0.0,60.2)	0.0 (0.0,70.8)	51.8	50.0	0.66	0.114	0.444	0.256
Cap.E.7060	304281	301815	199363	20	0.002325	1.9	f	526	Rodentia	Sciuridae	Dremomys_rufigenis	best	151	0.2870	125	1.2080	1001	112	888	0.49	++	16	33	38.1 (18.1,61.6)	38.1 (18.1,61.6)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	45.5	46.8	0.34	0.06	0.263	0.229
Cap.E.7060	304281	301815	199363	20	0.002793	1.25	f	165	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	34	0.2060	30	1.1333	403	30	403	0.13	-	3	8	33.3 (4.3,77.7)	11.1 (0.3,48.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.1	42.0	0.07	0.024	0.067	0.357
