RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
Cap.E.6723	1608001	1590552	1095202	36	0.004574	6.19	f	3585	Chiroptera	Vespertilionidae	Myotis_frater	best	756	0.2108	457	1.6542	1485	388	1403	0.27	++	73	136	51.6 (40.9,62.3)	28.4 (19.6,38.6)	16.7 (0.4,64.1)	9.1 (0.2,41.3)	44.4	43.3	1.21	0.086	0.657	0.132
Cap.E.6723	1608001	1590552	1095202	37	0.00628	3.73	f	920	Chiroptera	Pteropodidae	Pteropus_dasymallus	best	173	0.1880	135	1.2814	1693	126	1568	0.09	++	17	34	38.5 (20.2,59.4)	24.3 (11.8,41.2)	66.7 (9.4,99.2)	50.0 (6.8,93.2)	48.9	49.3	0.39	0.101	0.292	0.346
Cap.E.6723	1608001	1590552	1095202	39	0.004207	26.1	f	2758	Rodentia	Sciuridae	Tamias_striatus	best	646	0.2342	442	1.4615	1575	414	1505	0.29	++	69	112	42.1 (30.9,54.0)	38.2 (29.1,47.9)	83.3 (35.9,99.6)	62.5 (24.5,91.5)	45.6	44.6	1.21	0.095	0.659	0.144
Cap.E.6723	1608001	1590552	1095202	39	0.004652	1.44	f	104	Cingulata	Chlamyphoridae	Cabassous_tatouay	best	25	0.2403	17	1.4705	385	17	385	0.01	+	6	7	66.7 (9.4,99.2)	57.1 (18.4,90.1)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.2	41.6	0.04	0.023	0.038	0.593
Cap.E.6723	1608001	1590552	1095202	39	0.007272	2.49	f	253	Pholidota	Manidae	Manis_culionensis	best	75	0.2964	65	1.1538	1024	65	1024	0.04	+	7	13	33.3 (7.5,70.1)	33.3 (9.9,65.1)	N/A (N/A,N/A)	N/A (N/A,N/A)	52.3	56.8	0.2	0.061	0.165	0.372
Cap.E.6723	1608001	1590552	1095202	41	0.005269	5.0	f	2685	Eulipotyphla	Soricidae	Crocidura_fuliginosa	best	292	0.1087	188	1.5531	1303	182	1278	0.13	+	30	63	45.3 (31.6,59.6)	13.5 (5.6,25.8)	50.0 (1.3,98.7)	16.7 (0.4,64.1)	47.8	45.7	0.52	0.076	0.372	0.206
Cap.E.6723	1608001	1590552	1095202	42	0.003816	3.45	f	2849	Dasyuromorphia	Dasyuridae	Sminthopsis_douglasi	best	85	0.0298	58	1.4655	274	58	274	0.04	+	8	14	75.0 (34.9,96.8)	13.3 (1.7,40.5)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	45.7	42.6	0.16	0.016	0.131	0.125
Cap.E.6723	1608001	1590552	1095202	42	0.005515	21.4	f	2130	Rodentia	Muridae	Rattus_norvegicus	best	394	0.1849	233	1.6909	1486	233	1486	0.16	++	43	83	67.5 (50.9,81.4)	29.6 (18.0,43.6)	0.0 (0.0,84.2)	0.0 (0.0,41.0)	43.8	43.3	0.62	0.091	0.424	0.214
Cap.E.6723	1608001	1590552	1095202	43	0.003546	4.02	f	634	Rodentia	Dipodidae	Sicista_concolor	best	38	0.0599	26	1.4615	384	26	384	0.01	+	9	12	50.0 (6.8,93.2)	43.8 (19.8,70.1)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	41.8	44.5	0.06	0.023	0.056	0.412
Cap.E.6723	1608001	1590552	1095202	43	0.01224	93.3	f	1021	Chiroptera	Rhinolophidae	Rhinolophus_macrotis	best	546	0.5347	378	1.4444	847	378	847	0.27	++	51	76	47.0 (34.6,59.7)	30.9 (20.2,43.3)	33.3 (0.8,90.6)	20.0 (0.5,71.6)	48.1	45.6	1.07	0.05	0.613	0.081
Cap.E.6723	1608001	1590552	1095202	44	0.005034	3.64	f	575	Eulipotyphla	Talpidae	Uropsilus_sp._1_FT-2014	best	117	0.2034	91	1.2857	1012	85	1009	0.06	++	14	22	35.3 (14.2,61.7)	36.0 (18.0,57.5)	33.3 (0.8,90.6)	50.0 (1.3,98.7)	47.4	48.6	0.25	0.061	0.204	0.299
Cap.E.6723	1608001	1590552	1095202	44	0.01182	3.34	f	147	Artiodactyla	Giraffidae	Giraffa_giraffa_angolensis	best	72	0.4897	62	1.1612	918	62	918	0.04	++	13	22	60.0 (26.2,87.8)	34.8 (16.4,57.3)	50.0 (1.3,98.7)	33.3 (0.8,90.6)	53.8	52.5	0.2	0.055	0.164	0.34
Cap.E.6723	1608001	1590552	1095202	46	0.004164	1.83	f	94	Pilosa	Bradypodidae	Bradypus_torquatus	best	45	0.4787	33	1.3636	273	33	273	0.02	++	11	16	100.0 (39.8,100.0)	58.3 (27.7,84.8)	N/A (N/A,N/A)	0.0 (0.0,97.5)	42.4	40.7	0.08	0.016	0.071	0.229
Cap.E.6723	1608001	1590552	1095202	4666	0.6637	4.74	f	4537	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	4149	0.9144	3276	1.2664	14573	3242	14379	2.32	++	547	863	44.8 (41.3,48.2)	26.0 (23.0,29.3)	53.3 (37.9,68.3)	23.3 (15.5,32.7)	50.4	50.3	10.07	0.886	0.999	0.886
Cap.E.6723	1608001	1590552	1095202	47	0.004496	1.81	f	188	Scandentia	Tupaiidae	Tupaia_belangeri	best	81	0.4308	57	1.4210	476	53	352	0.03	++	13	16	66.7 (34.9,90.1)	35.7 (12.8,64.9)	N/A (N/A,N/A)	0.0 (0.0,84.2)	43.4	43.9	0.14	0.028	0.122	0.232
Cap.E.6723	1608001	1590552	1095202	47	0.005194	1.7	f	339	Rodentia	Spalacidae	Myospalax_aspalax	best	50	0.1474	37	1.3513	998	37	998	0.02	-	4	9	50.0 (15.7,84.3)	0.0 (0.0,36.9)	N/A (N/A,N/A)	0.0 (0.0,97.5)	48.6	48.2	0.1	0.06	0.091	0.66
Cap.E.6723	1608001	1590552	1095202	50	0.005797	1.96	f	80	Artiodactyla	Physeteridae	Kogia_sima	best	17	0.2125	14	1.2142	441	14	441	0.01	-	2	3	100.0 (15.8,100.0)	0.0 (0.0,60.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.5	50.7	0.04	0.026	0.036	0.734
Cap.E.6723	1608001	1590552	1095202	50	0.07257	5.08	f	3541	Carnivora	Felidae	Panthera_leo_persica	best	1655	0.4673	1254	1.3197	7808	1216	7393	0.87	++	200	373	40.9 (35.3,46.7)	27.7 (22.9,33.0)	46.4 (27.5,66.1)	33.3 (19.1,50.2)	50.8	50.0	3.77	0.464	0.964	0.481
Cap.E.6723	1608001	1590552	1095202	54	0.005903	2.76	f	131	Chiroptera	Hipposideridae	Hipposideros_pomona	best	31	0.2366	25	1.2400	334	25	334	0.01	-	3	8	42.9 (9.9,81.6)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.5	44.1	0.07	0.019	0.06	0.328
Cap.E.6723	1608001	1590552	1095202	55	0.009314	1.96	f	514	Artiodactyla	Ziphiidae	Mesoplodon_grayi	best	224	0.4357	174	1.2873	1102	172	1097	0.12	++	26	40	29.3 (18.1,42.7)	29.0 (14.2,48.0)	0.0 (0.0,70.8)	0.0 (0.0,60.2)	47.7	49.2	0.5	0.067	0.362	0.185
Cap.E.6723	1608001	1590552	1095202	55	0.01066	2.67	f	107	Primates	Lorisidae	Loris_lydekkerianus	best	35	0.3271	31	1.1290	621	31	621	0.02	+	5	7	44.4 (13.7,78.8)	33.3 (0.8,90.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	45.6	42.3	0.08	0.036	0.071	0.519
Cap.E.6723	1608001	1590552	1095202	56	0.00782	9.18	f	1638	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	486	0.2967	369	1.3170	1507	366	1420	0.26	++	28	53	25.5 (14.3,39.6)	17.6 (10.2,27.4)	0.0 (0.0,70.8)	0.0 (0.0,84.2)	49.4	47.8	1.09	0.09	0.619	0.146
Cap.E.6723	1608001	1590552	1095202	58	0.004496	3.02	f	555	Eulipotyphla	Erinaceidae	Erinaceus_europaeus	best	43	0.0774	37	1.1621	376	37	376	0.02	-	3	3	42.9 (9.9,81.6)	0.0 (0.0,52.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	45.3	42.7	0.09	0.021	0.081	0.264
Cap.E.6723	1608001	1590552	1095202	59	0.01088	3.54	f	1135	Carnivora	Phocidae	Phoca_fasciata	best	470	0.4140	331	1.4199	1674	327	1547	0.23	++	73	137	38.0 (26.8,50.3)	43.5 (34.7,52.7)	53.3 (26.6,78.7)	50.0 (24.7,75.3)	50.2	49.4	0.99	0.1	0.584	0.171
Cap.E.6723	1608001	1590552	1095202	6	0.001637	1.0	f	164	Primates	Pitheciidae	Plecturocebus_cupreus	best	17	0.1036	14	1.2142	414	14	414	0.01	-	2	3	100.0 (15.8,100.0)	0.0 (0.0,60.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	50.6	52.0	0.04	0.025	0.037	0.674
Cap.E.6723	1608001	1590552	1095202	61	0.006936	5.02	f	142	Carnivora	Mephitidae	Mephitis_mephitis	best	77	0.5422	62	1.2419	790	62	790	0.04	++	8	23	57.1 (18.4,90.1)	36.4 (10.9,69.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.9	50.3	0.19	0.047	0.155	0.308
Cap.E.6723	1608001	1590552	1095202	61	0.007054	5.49	f	188	Artiodactyla	Tragulidae	Tragulus_napu	best	65	0.3457	45	1.4444	539	45	539	0.03	+	10	10	75.0 (42.8,94.5)	14.3 (0.4,57.9)	N/A (N/A,N/A)	0.0 (0.0,84.2)	45.0	40.4	0.12	0.034	0.107	0.319
Cap.E.6723	1608001	1590552	1095202	62	0.0335	20.0	f	7416	Artiodactyla	Cervidae	Cervus_nippon_yakushimae	best	5026	0.6777	3867	1.2997	14189	3763	13847	2.70	++	589	1019	43.9 (40.6,47.3)	25.1 (22.2,28.1)	35.0 (20.6,51.7)	15.4 (8.7,24.5)	50.6	49.7	11.92	0.863	0.999	0.863
Cap.E.6723	1608001	1590552	1095202	64	0.005956	6.36	f	120	Didelphimorphia	Didelphidae	Tlacuatzin_canescens	best	35	0.2916	28	1.2500	275	28	275	0.02	-	4	9	16.7 (0.4,64.1)	30.0 (6.7,65.2)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	43.0	43.2	0.07	0.016	0.062	0.267
Cap.E.6723	1608001	1590552	1095202	70	0.006983	3.97	f	666	Rodentia	Anomaluridae	Anomalurus_derbianus	best	226	0.3393	144	1.5694	518	139	378	0.09	+	24	35	46.2 (30.1,62.8)	20.0 (7.7,38.6)	0.0 (0.0,97.5)	0.0 (0.0,70.8)	46.4	46.9	0.39	0.03	0.294	0.104
Cap.E.6723	1608001	1590552	1095202	7009	0.8483	115.0	f	119374	Carnivora	Hyaenidae	Crocuta_crocuta	best	116770	0.9781	71414	1.6351	16198	68940	15479	49.46	++	9238	15042	34.9 (34.2,35.7)	21.6 (20.9,22.2)	35.7 (32.6,38.9)	21.9 (19.8,24.0)	59.5	60.7	248.55	0.945	1.0	0.945
Cap.E.6723	1608001	1590552	1095202	77	0.006769	22.4	f	716	Rodentia	Gliridae	Glis_glis	best	393	0.5488	241	1.6307	455	241	455	0.17	+	18	38	28.9 (15.4,45.9)	17.1 (7.2,32.1)	0.0 (0.0,97.5)	N/A (N/A,N/A)	49.8	47.2	0.72	0.027	0.471	0.058
Cap.E.6723	1608001	1590552	1095202	8	0.05755	1.0	f	781	Artiodactyla	Suidae	Sus_scrofa_domesticus	best	489	0.6261	354	1.3813	1201	278	1139	0.19	++	62	95	47.2 (36.5,58.1)	31.9 (21.4,44.0)	42.9 (9.9,81.6)	23.1 (5.0,53.8)	49.3	49.1	1.07	0.071	0.613	0.116
Cap.E.6723	1608001	1590552	1095202	81	0.008276	6.48	f	222	Carnivora	Procyonidae	Nasua_nasua	best	48	0.2162	43	1.1162	703	39	610	0.02	-	3	5	28.6 (3.7,71.0)	14.3 (0.4,57.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.6	43.0	0.13	0.042	0.108	0.393
Cap.E.6723	1608001	1590552	1095202	81	0.01324	12.9	f	1129	Primates	Lemuridae	Eulemur_rubriventer	best	256	0.2267	172	1.4883	793	143	672	0.10	++	17	34	27.3 (10.7,50.2)	50.0 (29.9,70.1)	50.0 (6.8,93.2)	100.0 (15.8,100.0)	44.6	44.0	0.43	0.045	0.321	0.14
Cap.E.6723	1608001	1590552	1095202	83	0.01388	4.06	f	944	Carnivora	Herpestidae	Herpestes_ichneumon	best	354	0.3750	260	1.3615	2233	202	2068	0.14	++	22	42	38.7 (21.8,57.8)	29.7 (15.9,47.0)	100.0 (2.5,100.0)	50.0 (1.3,98.7)	50.2	48.5	0.77	0.133	0.494	0.269
Cap.E.6723	1608001	1590552	1095202	86	0.02212	6.65	f	238	Artiodactyla	Moschidae	Moschus_moschiferus	best	165	0.6932	123	1.3414	1275	123	1275	0.08	++	21	34	45.8 (25.6,67.2)	37.9 (20.7,57.7)	50.0 (1.3,98.7)	33.3 (0.8,90.6)	52.4	51.2	0.39	0.077	0.293	0.265
Cap.E.6723	1608001	1590552	1095202	89	0.0333	14.1	f	3812	Carnivora	Mustelidae	Martes_zibellina	best	419	0.1099	337	1.2433	3473	293	3173	0.21	++	34	65	46.2 (32.2,60.5)	20.0 (10.4,33.0)	33.3 (0.8,90.6)	20.0 (0.5,71.6)	48.2	48.4	0.97	0.21	0.576	0.364
Cap.E.6723	1608001	1590552	1095202	93	0.01102	5.46	f	2843	Carnivora	Eupleridae	Cryptoprocta_ferox	best	2319	0.8156	898	2.5824	1816	897	1814	0.64	++	123	193	46.9 (40.0,53.9)	17.7 (12.4,24.0)	53.8 (25.1,80.8)	25.9 (11.1,46.3)	55.6	57.5	2.96	0.107	0.926	0.116
Cap.E.6723	1608001	1590552	1095202	95	0.008534	19.8	f	216	Macroscelidea	Macroscelididae	Elephantulus_edwardii	best	27	0.1250	21	1.2857	362	12	214	0.00	-	1	4	100.0 (2.5,100.0)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.0	38.8	0.05	0.021	0.047	0.459
Cap.E.6724	1450960	1434665	1006646	1	0.0005066	4.0	f	420	Artiodactyla	Suidae	Sus_scrofa_cristatus	best	253	0.6023	202	1.2524	1130	156	1079	0.11	++	35	67	54.5 (38.8,69.6)	26.1 (14.3,41.1)	100.0 (2.5,100.0)	14.3 (0.4,57.9)	53.9	51.2	0.66	0.067	0.442	0.152
Cap.E.6724	1450960	1434665	1006646	1	0.0006443	11.0	f	68	Primates	Hylobatidae	Nomascus_leucogenys	best	14	0.2058	11	1.2727	246	11	246	0.00	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.2	N/A	0.03	0.014	0.026	0.555
Cap.E.6724	1450960	1434665	1006646	102	0.01239	2.57	f	2501	Carnivora	Eupleridae	Eupleres_goudotii	best	1813	0.7249	705	2.5716	1370	699	1360	0.50	+	80	142	49.6 (41.1,58.2)	9.4 (4.9,15.8)	33.3 (0.8,90.6)	6.2 (0.2,30.2)	56.4	57.0	2.35	0.08	0.874	0.092
Cap.E.6724	1450960	1434665	1006646	11	0.008429	3.64	f	108	Carnivora	Mephitidae	Spilogale_putorius	best	28	0.2592	21	1.3333	617	20	564	0.01	-	0	4	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.8	45.2	0.05	0.037	0.049	0.756
Cap.E.6724	1450960	1434665	1006646	114	0.04265	11.6	f	3772	Carnivora	Mustelidae	Martes_zibellina	best	427	0.1132	315	1.3555	3262	263	2923	0.19	+	28	52	41.5 (28.1,55.9)	14.0 (6.3,25.8)	100.0 (15.8,100.0)	33.3 (4.3,77.7)	48.1	46.8	0.9	0.197	0.551	0.357
Cap.E.6724	1450960	1434665	1006646	12	0.003278	1.33	f	83	Primates	Indriidae	Propithecus_edwardsi	best	15	0.1807	10	1.5000	190	10	190	0.00	-	0	1	0.0 (0.0,97.5)	0.0 (0.0,45.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	51.1	52.0	0.02	0.011	0.026	0.426
Cap.E.6724	1450960	1434665	1006646	121	0.04232	3.57	f	4433	Carnivora	Canidae	Canis_lupus_chanco	best	3443	0.7766	2852	1.2072	15000	2790	14597	2.01	++	412	707	44.0 (40.1,47.9)	24.0 (20.6,27.6)	29.7 (15.9,47.0)	17.7 (9.2,29.5)	50.5	50.0	8.61	0.894	0.999	0.894
Cap.E.6724	1450960	1434665	1006646	124	0.01114	22.7	f	301	Macroscelidea	Macroscelididae	Elephantulus_edwardii	best	52	0.1727	42	1.2380	396	16	198	0.01	-	4	8	80.0 (28.4,99.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.4	41.9	0.11	0.023	0.092	0.258
Cap.E.6724	1450960	1434665	1006646	1266	0.3727	3.76	f	3144	Carnivora	Ursidae	Ursus_arctos	best	2435	0.7744	1939	1.2558	14435	1885	13958	1.36	++	256	432	35.1 (30.8,39.6)	22.0 (18.3,26.1)	25.8 (11.9,44.6)	21.6 (9.8,38.2)	53.8	53.6	6.15	0.848	0.995	0.851
Cap.E.6724	1450960	1434665	1006646	130	0.01709	6.28	f	1540	Carnivora	Viverridae	Arctictis_binturong_albifrons	best	337	0.2188	254	1.3267	2195	253	2125	0.18	+	27	52	32.8 (21.0,46.3)	15.0 (7.1,26.6)	33.3 (0.8,90.6)	16.7 (0.4,64.1)	54.3	53.2	0.82	0.131	0.519	0.253
Cap.E.6724	1450960	1434665	1006646	14	0.002894	2.36	f	146	Primates	Pitheciidae	Plecturocebus_hoffmannsi	best	15	0.1027	11	1.3636	201	6	131	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	55.8	N/A	0.03	0.012	0.031	0.379
Cap.E.6724	1450960	1434665	1006646	14	0.004023	6.21	f	124	Artiodactyla	Delphinidae	Orcaella_brevirostris	best	47	0.3790	38	1.2368	689	36	675	0.02	+	8	10	75.0 (34.9,96.8)	33.3 (4.3,77.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	47.3	46.5	0.11	0.042	0.094	0.444
