RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
Cap.E.6062	1140295	1127809	707682	1	0.0001553	1.0	f	242	Chiroptera	Pteropodidae	Scotonycteris_zenkeri_occidentalis	best	53	0.2190	39	1.3589	537	35	494	0.13	+	8	11	85.7 (42.1,99.6)	30.0 (6.7,65.2)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	49.7	53.3	0.11	0.032	0.095	0.337
Cap.E.6062	1140295	1127809	707682	13	0.002472	6.46	f	685	Primates	Cebidae	Sapajus_xanthosternos	best	441	0.6437	278	1.5863	503	230	488	0.86	++	52	85	46.8 (34.0,59.9)	43.5 (31.0,56.7)	44.4 (13.7,78.8)	66.7 (22.3,95.7)	54.8	57.0	0.89	0.03	0.548	0.055
Cap.E.6062	1140295	1127809	707682	14	0.001779	12.2	f	786	Primates	Cercopithecidae	Macaca_sylvanus	best	348	0.4427	237	1.4683	665	228	639	0.85	++	61	96	42.3 (30.6,54.6)	46.3 (34.0,58.9)	0.0 (0.0,60.2)	0.0 (0.0,52.2)	55.8	54.2	0.79	0.04	0.504	0.079
Cap.E.6062	1140295	1127809	707682	145	0.04551	11.2	f	8372	Perissodactyla	Equidae	Equus_ovodovi	best	7888	0.9421	3107	2.5387	3056	3106	3036	11.67	++	598	948	50.1 (46.4,53.9)	34.3 (31.1,37.7)	50.0 (37.8,62.2)	34.3 (25.2,44.4)	50.9	51.2	9.62	0.186	0.999	0.186
Cap.E.6062	1140295	1127809	707682	164	0.06288	1.77	f	851	Primates	Hominidae	Homo_sapiens	fixed	487	0.5722	240	2.0291	5853	-	-	0.90	++	44	65	32.8 (21.8,45.4)	30.3 (20.2,41.9)	20.0 (0.5,71.6)	14.3 (0.4,57.9)	45.9	45.2	0.66	0.353	0.444	0.795
Cap.E.6062	1140295	1127809	707682	164	0.08316	29.7	f	11654	Artiodactyla	Bovidae	Bison_schoetensacki	best	10099	0.8665	4843	2.0852	3711	4450	3658	16.73	++	795	1298	49.2 (46.1,52.3)	29.5 (26.8,32.3)	55.9 (43.3,67.9)	28.1 (20.8,36.5)	55.5	55.7	16.39	0.227	0.999	0.227
Cap.E.6062	1140295	1127809	707682	18	0.002761	1.61	f	456	Carnivora	Mustelidae	Mustela_kathiah	best	95	0.2083	54	1.7592	656	53	605	0.19	++	15	26	40.0 (16.3,67.7)	68.8 (41.3,89.0)	66.7 (9.4,99.2)	66.7 (9.4,99.2)	52.6	54.6	0.17	0.039	0.14	0.281
Cap.E.6062	1140295	1127809	707682	19	0.01046	6.26	f	3891	Artiodactyla	Cervidae	Cervus_hanglu_yarkandensis	best	2954	0.7591	895	3.3005	1530	888	1520	3.33	++	185	317	62.8 (55.8,69.4)	30.1 (23.9,36.9)	53.8 (25.1,80.8)	19.4 (8.2,36.0)	51.6	51.4	2.82	0.093	0.917	0.102
Cap.E.6062	1140295	1127809	707682	2	0.001715	2.5	f	379	Proboscidea	Elephantidae	Mammuthus_primigenius	best	317	0.8364	161	1.9689	908	161	908	0.60	++	26	43	51.5 (33.5,69.2)	30.8 (17.0,47.6)	100.0 (29.2,100.0)	42.9 (9.9,81.6)	49.4	49.9	0.47	0.054	0.341	0.158
Cap.E.6062	1140295	1127809	707682	2026	0.2452	177.0	f	58043	Carnivora	Hyaenidae	Crocuta_crocuta	best	57689	0.9939	14293	4.0361	7602	13700	7418	51.50	++	2260	3353	43.7 (42.0,45.4)	29.9 (28.3,31.6)	41.7 (35.4,48.2)	29.8 (24.9,35.0)	58.9	61.0	49.21	0.443	1.0	0.443
Cap.E.6062	1140295	1127809	707682	230	0.03272	5.65	f	1776	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	1634	0.9200	539	3.0315	1924	539	1924	2.02	++	85	154	38.7 (28.8,49.4)	53.5 (43.3,63.5)	41.7 (15.2,72.3)	50.0 (18.7,81.3)	51.7	50.8	1.69	0.117	0.775	0.15
Cap.E.6062	1140295	1127809	707682	24	0.003351	5.33	f	696	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	292	0.4195	107	2.7289	519	105	464	0.39	-	6	24	7.1 (0.2,33.9)	23.8 (8.2,47.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	46.5	46.4	0.29	0.031	0.232	0.134
Cap.E.6062	1140295	1127809	707682	28	0.003608	19.2	f	422	Carnivora	Herpestidae	Suricata_suricatta	best	242	0.5734	93	2.6021	294	93	294	0.34	++	24	30	58.8 (32.9,81.6)	66.7 (43.0,85.4)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	46.8	44.9	0.25	0.017	0.202	0.085
Cap.E.6062	1140295	1127809	707682	28	0.003676	54.8	f	1560	Rodentia	Muridae	Rattus_norvegicus	best	576	0.3692	170	3.3882	550	170	550	0.63	++	39	68	67.4 (51.5,80.9)	30.2 (17.2,46.1)	100.0 (29.2,100.0)	50.0 (11.8,88.2)	45.2	45.5	0.47	0.033	0.34	0.099
Cap.E.6062	1140295	1127809	707682	30	0.003429	3.73	f	2154	Rodentia	Sciuridae	Dremomys_pernyi	best	809	0.3755	242	3.3429	895	224	806	0.84	++	54	95	28.6 (13.2,48.7)	64.5 (52.7,75.1)	50.0 (11.8,88.2)	100.0 (29.2,100.0)	44.0	43.2	0.63	0.054	0.431	0.125
Cap.E.6062	1140295	1127809	707682	30	0.008818	4.1	f	732	Eulipotyphla	Soricidae	Chodsigoa_parva	best	580	0.7923	170	3.4117	679	169	629	0.63	++	44	79	80.0 (65.4,90.4)	23.9 (12.6,38.8)	75.0 (19.4,99.4)	30.0 (6.7,65.2)	50.1	48.3	0.49	0.039	0.353	0.111
Cap.E.6062	1140295	1127809	707682	34	0.004469	27.5	f	305	Carnivora	Viverridae	Arctictis_binturong	best	234	0.7672	144	1.6250	804	142	767	0.53	++	34	46	61.1 (43.5,76.9)	43.8 (26.4,62.3)	40.0 (5.3,85.3)	40.0 (5.3,85.3)	51.7	53.6	0.45	0.048	0.329	0.147
Cap.E.6062	1140295	1127809	707682	37	0.01089	1.24	f	563	Carnivora	Ursidae	Ursus_arctos	best	285	0.5062	123	2.3170	960	120	914	0.45	++	25	53	38.1 (18.1,61.6)	52.8 (35.5,69.6)	40.0 (5.3,85.3)	66.7 (9.4,99.2)	48.0	45.0	0.34	0.056	0.262	0.214
Cap.E.6062	1140295	1127809	707682	40	0.00461	122.0	f	1714	Rodentia	Cricetidae	Ondatra_zibethicus	best	1084	0.6324	571	1.8984	557	571	557	2.14	++	111	154	57.0 (47.1,66.5)	35.4 (27.7,43.7)	40.0 (5.3,85.3)	14.3 (1.8,42.8)	49.3	48.3	1.72	0.034	0.781	0.043
Cap.E.6062	1140295	1127809	707682	7	0.002448	2.14	f	1009	Carnivora	Canidae	Canis_lupus_chanco	best	744	0.7373	457	1.6280	1565	452	1472	1.69	++	91	142	49.1 (39.5,58.7)	37.2 (28.3,46.8)	46.2 (19.2,74.9)	60.0 (26.2,87.8)	50.9	50.0	1.38	0.093	0.705	0.132
Cap.E.6062	1140295	1127809	707682	7	0.01016	1.57	f	1385	Carnivora	Felidae	Panthera_leo_persica	best	1076	0.7768	532	2.0225	1257	526	1223	1.97	++	162	270	59.7 (51.2,67.8)	53.8 (45.7,61.7)	55.6 (30.8,78.5)	37.0 (19.4,57.6)	53.1	52.0	1.67	0.074	0.772	0.096
Cap.E.6062	1140295	1127809	707682	8	0.001265	31.9	f	3875	Chiroptera	Vespertilionidae	Myotis_ruber	best	1220	0.3148	405	3.0123	712	396	684	1.48	++	57	141	35.1 (24.5,46.8)	44.6 (33.0,56.6)	37.5 (8.5,75.5)	33.3 (7.5,70.1)	46.6	46.9	1.11	0.041	0.625	0.066
Cap.E.6063	1353621	1340775	927715	10	0.002297	3.3	f	838	Primates	Cheirogaleidae	Microcebus_tanosi	best	566	0.6754	270	2.0962	737	187	701	0.37	++	66	116	37.0 (23.2,52.5)	71.6 (59.9,81.5)	26.7 (7.8,55.1)	80.0 (28.4,99.5)	51.6	49.8	0.82	0.044	0.516	0.085
Cap.E.6063	1353621	1340775	927715	108	0.03179	4.31	f	1353	Carnivora	Ursidae	Ursus_arctos	best	721	0.5328	378	1.9074	1801	364	1620	0.72	++	63	103	36.6 (26.2,48.0)	38.9 (28.8,49.7)	25.0 (3.2,65.1)	33.3 (4.3,77.7)	53.3	48.5	1.18	0.105	0.649	0.162
Cap.E.6063	1353621	1340775	927715	14	0.001207	13.6	f	338	Rodentia	Dipodidae	Sicista_strandi	best	136	0.4023	76	1.7894	578	75	535	0.14	++	16	28	50.0 (26.0,74.0)	34.6 (17.2,55.7)	100.0 (15.8,100.0)	28.6 (3.7,71.0)	46.6	48.8	0.21	0.035	0.172	0.203
Cap.E.6063	1353621	1340775	927715	17	0.00216	30.1	f	1706	Primates	Cercopithecidae	Macaca_sylvanus	best	602	0.3528	394	1.5279	832	379	800	0.75	++	80	153	47.3 (36.7,58.0)	41.8 (31.9,52.2)	40.0 (12.2,73.8)	33.3 (9.9,65.1)	54.2	53.5	1.28	0.05	0.678	0.073
Cap.E.6063	1353621	1340775	927715	19	0.002823	45.5	f	1571	Eulipotyphla	Soricidae	Sorex_sinalis	best	800	0.5092	293	2.7303	865	291	860	0.58	+	51	90	54.2 (42.0,66.0)	15.0 (8.0,24.7)	0.0 (0.0,70.8)	0.0 (0.0,33.6)	50.2	49.1	0.85	0.05	0.529	0.094
Cap.E.6063	1353621	1340775	927715	19	0.02343	2.26	f	1217	Carnivora	Canidae	Canis_lupus_familiaris	best	1053	0.8652	625	1.6848	1935	615	1838	1.22	++	144	208	47.1 (39.5,54.8)	35.4 (28.7,42.6)	26.3 (9.1,51.2)	20.8 (7.1,42.2)	55.5	54.1	2.07	0.115	0.839	0.137
Cap.E.6063	1353621	1340775	927715	20	0.001817	3.25	f	251	Dasyuromorphia	Dasyuridae	Sminthopsis_douglasi	best	58	0.2310	46	1.2608	172	46	172	0.09	++	8	10	50.0 (11.8,88.2)	42.9 (17.7,71.1)	100.0 (2.5,100.0)	50.0 (1.3,98.7)	50.2	52.2	0.13	0.01	0.115	0.089
Cap.E.6063	1353621	1340775	927715	20	0.002288	5.5	f	235	Eulipotyphla	Talpidae	Uropsilus_sp._1_FT-2014	best	48	0.2042	37	1.2972	638	37	638	0.07	-	3	8	40.0 (5.3,85.3)	11.1 (0.3,48.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	60.0	64.0	0.13	0.038	0.111	0.346
Cap.E.6063	1353621	1340775	927715	20	0.005255	6.45	f	879	Primates	Lepilemuridae	Lepilemur_otto	best	705	0.8020	285	2.4736	698	285	698	0.56	++	68	119	57.3 (45.4,68.7)	32.9 (22.9,44.2)	40.0 (5.3,85.3)	22.2 (2.8,60.0)	49.0	46.6	0.83	0.041	0.52	0.079
Cap.E.6063	1353621	1340775	927715	202	0.1024	57.4	f	38293	Artiodactyla	Bovidae	Bison_schoetensacki	best	33293	0.8694	12137	2.7430	6461	11255	6312	22.50	++	1650	2700	40.5 (38.6,42.4)	23.4 (21.8,25.0)	42.2 (34.5,50.3)	23.7 (18.9,29.0)	59.1	59.4	43.83	0.395	1.0	0.395
Cap.E.6063	1353621	1340775	927715	21	0.002417	16.1	f	757	Rodentia	Spalacidae	Myospalax_psilurus	best	365	0.4821	222	1.6441	811	222	811	0.44	++	41	74	50.0 (36.8,63.2)	20.8 (10.8,34.1)	0.0 (0.0,70.8)	0.0 (0.0,70.8)	57.3	54.9	0.77	0.049	0.496	0.099
Cap.E.6063	1353621	1340775	927715	24	0.004014	7.12	f	444	Carnivora	Herpestidae	Herpestes_ichneumon	best	200	0.4504	112	1.7857	657	87	575	0.17	+	17	26	47.8 (26.8,69.4)	24.0 (9.4,45.1)	0.0 (0.0,84.2)	0.0 (0.0,70.8)	52.6	51.4	0.33	0.039	0.259	0.151
Cap.E.6063	1353621	1340775	927715	24	0.02419	3.29	f	6973	Artiodactyla	Cervidae	Cervus_nippon_hortulorum	best	5242	0.7517	2397	2.1869	2710	2376	2654	4.75	++	370	628	48.3 (43.8,52.8)	24.0 (20.5,27.7)	37.5 (18.8,59.4)	18.4 (8.8,32.0)	55.8	54.5	8.15	0.164	0.999	0.165
Cap.E.6063	1353621	1340775	927715	2468	0.2987	201.0	f	69046	Carnivora	Hyaenidae	Crocuta_crocuta	best	68394	0.9905	20663	3.3099	8573	19841	8412	39.67	++	2861	4446	38.8 (37.5,40.2)	22.4 (21.2,23.5)	40.7 (34.9,46.8)	23.4 (19.7,27.5)	64.1	66.7	77.36	0.5	1.0	0.5
Cap.E.6063	1353621	1340775	927715	25	0.003491	11.7	f	813	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	243	0.2988	118	2.0593	791	115	731	0.22	+	12	27	43.5 (23.2,65.5)	9.5 (1.2,30.4)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	50.0	48.9	0.35	0.047	0.268	0.176
Cap.E.6063	1353621	1340775	927715	296	0.1618	2.5	f	1311	Primates	Hominidae	Homo_sapiens	fixed	752	0.5736	312	2.4102	7745	-	-	0.62	++	52	89	39.4 (28.0,51.7)	26.2 (18.0,35.8)	50.0 (11.8,88.2)	30.0 (6.7,65.2)	48.5	48.6	0.91	0.467	0.553	0.844
Cap.E.6063	1353621	1340775	927715	310	0.0973	36.2	f	11127	Perissodactyla	Equidae	Equus_ovodovi	best	10806	0.9711	4555	2.3723	3415	4550	3369	9.09	++	820	1322	44.9 (41.9,47.8)	25.7 (23.4,28.2)	44.8 (34.1,55.9)	22.9 (16.9,30.0)	54.6	55.4	15.16	0.208	0.999	0.208
Cap.E.6063	1353621	1340775	927715	32	0.003888	2.84	f	281	Carnivora	Eupleridae	Eupleres_goudotii	best	142	0.5053	103	1.3786	691	103	691	0.20	++	45	66	80.0 (66.3,90.0)	26.5 (12.9,44.4)	100.0 (39.8,100.0)	33.3 (9.9,65.1)	66.2	65.6	0.4	0.04	0.298	0.136
Cap.E.6063	1353621	1340775	927715	33	0.005184	10.7	f	826	Primates	Cebidae	Leontopithecus_rosalia	best	440	0.5326	287	1.5331	546	265	536	0.52	++	36	73	31.5 (19.5,45.6)	37.7 (24.8,52.1)	14.3 (0.4,57.9)	50.0 (1.3,98.7)	58.3	61.1	0.97	0.032	0.578	0.055
Cap.E.6063	1353621	1340775	927715	35	0.004068	4.63	f	2010	Rodentia	Sciuridae	Dremomys_rufigenis	best	666	0.3313	328	2.0304	1060	302	950	0.60	++	69	114	41.3 (27.0,56.8)	51.0 (41.0,60.9)	37.5 (8.5,75.5)	75.0 (19.4,99.4)	46.1	43.6	0.91	0.064	0.555	0.115
Cap.E.6063	1353621	1340775	927715	40	0.00461	232.0	f	2764	Rodentia	Cricetidae	Ondatra_zibethicus	best	1536	0.5557	851	1.8049	1034	851	1034	1.70	++	112	200	43.3 (35.7,51.1)	21.4 (15.8,27.8)	37.5 (8.5,75.5)	23.1 (5.0,53.8)	52.0	50.8	2.7	0.063	0.908	0.069
Cap.E.6063	1353621	1340775	927715	42	0.00991	2.21	f	614	Carnivora	Mustelidae	Meles_leucurus	best	203	0.3306	149	1.3624	1170	148	1156	0.29	++	20	33	34.6 (17.2,55.7)	28.6 (15.7,44.6)	25.0 (0.6,80.6)	14.3 (0.4,57.9)	57.5	58.3	0.51	0.07	0.367	0.192
Cap.E.6063	1353621	1340775	927715	44	0.005777	31.1	f	1581	Rodentia	Muridae	Rattus_norvegicus	best	381	0.2409	166	2.2951	689	166	689	0.33	++	37	74	66.7 (49.0,81.4)	45.9 (29.5,63.1)	66.7 (22.3,95.7)	100.0 (39.8,100.0)	47.3	46.6	0.48	0.042	0.345	0.122
Cap.E.6063	1353621	1340775	927715	49	0.006441	27.2	f	465	Carnivora	Viverridae	Arctictis_binturong_albifrons	best	303	0.6516	207	1.4637	974	195	915	0.38	++	47	75	56.8 (41.0,71.7)	46.2 (32.2,60.5)	50.0 (6.8,93.2)	50.0 (6.8,93.2)	59.2	62.1	0.73	0.058	0.475	0.123
Cap.E.6063	1353621	1340775	927715	49	0.04294	21.5	f	6201	Proboscidea	Elephantidae	Mammuthus_columbi	best	5975	0.9635	2781	2.1485	2682	2779	2590	5.55	++	459	788	39.9 (36.1,43.8)	28.8 (25.6,32.1)	29.6 (18.0,43.6)	27.6 (16.7,40.9)	54.5	55.5	9.2	0.162	0.999	0.162
Cap.E.6063	1353621	1340775	927715	569	0.08094	21.6	f	4945	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	4586	0.9274	2480	1.8491	3268	2467	3229	4.93	++	412	700	42.9 (38.9,46.9)	27.6 (24.1,31.4)	38.6 (24.4,54.5)	25.8 (15.8,38.0)	56.2	57.0	8.49	0.198	0.999	0.198
Cap.E.6063	1353621	1340775	927715	7	0.001147	8.57	f	224	Lagomorpha	Leporidae	Lepus_europaeus	best	82	0.3660	54	1.5185	701	52	580	0.10	-	7	12	33.3 (7.5,70.1)	26.7 (7.8,55.1)	N/A (N/A,N/A)	0.0 (0.0,97.5)	50.2	53.9	0.15	0.039	0.127	0.31
Cap.E.6063	1353621	1340775	927715	72	0.01032	6.46	f	4592	Chiroptera	Vespertilionidae	Myotis_ikonnikovi	best	1407	0.3064	635	2.2157	1172	595	1006	1.18	++	64	182	24.6 (17.1,33.4)	31.0 (22.6,40.4)	0.0 (0.0,41.0)	0.0 (0.0,41.0)	47.0	47.0	1.81	0.07	0.798	0.088
Cap.E.6063	1353621	1340775	927715	73	0.01276	7.07	f	2145	Carnivora	Felidae	Panthera_leo_persica	best	1610	0.7505	901	1.7869	2129	881	2071	1.76	++	199	360	49.4 (42.8,56.0)	37.3 (31.2,43.8)	28.6 (11.3,52.2)	20.7 (8.0,39.7)	57.6	56.2	3.07	0.126	0.933	0.135
Cap.E.6063	1353621	1340775	927715	8	0.000907	1.75	f	850	Rodentia	Echimyidae	Proechimys_goeldii	best	355	0.4176	112	3.1696	403	112	403	0.22	+	15	45	10.7 (2.3,28.2)	40.0 (22.7,59.4)	0.0 (0.0,70.8)	N/A (N/A,N/A)	45.1	43.4	0.3	0.024	0.233	0.102
Cap.E.6063	1353621	1340775	927715	8	0.001358	24.0	f	471	Chiroptera	Pteropodidae	Pteropus_dasymallus	best	179	0.3800	126	1.4206	1066	59	917	0.11	+	13	23	78.6 (49.2,95.3)	20.0 (5.7,43.7)	100.0 (15.8,100.0)	50.0 (6.8,93.2)	54.7	51.8	0.44	0.063	0.326	0.195
Cap.E.6064	1137770	1128061	772601	10	0.001271	74.6	f	1327	Primates	Cercopithecidae	Macaca_sylvanus	best	656	0.4943	452	1.4513	655	442	636	1.13	++	67	154	44.0 (34.1,54.3)	21.7 (14.3,30.8)	0.0 (0.0,84.2)	0.0 (0.0,33.6)	56.8	57.5	1.54	0.039	0.744	0.053
Cap.E.6064	1137770	1128061	772601	10	0.001416	1.1	f	3300	Chiroptera	Vespertilionidae	Myotis_volans	best	930	0.2818	397	2.3425	697	389	662	0.99	++	54	129	36.5 (25.6,48.5)	38.2 (27.2,50.0)	33.3 (4.3,77.7)	40.0 (5.3,85.3)	48.2	47.1	1.09	0.039	0.62	0.064
Cap.E.6064	1137770	1128061	772601	11	0.002092	8.45	f	901	Primates	Cebidae	Sapajus_xanthosternos	best	639	0.7092	438	1.4589	566	407	554	1.04	++	91	150	38.1 (29.4,47.5)	46.3 (37.2,55.6)	71.4 (41.9,91.6)	76.9 (46.2,95.0)	60.5	61.7	1.57	0.034	0.751	0.045
Cap.E.6064	1137770	1128061	772601	12	0.001502	4.83	f	369	Chiroptera	Pteropodidae	Rousettus_amplexicaudatus	best	65	0.1761	56	1.1607	739	54	663	0.13	+	7	13	66.7 (29.9,92.5)	8.3 (0.2,38.5)	N/A (N/A,N/A)	0.0 (0.0,97.5)	54.3	55.5	0.18	0.044	0.149	0.299
Cap.E.6064	1137770	1128061	772601	121	0.03798	6.01	f	835	Perissodactyla	Equidae	Equus_ovodovi	best	800	0.9580	418	1.9138	1798	418	1798	1.07	++	85	133	48.4 (38.0,58.9)	34.5 (26.0,43.7)	20.0 (2.5,55.6)	20.0 (2.5,55.6)	50.8	50.3	1.29	0.109	0.681	0.16
Cap.E.6064	1137770	1128061	772601	124	0.02826	3.85	f	4075	Artiodactyla	Cervidae	Capreolus_pygargus	best	2781	0.6824	944	2.9459	1783	937	1727	2.39	++	174	306	62.0 (55.2,68.4)	18.9 (13.9,24.7)	57.1 (18.4,90.1)	12.9 (3.6,29.8)	52.2	52.3	3.01	0.109	0.93	0.117
Cap.E.6064	1137770	1128061	772601	13	0.001994	1.62	f	584	Carnivora	Mustelidae	Mustela_kathiah	best	98	0.1678	76	1.2894	636	76	636	0.19	+	14	29	30.8 (9.1,61.4)	47.6 (25.7,70.2)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	55.2	62.1	0.25	0.038	0.2	0.191
Cap.E.6064	1137770	1128061	772601	13	0.002902	71.8	f	660	Primates	Cheirogaleidae	Microcebus_rufus	best	495	0.7500	246	2.0121	565	160	529	0.40	++	33	47	52.6 (35.8,69.0)	40.6 (23.7,59.4)	0.0 (0.0,84.2)	0.0 (0.0,60.2)	51.2	52.4	0.74	0.033	0.481	0.069
Cap.E.6064	1137770	1128061	772601	14	0.001885	3.29	f	320	Carnivora	Canidae	Canis_lupus_chanco	best	209	0.6531	151	1.3841	1270	147	1193	0.37	++	26	42	41.7 (22.1,63.4)	44.4 (27.9,61.9)	0.0 (0.0,70.8)	N/A (N/A,N/A)	54.0	54.0	0.48	0.075	0.349	0.216
Cap.E.6064	1137770	1128061	772601	14	0.002003	5.07	f	1047	Eulipotyphla	Soricidae	Sorex_roboratus	best	798	0.7621	210	3.8000	584	209	539	0.53	+	58	115	77.3 (65.3,86.7)	17.2 (8.9,28.7)	100.0 (39.8,100.0)	33.3 (9.9,65.1)	51.7	51.0	0.63	0.034	0.427	0.079
Cap.E.6064	1137770	1128061	772601	19	0.0163	8.42	f	8536	Proboscidea	Elephantidae	Mammuthus_primigenius	best	8266	0.9683	3603	2.2941	3465	3600	3416	9.22	++	622	1040	47.1 (43.5,50.7)	29.9 (27.0,32.9)	50.9 (37.1,64.6)	32.9 (23.1,44.0)	52.6	53.2	11.3	0.206	0.999	0.206
Cap.E.6064	1137770	1128061	772601	21	0.01148	2.86	f	656	Primates	Hominidae	Homo_sapiens	fixed	164	0.2500	103	1.5922	1683	-	-	0.26	++	16	25	39.1 (19.7,61.5)	25.8 (11.9,44.6)	50.0 (1.3,98.7)	50.0 (1.3,98.7)	45.6	43.9	0.28	0.101	0.221	0.459
Cap.E.6064	1137770	1128061	772601	23	0.003841	16.1	f	699	Carnivora	Herpestidae	Herpestes_naso	best	309	0.4420	114	2.7105	479	114	479	0.29	++	11	23	30.0 (11.9,54.3)	29.4 (10.3,56.0)	N/A (N/A,N/A)	0.0 (0.0,70.8)	49.9	48.7	0.34	0.028	0.26	0.11
Cap.E.6064	1137770	1128061	772601	28	0.00391	8.43	f	927	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	321	0.3462	127	2.5275	606	127	606	0.32	++	16	33	47.6 (25.7,70.2)	30.8 (14.3,51.8)	100.0 (15.8,100.0)	100.0 (15.8,100.0)	48.1	49.0	0.36	0.036	0.276	0.131
Cap.E.6064	1137770	1128061	772601	29	0.003827	1.17	f	1918	Rodentia	Sciuridae	Marmota_himalayana	best	598	0.3117	269	2.2230	1082	267	1069	0.68	++	35	88	36.8 (16.3,61.6)	48.3 (35.0,61.8)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	44.1	43.2	0.72	0.065	0.471	0.139
Cap.E.6064	1137770	1128061	772601	31	0.002961	52.1	f	355	Rodentia	Spalacidae	Rhizomys_sinensis	best	76	0.2140	38	2.0000	323	38	323	0.09	+	11	16	52.9 (27.8,77.0)	66.7 (9.4,99.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	43.4	42.9	0.09	0.019	0.084	0.231
Cap.E.6064	1137770	1128061	772601	3234	0.3914	225.0	f	103704	Carnivora	Hyaenidae	Crocuta_crocuta	best	102913	0.9923	27784	3.7040	10337	26801	10069	68.64	++	3758	5821	39.0 (37.8,40.2)	23.2 (22.2,24.3)	39.1 (34.0,44.4)	22.9 (19.6,26.5)	63.5	66.3	103.2	0.603	1.0	0.603
Cap.E.6064	1137770	1128061	772601	34	0.004472	6.5	f	272	Carnivora	Eupleridae	Galidia_elegans	best	196	0.7205	134	1.4626	651	134	651	0.34	++	35	45	55.0 (38.5,70.7)	35.0 (20.6,51.7)	33.3 (0.8,90.6)	14.3 (0.4,57.9)	63.2	64.6	0.5	0.039	0.362	0.108
Cap.E.6064	1137770	1128061	772601	36	0.004727	41.5	f	1526	Rodentia	Muridae	Rattus_norvegicus	best	409	0.2680	150	2.7266	622	150	622	0.38	++	41	72	73.2 (57.1,85.8)	40.0 (22.7,59.4)	100.0 (2.5,100.0)	25.0 (0.6,80.6)	46.1	46.5	0.42	0.038	0.312	0.122
Cap.E.6064	1137770	1128061	772601	371	0.05277	9.04	f	1948	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	1796	0.9219	906	1.9823	2637	903	2624	2.31	++	165	265	42.0 (35.1,49.2)	47.4 (40.2,54.7)	52.4 (29.8,74.3)	40.7 (22.4,61.2)	54.6	55.5	3.01	0.16	0.93	0.172
Cap.E.6064	1137770	1128061	772601	40	0.00461	136.0	f	1856	Rodentia	Cricetidae	Ondatra_zibethicus	best	1006	0.5420	630	1.5968	809	630	809	1.61	++	74	136	44.2 (34.9,53.9)	16.3 (10.9,23.2)	25.0 (0.6,80.6)	9.1 (0.2,41.3)	51.2	50.4	1.97	0.049	0.824	0.06
Cap.E.6064	1137770	1128061	772601	43	0.005652	30.1	f	520	Carnivora	Viverridae	Arctictis_binturong	best	378	0.7269	262	1.4427	1074	258	996	0.66	++	43	82	47.6 (34.9,60.6)	26.8 (15.8,40.3)	50.0 (6.8,93.2)	33.3 (4.3,77.7)	56.1	55.7	0.88	0.065	0.544	0.119
Cap.E.6064	1137770	1128061	772601	51	0.01017	3.96	f	1825	Carnivora	Felidae	Panthera_pardus	best	1004	0.5501	654	1.5351	1439	644	1394	1.64	++	171	279	53.6 (45.7,61.4)	41.1 (34.3,48.1)	17.6 (3.8,43.4)	12.5 (2.7,32.4)	57.3	57.2	2.2	0.084	0.857	0.098
Cap.E.6064	1137770	1128061	772601	60	0.01766	1.62	f	856	Carnivora	Ursidae	Ursus_arctos	best	339	0.3960	152	2.2302	1193	144	1090	0.36	++	27	53	24.1 (10.3,43.5)	72.4 (52.8,87.3)	25.0 (0.6,80.6)	100.0 (2.5,100.0)	51.1	46.8	0.45	0.07	0.331	0.211
Cap.E.6064	1137770	1128061	772601	92	0.04665	8.86	f	4493	Artiodactyla	Bovidae	Bison_schoetensacki	best	3460	0.7700	2068	1.6731	3066	1890	3022	4.84	++	323	552	46.3 (41.6,51.1)	29.7 (25.4,34.2)	37.5 (18.8,59.4)	16.7 (7.9,29.3)	52.8	52.5	6.67	0.187	0.997	0.188
