RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
Cap.E.7136	2600505	2553625	1328878	152	0.0184	89.7	f	3088	Carnivora	Hyaenidae	Crocuta_crocuta	best	3041	0.9847	62	49.0483	1041	62	1041	6.47	+	19	25	92.9 (66.1,99.8)	21.4 (8.3,41.0)	N/A (N/A,N/A)	0.0 (0.0,45.9)	51.7	52.0	0.18	0.06	0.152	0.398
Cap.E.7136	2600505	2553625	1328878	23	0.00302	21.2	f	2518	Rodentia	Muridae	Rattus_norvegicus	best	705	0.2799	31	22.7419	417	31	417	3.23	+	7	10	55.6 (21.2,86.3)	25.0 (3.2,65.1)	N/A (N/A,N/A)	0.0 (0.0,97.5)	41.5	41.3	0.07	0.025	0.067	0.379
Cap.E.7136	2600505	2553625	1328878	30	0.004029	236.0	f	1962	Carnivora	Mustelidae	Gulo_gulo	best	1244	0.6340	11	113.0909	284	11	284	1.14	-	2	4	100.0 (15.8,100.0)	0.0 (0.0,84.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	46.1	43.5	0.03	0.017	0.026	0.643
Cap.E.7136	2600505	2553625	1328878	41	0.004765	2.1	f	1849	Rodentia	Sciuridae	Dremomys_rufigenis	best	679	0.3672	29	23.4137	443	28	402	2.92	+	7	14	33.3 (4.3,77.7)	62.5 (24.5,91.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	41.2	41.9	0.07	0.026	0.061	0.433
Cap.E.7136	2600505	2553625	1328878	5	0.01838	1.8	f	2539	Artiodactyla	Bovidae	Bos_taurus	best	1613	0.6352	32	50.4062	683	29	576	3.02	+	4	14	44.4 (13.7,78.8)	50.0 (1.3,98.7)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	47.4	47.9	0.09	0.041	0.076	0.543
Cap.E.7136	2600505	2553625	1328878	6	0.000808	80.2	f	6541	Carnivora	Canidae	Canis_lupus_lupus	best	6355	0.9715	147	43.2312	1084	135	1049	14.09	++	35	46	55.6 (40.0,70.4)	30.8 (17.0,47.6)	66.7 (9.4,99.2)	33.3 (4.3,77.7)	49.7	48.6	0.43	0.064	0.319	0.202
Cap.E.7136	2600505	2553625	1328878	60	0.02301	72.5	f	124782	Primates	Hominidae	Homo_sapiens	fixed	111203	0.8911	530	209.8169	9842	-	-	55.32	-	24	45	9.6 (4.9,16.6)	9.7 (5.3,16.0)	0.0 (0.0,84.2)	0.0 (0.0,84.2)	56.9	58.8	1.81	0.594	0.799	0.743
Cap.E.7136	2600505	2553625	1328878	8	0.001017	1.5	f	3237	Primates	Cercopithecidae	Macaca_sylvanus	best	69	0.0213	18	3.8333	495	17	468	1.77	-	2	4	40.0 (5.3,85.3)	0.0 (0.0,60.2)	N/A (N/A,N/A)	0.0 (0.0,84.2)	44.3	42.0	0.04	0.029	0.041	0.712
Cap.E.7137	2603097	2558374	1283695	113	0.01607	60.5	f	1053	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	1043	0.9905	27	38.6296	834	27	834	2.26	++	9	16	66.7 (22.3,95.7)	66.7 (29.9,92.5)	100.0 (2.5,100.0)	50.0 (1.3,98.7)	54.4	56.3	0.08	0.05	0.075	0.669
Cap.E.7137	2603097	2558374	1283695	118	0.06452	213.0	f	160905	Primates	Hominidae	Homo_sapiens	fixed	143740	0.8933	624	230.3525	10152	-	-	52.39	-	21	31	8.6 (4.5,14.6)	6.2 (2.9,11.5)	0.0 (0.0,84.2)	0.0 (0.0,60.2)	55.6	55.1	2.09	0.612	0.842	0.727
Cap.E.7137	2603097	2558374	1283695	13	0.001652	1.0	f	2784	Primates	Cercopithecidae	Macaca_sylvanus	best	1253	0.4500	15	83.5333	413	15	413	1.25	++	5	7	100.0 (29.2,100.0)	60.0 (14.7,94.7)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	41.5	42.4	0.03	0.024	0.032	0.764
Cap.E.7137	2603097	2558374	1283695	139	0.01682	21.6	f	834	Carnivora	Hyaenidae	Crocuta_crocuta	best	744	0.8920	62	12.0000	1349	62	1349	5.20	+	13	17	68.8 (41.3,89.0)	26.7 (7.8,55.1)	100.0 (15.8,100.0)	50.0 (6.8,93.2)	51.0	51.8	0.18	0.078	0.15	0.523
Cap.E.7137	2603097	2558374	1283695	17	0.001943	1.0	f	1677	Rodentia	Sciuridae	Dremomys_pernyi	best	250	0.1490	16	15.6250	331	16	331	1.34	+	8	10	50.0 (1.3,98.7)	77.8 (40.0,97.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	42.8	43.6	0.04	0.019	0.035	0.557
Cap.E.7137	2603097	2558374	1283695	2	0.0008953	126.0	f	1581	Artiodactyla	Bovidae	Bison_bonasus	best	796	0.5034	43	18.5116	892	43	892	3.61	++	14	20	41.2 (18.4,67.1)	61.5 (31.6,86.1)	33.3 (0.8,90.6)	50.0 (1.3,98.7)	44.6	44.0	0.11	0.054	0.098	0.555
Cap.E.7137	2603097	2558374	1283695	29	0.004253	9.9	f	293	Carnivora	Mustelidae	Ictonyx_striatus	best	6	0.0204	6	1.0000	118	2	78	0.16	-	1	1	N/A (N/A,N/A)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	39.0	39.0	0.01	0.007	0.011	0.597
Cap.E.7137	2603097	2558374	1283695	30	0.003458	4.0	f	1028	Rodentia	Cricetidae	Ondatra_zibethicus	best	527	0.5126	16	32.9375	255	16	255	1.34	-	1	5	33.3 (0.8,90.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.7	42.4	0.03	0.015	0.034	0.451
Cap.E.7137	2603097	2558374	1283695	30	0.003939	33.5	f	1529	Rodentia	Muridae	Rattus_norvegicus	best	1199	0.7841	15	79.9333	251	15	251	1.25	+	4	9	75.0 (19.4,99.4)	50.0 (1.3,98.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	40.7	40.6	0.03	0.015	0.032	0.474
Cap.E.7137	2603097	2558374	1283695	5	0.0007992	1.0	f	1758	Carnivora	Ursidae	Ursus_americanus	best	1179	0.6706	30	39.3000	540	24	488	2.01	++	4	6	60.0 (14.7,94.7)	100.0 (15.8,100.0)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	43.5	47.0	0.07	0.032	0.067	0.471
Cap.E.7137	2603097	2558374	1283695	5	0.001749	1.0	f	6963	Carnivora	Canidae	Canis_lupus_chanco	best	6470	0.9291	102	63.4313	1191	95	1103	7.97	++	27	34	69.2 (38.6,90.9)	48.7 (32.4,65.2)	50.0 (1.3,98.7)	33.3 (0.8,90.6)	46.6	45.6	0.28	0.071	0.222	0.319
Cap.E.7137	2603097	2558374	1283695	70	0.01426	463.0	f	18519	Carnivora	Felidae	Panthera_onca	best	13509	0.7294	303	44.5841	1884	252	1801	21.15	++	61	101	43.2 (32.2,54.7)	56.6 (42.3,70.2)	40.0 (12.2,73.8)	100.0 (39.8,100.0)	56.6	55.6	0.99	0.11	0.584	0.188
Cap.E.7138	2461920	2420870	1242213	10	0.001347	163.0	f	9006	Carnivora	Canidae	Canis_lupus	best	8827	0.9801	141	62.6028	979	138	933	12.57	++	42	66	77.1 (59.9,89.6)	48.6 (31.9,65.6)	100.0 (29.2,100.0)	50.0 (11.8,88.2)	44.3	44.6	0.37	0.058	0.281	0.208
Cap.E.7138	2461920	2420870	1242213	10	0.002944	52.3	f	1780	Carnivora	Ursidae	Ursus_arctos	best	1754	0.9853	38	46.1578	528	35	485	3.19	+	15	17	100.0 (76.8,100.0)	33.3 (4.3,77.7)	100.0 (2.5,100.0)	33.3 (0.8,90.6)	53.0	59.8	0.11	0.031	0.097	0.318
Cap.E.7138	2461920	2420870	1242213	103	0.01465	88.7	f	2667	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	2648	0.9928	62	42.7096	1040	62	1040	5.65	++	20	23	80.0 (56.3,94.3)	41.7 (15.2,72.3)	100.0 (2.5,100.0)	25.0 (0.6,80.6)	47.7	47.1	0.17	0.063	0.146	0.43
Cap.E.7138	2461920	2420870	1242213	103	0.05631	55.8	f	97296	Primates	Hominidae	Homo_sapiens	fixed	81216	0.8347	561	144.7700	9746	-	-	51.13	-	9	18	1.6 (0.2,5.7)	4.4 (1.8,8.9)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	57.4	53.8	1.94	0.588	0.82	0.717
Cap.E.7138	2461920	2420870	1242213	131	0.04112	55.6	f	918	Perissodactyla	Equidae	Equus_ovodovi	best	913	0.9945	22	41.5000	921	22	921	2.00	+	4	6	42.9 (9.9,81.6)	14.3 (0.4,57.9)	N/A (N/A,N/A)	0.0 (0.0,97.5)	68.0	67.8	0.09	0.056	0.077	0.725
Cap.E.7138	2461920	2420870	1242213	14	0.002328	159.0	f	888	Carnivora	Mustelidae	Martes_foina	best	627	0.7060	12	52.2500	250	12	250	1.09	-	4	4	N/A (N/A,N/A)	100.0 (39.8,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	54.2	59.0	0.03	0.015	0.034	0.442
Cap.E.7138	2461920	2420870	1242213	16	0.004755	1.0	f	2242	Primates	Cercopithecidae	Trachypithecus_poliocephalus	best	227	0.1012	19	11.9473	536	19	536	1.73	++	5	6	60.0 (14.7,94.7)	50.0 (11.8,88.2)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	48.1	46.7	0.05	0.032	0.047	0.681
Cap.E.7138	2461920	2420870	1242213	20	0.002626	4.05	f	1169	Rodentia	Muridae	Rattus_norvegicus	best	753	0.6441	33	22.8181	415	33	415	3.00	-	3	10	40.0 (5.3,85.3)	33.3 (0.8,90.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	42.8	41.0	0.08	0.025	0.073	0.348
Cap.E.7138	2461920	2420870	1242213	36	0.004184	1.25	f	945	Rodentia	Sciuridae	Dremomys_rufigenis	best	36	0.0380	24	1.5000	532	23	496	2.09	++	9	10	60.0 (14.7,94.7)	75.0 (34.9,96.8)	N/A (N/A,N/A)	0.0 (0.0,97.5)	40.9	40.5	0.05	0.032	0.05	0.634
Cap.E.7138	2461920	2420870	1242213	40	0.00461	247.0	f	3993	Rodentia	Cricetidae	Ondatra_zibethicus	best	2318	0.5805	58	39.9655	475	58	475	5.28	+	7	17	57.1 (18.4,90.1)	30.0 (6.7,65.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.9	51.2	0.16	0.029	0.133	0.217
Cap.E.7138	2461920	2420870	1242213	84	0.01468	131.0	f	7526	Carnivora	Felidae	Panthera_leo	best	6628	0.8806	159	41.6855	1755	134	1713	12.21	++	31	41	66.7 (43.0,85.4)	51.4 (34.0,68.6)	50.0 (1.3,98.7)	33.3 (0.8,90.6)	53.9	53.5	0.49	0.105	0.356	0.296
Cap.E.7139	2988737	2939132	1541328	10	0.001271	9.0	f	6307	Primates	Cercopithecidae	Macaca_sylvanus	best	26	0.0041	22	1.1818	463	22	463	1.92	+	4	4	42.9 (9.9,81.6)	40.0 (5.3,85.3)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	48.4	47.8	0.06	0.027	0.055	0.507
Cap.E.7139	2988737	2939132	1541328	105	0.01271	150.0	f	2721	Carnivora	Hyaenidae	Crocuta_crocuta	best	2503	0.9198	42	59.5952	687	42	687	3.67	+	9	13	66.7 (29.9,92.5)	26.7 (7.8,55.1)	100.0 (2.5,100.0)	50.0 (1.3,98.7)	48.2	47.3	0.11	0.04	0.099	0.404
Cap.E.7139	2988737	2939132	1541328	18	0.002633	1.78	f	16849	Rodentia	Muridae	Apodemus_draco	best	1394	0.0827	87	16.0229	369	87	369	7.61	+	9	9	35.3 (14.2,61.7)	26.7 (7.8,55.1)	33.3 (0.8,90.6)	100.0 (2.5,100.0)	43.7	45.4	0.23	0.022	0.185	0.121
Cap.E.7139	2988737	2939132	1541328	18	0.00471	91.1	f	4339	Artiodactyla	Bovidae	Capra_sibirica	best	2706	0.6236	101	26.7920	1747	100	1701	8.75	++	15	31	41.7 (22.1,63.4)	27.8 (9.7,53.5)	N/A (N/A,N/A)	0.0 (0.0,60.2)	54.0	51.5	0.32	0.105	0.251	0.418
Cap.E.7139	2988737	2939132	1541328	18	0.005299	39.2	f	3494	Carnivora	Ursidae	Ursus_arctos	best	1675	0.4793	38	44.0789	877	34	804	2.97	++	14	17	85.7 (42.1,99.6)	90.0 (55.5,99.7)	50.0 (1.3,98.7)	100.0 (2.5,100.0)	53.3	49.9	0.11	0.051	0.098	0.524
Cap.E.7139	2988737	2939132	1541328	18	0.006296	6.28	f	6594	Carnivora	Canidae	Canis_lupus_chanco	best	5282	0.8010	126	41.9206	968	120	897	10.50	++	35	52	69.4 (51.9,83.7)	57.7 (36.9,76.6)	62.5 (24.5,91.5)	83.3 (35.9,99.6)	46.0	46.1	0.34	0.057	0.262	0.219
Cap.E.7139	2988737	2939132	1541328	30	0.004399	21.2	f	1857	Carnivora	Mustelidae	Ictonyx_striatus	best	234	0.1260	11	21.2727	310	9	269	0.78	-	1	3	0.0 (0.0,70.8)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.3	44.0	0.02	0.018	0.025	0.739
Cap.E.7139	2988737	2939132	1541328	32	0.003688	385.0	f	4549	Rodentia	Cricetidae	Ondatra_zibethicus	best	3863	0.8491	92	41.9891	770	92	770	8.05	++	19	24	48.1 (28.7,68.1)	26.9 (11.6,47.8)	50.0 (1.3,98.7)	33.3 (0.8,90.6)	46.9	44.5	0.26	0.047	0.207	0.227
Cap.E.7139	2988737	2939132	1541328	32	0.003719	1.62	f	1912	Rodentia	Sciuridae	Dremomys_rufigenis	best	1122	0.5868	35	32.0571	440	35	440	3.06	++	13	16	100.0 (29.2,100.0)	73.3 (44.9,92.2)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	44.9	43.4	0.09	0.026	0.08	0.332
Cap.E.7139	2988737	2939132	1541328	86	0.04702	158.0	f	119953	Primates	Hominidae	Homo_sapiens	fixed	87283	0.7276	558	156.4211	9459	-	-	48.86	-	23	34	10.7 (6.0,17.3)	7.4 (3.4,13.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	55.2	57.8	1.85	0.57	0.806	0.708
Cap.E.7139	2988737	2939132	1541328	9	0.004956	1.0	f	1459	Artiodactyla	Cervidae	Cervus_hanglu_yarkandensis	best	1330	0.9115	44	30.2272	825	43	817	3.76	++	8	10	42.9 (9.9,81.6)	45.5 (16.7,76.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.4	48.7	0.13	0.05	0.11	0.455
Cap.E.7140	2151759	2131843	1383501	10	0.009116	1.4	f	5069	Artiodactyla	Bovidae	Procapra_gutturosa	best	1734	0.3420	1091	1.5893	2778	1052	2770	1.28	++	162	274	47.1 (40.2,54.1)	24.4 (19.4,29.9)	26.7 (7.8,55.1)	14.8 (4.2,33.7)	51.8	51.9	3.4	0.167	0.95	0.176
Cap.E.7140	2151759	2131843	1383501	11	0.001829	16.5	f	2009	Carnivora	Mustelidae	Martes_foina	best	391	0.1946	232	1.6853	1110	232	1110	0.28	+	20	77	16.0 (7.2,29.1)	27.7 (15.6,42.6)	50.0 (1.3,98.7)	20.0 (0.5,71.6)	56.2	56.0	0.78	0.067	0.501	0.133
Cap.E.7140	2151759	2131843	1383501	11	0.006548	3.73	f	260	Artiodactyla	Delphinidae	Sousa_chinensis	best	44	0.1692	33	1.3333	275	32	266	0.03	+	7	12	40.0 (12.2,73.8)	25.0 (5.5,57.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	44.8	44.0	0.09	0.016	0.077	0.216
Cap.E.7140	2151759	2131843	1383501	1157	0.3632	235.0	f	166685	Perissodactyla	Equidae	Equus_ovodovi	best	164131	0.9846	39937	4.1097	9878	39777	9818	48.65	++	6385	9431	43.4 (42.4,44.4)	24.0 (23.2,24.9)	44.7 (40.7,48.7)	23.5 (21.1,26.1)	62.1	65.0	151.3	0.601	1.0	0.601
Cap.E.7140	2151759	2131843	1383501	12	0.001361	1.25	f	765	Rodentia	Echimyidae	Proechimys_goeldii	best	309	0.4039	126	2.4523	501	126	501	0.15	+	16	38	8.3 (1.8,22.5)	39.4 (22.9,57.9)	0.0 (0.0,84.2)	0.0 (0.0,97.5)	43.7	42.2	0.32	0.029	0.251	0.118
Cap.E.7140	2151759	2131843	1383501	12	0.001525	22.2	f	6286	Primates	Cercopithecidae	Macaca_sylvanus	best	1747	0.2779	790	2.2113	885	762	860	0.93	++	139	252	34.5 (27.9,41.7)	36.7 (30.1,43.7)	28.6 (8.4,58.1)	28.6 (8.4,58.1)	50.4	49.1	2.41	0.053	0.881	0.06
Cap.E.7140	2151759	2131843	1383501	12	0.001897	12.1	f	4884	Chiroptera	Vespertilionidae	Myotis_ruber	best	1112	0.2276	565	1.9681	1071	564	1061	0.68	++	108	182	50.9 (42.9,58.9)	33.0 (23.6,43.4)	45.5 (16.7,76.6)	45.5 (16.7,76.6)	48.9	48.3	1.62	0.063	0.762	0.082
Cap.E.7140	2151759	2131843	1383501	13	0.01115	1.15	f	621	Proboscidea	Elephantidae	Mammuthus_primigenius	best	421	0.6779	264	1.5946	1172	264	1172	0.32	++	48	73	51.7 (38.2,65.0)	37.0 (24.3,51.3)	40.0 (5.3,85.3)	40.0 (5.3,85.3)	45.4	47.6	0.71	0.069	0.467	0.149
Cap.E.7140	2151759	2131843	1383501	14	0.001738	2.29	f	2789	Chiroptera	Pteropodidae	Pteropus_scapulatus	best	1857	0.6658	708	2.6228	930	690	814	0.84	++	109	158	47.6 (39.9,55.5)	17.2 (12.0,23.5)	33.3 (4.3,77.7)	10.0 (1.2,31.7)	57.6	59.5	2.42	0.055	0.882	0.062
Cap.E.7140	2151759	2131843	1383501	14	0.004921	19.5	f	1713	Primates	Lepilemuridae	Lepilemur_tymerlachsoni	best	1203	0.7022	475	2.5326	567	475	567	0.58	++	73	125	40.0 (30.8,49.8)	24.4 (17.1,33.0)	25.0 (0.6,80.6)	12.5 (0.3,52.7)	46.5	46.1	1.31	0.033	0.687	0.049
Cap.E.7140	2151759	2131843	1383501	14	0.02115	1.93	f	3129	Artiodactyla	Cervidae	Cervus_nippon_centralis	best	1458	0.4659	397	3.6725	1263	397	1263	0.48	++	92	174	71.0 (61.5,79.4)	22.5 (14.3,32.6)	80.0 (28.4,99.5)	20.0 (5.7,43.7)	48.1	47.8	1.14	0.075	0.636	0.119
Cap.E.7140	2151759	2131843	1383501	15	0.002887	9.07	f	292	Carnivora	Otariidae	Arctocephalus_townsendi	best	40	0.1369	34	1.1764	609	33	568	0.04	++	8	13	50.0 (15.7,84.3)	50.0 (18.7,81.3)	50.0 (1.3,98.7)	50.0 (1.3,98.7)	58.0	59.2	0.11	0.036	0.098	0.372
Cap.E.7140	2151759	2131843	1383501	15	0.0101	3.13	f	4546	Carnivora	Felidae	Panthera_tigris_amoyensis	best	2424	0.5332	1156	2.0968	1933	1128	1886	1.37	++	270	486	58.8 (52.8,64.6)	35.2 (30.0,40.6)	50.0 (29.9,70.1)	28.3 (16.0,43.5)	53.0	52.6	3.6	0.113	0.958	0.118
Cap.E.7140	2151759	2131843	1383501	1545	0.187	273.0	f	90907	Carnivora	Hyaenidae	Crocuta_crocuta	best	88812	0.9769	29276	3.0336	7978	28725	7797	35.13	++	4478	6725	43.2 (42.0,44.3)	23.8 (22.8,24.9)	46.2 (41.4,51.0)	25.9 (22.9,29.1)	63.2	65.8	108.24	0.465	1.0	0.465
Cap.E.7140	2151759	2131843	1383501	16	0.001319	2.88	f	888	Rodentia	Dipodidae	Sicista_concolor	best	289	0.3254	98	2.9489	390	98	390	0.11	++	32	51	33.3 (11.8,61.6)	43.8 (31.4,56.7)	20.0 (0.5,71.6)	20.0 (0.5,71.6)	43.9	45.1	0.26	0.023	0.205	0.114
Cap.E.7140	2151759	2131843	1383501	20	0.002214	2.05	f	3169	Chiroptera	Phyllostomidae	Leptonycteris_nivalis	best	2163	0.6825	498	4.3433	1047	494	1019	0.60	+	58	91	50.0 (38.9,61.1)	12.0 (7.0,18.8)	0.0 (0.0,70.8)	0.0 (0.0,41.0)	52.1	52.2	1.55	0.062	0.746	0.084
Cap.E.7140	2151759	2131843	1383501	20	0.003571	6.7	f	645	Carnivora	Phocidae	Phoca_groenlandica	best	313	0.4852	183	1.7103	867	183	867	0.22	++	61	97	35.7 (18.6,55.9)	65.4 (54.0,75.7)	33.3 (4.3,77.7)	100.0 (15.8,100.0)	50.9	50.3	0.56	0.052	0.391	0.133
Cap.E.7140	2151759	2131843	1383501	21	0.002353	27.6	f	6889	Pholidota	Manidae	Manis_crassicaudata	best	3102	0.4502	664	4.6716	654	664	654	0.81	+	60	101	11.7 (7.4,17.4)	26.1 (19.4,33.9)	8.3 (0.2,38.5)	33.3 (0.8,90.6)	53.5	51.2	2.14	0.039	0.849	0.046
Cap.E.7140	2151759	2131843	1383501	21	0.004689	60.9	f	900	Primates	Cheirogaleidae	Microcebus_rufus	best	645	0.7166	311	2.0739	770	168	736	0.20	++	34	53	57.1 (42.2,71.2)	26.9 (11.6,47.8)	25.0 (0.6,80.6)	16.7 (0.4,64.1)	49.1	49.9	0.92	0.045	0.559	0.081
Cap.E.7140	2151759	2131843	1383501	22	0.002454	45.3	f	4208	Rodentia	Cricetidae	Microtus_cabrerae	best	2077	0.4935	1122	1.8511	1252	1122	1252	1.37	++	198	328	51.4 (45.0,57.8)	28.0 (22.8,33.7)	43.8 (19.8,70.1)	21.9 (9.3,40.0)	51.0	50.3	3.5	0.076	0.954	0.08
Cap.E.7140	2151759	2131843	1383501	24	0.002052	112.0	f	493	Dasyuromorphia	Dasyuridae	Sminthopsis_crassicaudata	best	133	0.2697	94	1.4148	214	94	214	0.11	++	12	14	26.1 (10.2,48.4)	35.0 (15.4,59.2)	50.0 (1.3,98.7)	33.3 (0.8,90.6)	46.7	45.6	0.25	0.012	0.199	0.061
Cap.E.7140	2151759	2131843	1383501	24	0.003566	83.8	f	2698	Eulipotyphla	Soricidae	Sorex_sinalis	best	1057	0.3917	314	3.3662	1101	311	1094	0.38	+	48	99	59.4 (46.9,71.1)	9.6 (3.9,18.8)	N/A (N/A,N/A)	0.0 (0.0,24.7)	49.8	46.8	0.9	0.063	0.551	0.115
