RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
Cap.E.7047	1704480	1684171	1118795	11	0.002159	2.09	f	1081	Primates	Lepilemuridae	Lepilemur_hollandorum	best	825	0.7631	294	2.8061	567	292	518	0.46	++	64	108	60.0 (47.6,71.5)	28.4 (19.3,39.0)	42.9 (9.9,81.6)	27.3 (6.0,61.0)	46.6	45.6	0.8	0.033	0.508	0.065
Cap.E.7047	1704480	1684171	1118795	13	0.002986	11.7	f	948	Primates	Cheirogaleidae	Microcebus_tanosi	best	493	0.5200	252	1.9563	877	174	845	0.27	++	52	102	50.0 (32.9,67.1)	63.3 (49.9,75.4)	44.4 (13.7,78.8)	66.7 (22.3,95.7)	49.7	47.8	0.74	0.052	0.48	0.109
Cap.E.7047	1704480	1684171	1118795	132	0.03886	7.08	f	1609	Carnivora	Ursidae	Ursus_arctos	best	926	0.5755	511	1.8121	2584	474	2520	0.75	++	62	123	34.0 (24.6,44.5)	33.7 (24.6,43.8)	40.0 (12.2,73.8)	44.4 (13.7,78.8)	53.6	51.0	1.6	0.151	0.757	0.2
Cap.E.7047	1704480	1684171	1118795	15	0.001293	5.87	f	481	Rodentia	Dipodidae	Sicista_strandi	best	118	0.2453	64	1.8437	499	64	499	0.10	++	10	17	38.5 (13.9,68.4)	31.2 (11.0,58.7)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	45.1	44.5	0.17	0.03	0.143	0.211
Cap.E.7047	1704480	1684171	1118795	15	0.001673	10.6	f	4566	Rodentia	Cricetidae	Microtus_cabrerae	best	3003	0.6576	1163	2.5821	1193	1163	1193	1.85	++	140	277	36.8 (30.4,43.5)	23.4 (18.5,28.9)	41.7 (15.2,72.3)	29.4 (10.3,56.0)	50.2	48.5	3.57	0.073	0.957	0.076
Cap.E.7047	1704480	1684171	1118795	16	0.002044	1.19	f	121	Primates	Pitheciidae	Plecturocebus_donacophilus	best	30	0.2479	18	1.6666	399	16	329	0.02	-	1	5	0.0 (0.0,97.5)	16.7 (0.4,64.1)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.4	43.8	0.05	0.024	0.046	0.519
Cap.E.7047	1704480	1684171	1118795	18	0.002253	8.17	f	611	Chiroptera	Pteropodidae	Rousettus_amplexicaudatus	best	153	0.2504	96	1.5937	801	82	729	0.13	+	17	31	61.9 (38.4,81.9)	16.7 (4.7,37.4)	N/A (N/A,N/A)	0.0 (0.0,70.8)	53.3	52.5	0.3	0.048	0.236	0.204
Cap.E.7047	1704480	1684171	1118795	18	0.03333	48.2	f	4159	Artiodactyla	Cervidae	Cervus_canadensis_songaricus	best	2566	0.6169	1159	2.2139	3064	1151	3013	1.83	++	164	296	47.2 (40.6,53.8)	21.3 (16.6,26.7)	25.0 (5.5,57.2)	9.7 (2.0,25.8)	52.0	51.9	3.65	0.186	0.96	0.194
Cap.E.7047	1704480	1684171	1118795	20	0.002729	1.75	f	578	Rodentia	Spalacidae	Eospalax_smithii	best	47	0.0813	27	1.7407	475	26	434	0.04	-	3	3	37.5 (8.5,75.5)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.0	51.0	0.07	0.029	0.064	0.449
Cap.E.7047	1704480	1684171	1118795	22	0.002517	5.68	f	230	Eulipotyphla	Talpidae	Uropsilus_sp._1_FT-2014	best	47	0.2043	31	1.5161	634	31	634	0.04	-	3	5	40.0 (5.3,85.3)	16.7 (0.4,64.1)	N/A (N/A,N/A)	N/A (N/A,N/A)	54.6	57.0	0.1	0.038	0.086	0.443
Cap.E.7047	1704480	1684171	1118795	22	0.01928	1.23	f	1369	Proboscidea	Elephantidae	Mammuthus_columbi	best	1142	0.8341	577	1.9792	1954	577	1954	0.91	++	90	144	42.7 (33.6,52.2)	28.6 (21.6,36.4)	57.1 (18.4,90.1)	33.3 (9.9,65.1)	49.0	49.5	1.71	0.118	0.78	0.152
Cap.E.7047	1704480	1684171	1118795	23	0.003418	27.1	f	1165	Eulipotyphla	Soricidae	Sorex_sinalis	best	486	0.4171	214	2.2710	1011	211	986	0.33	+	33	62	48.3 (35.2,61.6)	10.2 (3.4,22.2)	100.0 (2.5,100.0)	14.3 (0.4,57.9)	47.2	46.3	0.58	0.058	0.404	0.145
Cap.E.7047	1704480	1684171	1118795	25	0.003927	16.9	f	1553	Primates	Cebidae	Leontopithecus_rosalia	best	891	0.5737	480	1.8562	645	469	635	0.74	++	56	108	28.8 (20.4,38.6)	29.3 (20.6,39.3)	37.5 (8.5,75.5)	60.0 (14.7,94.7)	56.9	56.5	1.6	0.038	0.758	0.05
Cap.E.7047	1704480	1684171	1118795	26	0.002362	8.15	f	531	Dasyuromorphia	Dasyuridae	Sminthopsis_douglasi	best	118	0.2222	75	1.5733	205	75	205	0.11	+	4	11	50.0 (11.8,88.2)	5.6 (0.1,27.3)	N/A (N/A,N/A)	0.0 (0.0,84.2)	47.2	44.8	0.21	0.012	0.172	0.072
Cap.E.7047	1704480	1684171	1118795	2782	0.3367	331.0	f	127681	Carnivora	Hyaenidae	Crocuta_crocuta	best	125970	0.9865	37852	3.3279	9079	37055	8907	58.95	++	4432	7063	33.3 (32.3,34.3)	19.4 (18.5,20.2)	33.8 (29.2,38.6)	18.6 (15.8,21.6)	63.7	65.9	140.94	0.529	1.0	0.529
Cap.E.7047	1704480	1684171	1118795	28	0.002879	5.29	f	97	Cingulata	Chlamyphoridae	Calyptophractus_retusus	best	36	0.3711	24	1.5000	500	24	500	0.03	-	2	5	40.0 (5.3,85.3)	0.0 (0.0,45.9)	N/A (N/A,N/A)	0.0 (0.0,97.5)	44.0	43.6	0.06	0.03	0.055	0.551
Cap.E.7047	1704480	1684171	1118795	28	0.004655	1.07	f	885	Carnivora	Mustelidae	Martes_foina	best	152	0.1717	109	1.3944	1279	109	1279	0.17	+	15	28	50.0 (28.2,71.8)	26.3 (9.1,51.2)	100.0 (2.5,100.0)	20.0 (0.5,71.6)	58.0	57.9	0.38	0.077	0.286	0.269
Cap.E.7047	1704480	1684171	1118795	29	0.004739	1.59	f	1361	Primates	Lemuridae	Eulemur_rubriventer	best	320	0.2351	150	2.1333	276	150	276	0.23	+	18	45	20.7 (8.0,39.7)	68.4 (43.4,87.4)	33.3 (0.8,90.6)	50.0 (1.3,98.7)	46.4	45.5	0.39	0.015	0.295	0.053
Cap.E.7047	1704480	1684171	1118795	29	0.005581	6.1	f	191	Carnivora	Otariidae	Arctocephalus_townsendi	best	94	0.4921	56	1.6785	714	55	668	0.08	+	7	14	20.0 (2.5,55.6)	27.8 (9.7,53.5)	N/A (N/A,N/A)	0.0 (0.0,97.5)	54.3	51.2	0.18	0.043	0.148	0.29
Cap.E.7047	1704480	1684171	1118795	298	0.1511	37.4	f	35521	Artiodactyla	Bovidae	Bison_schoetensacki	best	26096	0.7346	11251	2.3194	6289	10529	6152	16.75	++	1357	2325	37.9 (35.9,39.9)	22.1 (20.5,23.9)	42.5 (33.5,51.9)	22.0 (16.8,27.9)	55.0	55.4	37.81	0.385	0.999	0.385
Cap.E.7047	1704480	1684171	1118795	30	0.003811	1.9	f	4570	Chiroptera	Vespertilionidae	Myotis_frater	best	1262	0.2761	473	2.6680	963	412	839	0.65	++	53	141	37.0 (26.0,49.1)	29.5 (20.6,39.7)	40.0 (5.3,85.3)	33.3 (4.3,77.7)	45.9	44.5	1.29	0.056	0.68	0.082
Cap.E.7047	1704480	1684171	1118795	30	0.003812	18.1	f	2832	Primates	Cercopithecidae	Macaca_sylvanus	best	1025	0.3619	571	1.7950	1054	552	1030	0.87	++	83	167	28.6 (21.6,36.4)	30.7 (23.4,38.7)	50.0 (23.0,77.0)	36.8 (16.3,61.6)	52.0	50.9	1.79	0.063	0.794	0.079
Cap.E.7047	1704480	1684171	1118795	31	0.002403	11.7	f	1055	Eulipotyphla	Erinaceidae	Erinaceus_europaeus	best	92	0.0872	61	1.5081	397	61	397	0.09	-	4	7	22.2 (2.8,60.0)	20.0 (2.5,55.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.6	46.0	0.15	0.022	0.131	0.173
Cap.E.7047	1704480	1684171	1118795	33	0.005519	3.52	f	715	Carnivora	Herpestidae	Herpestes_ichneumon	best	371	0.5188	179	2.0726	814	79	711	0.12	-	6	12	46.2 (19.2,74.9)	0.0 (0.0,26.5)	N/A (N/A,N/A)	0.0 (0.0,97.5)	48.6	50.0	0.5	0.048	0.359	0.134
Cap.E.7047	1704480	1684171	1118795	35	0.004888	4.57	f	855	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	262	0.3064	128	2.0468	910	126	861	0.20	+	9	26	7.1 (0.2,33.9)	29.6 (13.8,50.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.0	47.8	0.36	0.054	0.272	0.2
Cap.E.7047	1704480	1684171	1118795	40	0.003722	10.6	f	80	Didelphimorphia	Didelphidae	Tlacuatzin_canescens	best	56	0.7000	36	1.5555	220	36	220	0.05	-	2	4	16.7 (0.4,64.1)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.6	50.2	0.1	0.013	0.091	0.146
Cap.E.7047	1704480	1684171	1118795	43	0.005646	47.0	f	2231	Rodentia	Muridae	Rattus_norvegicus	best	560	0.2510	210	2.6666	719	210	719	0.33	++	42	81	60.5 (44.4,75.0)	29.8 (18.4,43.4)	50.0 (1.3,98.7)	12.5 (0.3,52.7)	44.3	44.4	0.57	0.044	0.395	0.111
Cap.E.7047	1704480	1684171	1118795	44	0.006554	15.0	f	730	Carnivora	Phocidae	Monachus_monachus	best	303	0.4150	181	1.6740	595	181	595	0.28	++	39	65	57.5 (40.9,73.0)	37.2 (23.0,53.3)	0.0 (0.0,97.5)	0.0 (0.0,70.8)	53.3	50.5	0.57	0.035	0.398	0.089
Cap.E.7047	1704480	1684171	1118795	45	0.005334	14.3	f	365	Carnivora	Eupleridae	Cryptoprocta_ferox	best	229	0.6273	153	1.4967	815	153	815	0.24	+	27	42	50.0 (34.2,65.8)	14.6 (6.1,27.8)	50.0 (1.3,98.7)	10.0 (0.3,44.5)	58.3	56.6	0.52	0.048	0.373	0.129
Cap.E.7047	1704480	1684171	1118795	456	0.1431	16.1	f	8094	Perissodactyla	Equidae	Equus_ovodovi	best	7576	0.9360	3531	2.1455	4540	3516	4473	5.59	++	522	879	40.5 (37.2,43.9)	25.0 (22.1,28.1)	47.5 (34.6,60.7)	34.1 (24.2,45.2)	52.6	53.1	11.31	0.276	0.999	0.276
Cap.E.7047	1704480	1684171	1118795	59	0.006857	3.85	f	2890	Rodentia	Sciuridae	Dremomys_rufigenis	best	905	0.3131	475	1.9052	1293	426	1179	0.67	++	68	123	27.4 (17.6,39.1)	46.9 (37.5,56.5)	55.6 (21.2,86.3)	50.0 (18.7,81.3)	45.8	45.6	1.31	0.078	0.687	0.113
Cap.E.7047	1704480	1684171	1118795	60	0.01707	105.0	f	1601	Chiroptera	Rhinolophidae	Rhinolophus_macrotis	best	1078	0.6733	523	2.0611	468	523	468	0.83	++	47	88	36.8 (25.4,49.3)	25.6 (16.8,36.1)	0.0 (0.0,84.2)	0.0 (0.0,70.8)	49.4	47.0	1.53	0.027	0.741	0.037
Cap.E.7047	1704480	1684171	1118795	671	0.09545	13.7	f	3109	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	2822	0.9076	1473	1.9158	3703	1472	3691	2.34	++	237	395	38.5 (33.4,43.8)	34.3 (29.1,39.7)	30.8 (14.3,51.8)	25.0 (11.5,43.4)	52.2	53.7	4.67	0.225	0.983	0.228
Cap.E.7047	1704480	1684171	1118795	7	0.002448	10.4	f	1099	Carnivora	Canidae	Canis_lupus_chanco	best	791	0.7197	504	1.5694	2342	488	2275	0.77	++	78	118	38.0 (28.5,48.3)	30.7 (23.1,39.1)	20.0 (2.5,55.6)	20.0 (2.5,55.6)	53.0	53.0	1.59	0.139	0.754	0.185
Cap.E.7047	1704480	1684171	1118795	73	0.03991	3.62	f	2691	Primates	Hominidae	Homo_sapiens	fixed	1152	0.4280	469	2.4562	10710	-	-	0.74	++	51	102	33.7 (24.6,43.8)	18.4 (11.5,27.3)	33.3 (4.3,77.7)	15.4 (1.9,45.4)	46.7	47.2	1.32	0.646	0.688	0.939
Cap.E.7047	1704480	1684171	1118795	84	0.01675	6.94	f	3585	Carnivora	Felidae	Panthera_pardus	best	2065	0.5760	995	2.0753	2493	987	2373	1.57	++	180	311	41.7 (35.2,48.4)	31.7 (26.4,37.3)	47.6 (25.7,70.2)	29.4 (15.1,47.5)	54.3	54.0	3.18	0.146	0.939	0.156
Cap.E.7047	1704480	1684171	1118795	9	0.001291	13.7	f	828	Rodentia	Echimyidae	Proechimys_gardneri	best	195	0.2355	99	1.9696	605	99	605	0.15	+	10	20	26.1 (10.2,48.4)	19.0 (5.4,41.9)	N/A (N/A,N/A)	0.0 (0.0,97.5)	49.5	45.4	0.29	0.035	0.226	0.158
Cap.E.7047	1704480	1684171	1118795	99	0.01301	20.3	f	971	Carnivora	Viverridae	Arctictis_binturong	best	585	0.6024	338	1.7307	1226	333	1169	0.52	+	53	100	53.2 (41.6,64.5)	17.1 (9.2,28.0)	100.0 (2.5,100.0)	10.0 (0.3,44.5)	55.8	53.7	1.13	0.074	0.634	0.117
Cap.E.7048	1586633	1567502	1074309	11	0.002456	61.1	f	779	Primates	Cheirogaleidae	Microcebus_rufus	best	444	0.5699	208	2.1346	695	145	637	0.23	++	26	39	39.5 (25.0,55.6)	31.0 (15.3,50.8)	0.0 (0.0,97.5)	N/A (N/A,N/A)	49.4	50.9	0.61	0.041	0.416	0.099
Cap.E.7048	1586633	1567502	1074309	12	0.001338	3.92	f	3592	Rodentia	Cricetidae	Microtus_cabrerae	best	2340	0.6514	905	2.5856	1079	905	1079	1.45	++	116	227	41.9 (34.3,49.8)	23.3 (17.9,29.5)	38.5 (13.9,68.4)	31.2 (11.0,58.7)	50.8	48.4	2.81	0.066	0.916	0.072
Cap.E.7048	1586633	1567502	1074309	13	0.001593	1.69	f	3652	Chiroptera	Vespertilionidae	Myotis_bombinus	best	881	0.2412	310	2.8419	988	301	868	0.48	++	40	88	40.0 (27.6,53.5)	28.6 (17.3,42.2)	0.0 (0.0,70.8)	0.0 (0.0,60.2)	45.3	45.0	0.82	0.057	0.516	0.111
Cap.E.7048	1586633	1567502	1074309	136	0.04004	6.1	f	1410	Carnivora	Ursidae	Ursus_arctos	best	771	0.5468	379	2.0343	2361	352	2210	0.56	++	48	79	33.3 (23.1,44.9)	30.3 (20.2,41.9)	12.5 (0.3,52.7)	14.3 (0.4,57.9)	54.2	53.3	1.2	0.138	0.654	0.211
Cap.E.7048	1586633	1567502	1074309	14	0.0025	3.5	f	570	Carnivora	Phocidae	Phoca_groenlandica	best	209	0.3666	116	1.8017	709	116	709	0.18	++	26	48	52.6 (28.9,75.6)	39.6 (25.8,54.7)	100.0 (29.2,100.0)	42.9 (9.9,81.6)	54.4	52.7	0.38	0.042	0.285	0.149
Cap.E.7048	1586633	1567502	1074309	18	0.006902	11.9	f	2868	Primates	Hominidae	Homo_sapiens	fixed	1214	0.4232	391	3.1048	9994	-	-	0.62	+	45	77	31.1 (21.8,41.7)	14.3 (8.5,21.9)	0.0 (0.0,70.8)	0.0 (0.0,33.6)	48.1	47.7	1.13	0.603	0.632	0.953
Cap.E.7048	1586633	1567502	1074309	18	0.01815	5.39	f	4052	Artiodactyla	Cervidae	Cervus_nippon_hortulorum	best	2757	0.6804	1129	2.4419	2913	1120	2826	1.79	++	163	297	46.7 (40.3,53.2)	20.8 (16.0,26.2)	36.4 (10.9,69.2)	14.8 (4.2,33.7)	52.4	51.8	3.6	0.177	0.958	0.184
Cap.E.7048	1586633	1567502	1074309	19	0.003657	9.26	f	235	Carnivora	Otariidae	Arctocephalus_townsendi	best	62	0.2638	40	1.5500	579	38	533	0.06	-	4	8	0.0 (0.0,52.2)	28.6 (8.4,58.1)	N/A (N/A,N/A)	N/A (N/A,N/A)	54.9	52.0	0.13	0.034	0.109	0.32
Cap.E.7048	1586633	1567502	1074309	2	0.0003278	3.5	f	213	Lagomorpha	Leporidae	Lepus_europaeus	best	85	0.3990	36	2.3611	890	33	820	0.05	-	2	5	11.1 (0.3,48.2)	20.0 (0.5,71.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	50.6	62.4	0.1	0.05	0.087	0.573
Cap.E.7048	1586633	1567502	1074309	20	0.001649	8.2	f	454	Rodentia	Dipodidae	Sicista_concolor	best	74	0.1629	38	1.9473	465	38	465	0.06	+	8	16	14.3 (0.4,57.9)	31.8 (13.9,54.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.4	43.4	0.09	0.028	0.084	0.333
Cap.E.7048	1586633	1567502	1074309	21	0.001908	8.29	f	485	Dasyuromorphia	Dasyuridae	Sminthopsis_douglasi	best	107	0.2206	58	1.8448	157	58	157	0.09	+	7	12	50.0 (15.7,84.3)	33.3 (7.5,70.1)	0.0 (0.0,97.5)	N/A (N/A,N/A)	49.3	47.8	0.17	0.009	0.141	0.067
Cap.E.7048	1586633	1567502	1074309	21	0.002403	4.57	f	252	Eulipotyphla	Talpidae	Uropsilus_sp._1_FT-2014	best	75	0.2976	41	1.8292	760	40	717	0.06	-	2	4	33.3 (4.3,77.7)	0.0 (0.0,41.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	55.8	50.5	0.13	0.045	0.114	0.402
Cap.E.7048	1586633	1567502	1074309	22	0.003162	10.4	f	1039	Eulipotyphla	Soricidae	Sorex_gracillimus	best	534	0.5139	189	2.8253	897	186	848	0.29	+	31	56	59.2 (44.2,73.0)	7.0 (1.5,19.1)	100.0 (2.5,100.0)	11.1 (0.3,48.2)	49.9	47.6	0.55	0.052	0.385	0.136
Cap.E.7048	1586633	1567502	1074309	23	0.006043	6.7	f	923	Primates	Lepilemuridae	Lepilemur_otto	best	668	0.7237	248	2.6935	581	248	581	0.39	++	46	94	66.0 (51.2,78.8)	19.2 (10.9,30.1)	50.0 (1.3,98.7)	10.0 (0.3,44.5)	47.1	46.2	0.69	0.034	0.459	0.075
Cap.E.7048	1586633	1567502	1074309	24	0.002293	12.5	f	152	Cingulata	Chlamyphoridae	Chlamyphorus_truncatus	best	18	0.1184	16	1.1250	365	16	365	0.02	-	4	4	50.0 (15.7,84.3)	0.0 (0.0,52.2)	N/A (N/A,N/A)	0.0 (0.0,70.8)	49.4	49.8	0.04	0.022	0.042	0.533
Cap.E.7048	1586633	1567502	1074309	24	0.002762	13.6	f	431	Rodentia	Spalacidae	Myospalax_psilurus	best	69	0.1600	25	2.7600	486	25	486	0.04	-	5	10	62.5 (24.5,91.5)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.3	48.3	0.07	0.029	0.06	0.491
Cap.E.7048	1586633	1567502	1074309	24	0.003151	64.8	f	1699	Rodentia	Muridae	Rattus_norvegicus	best	377	0.2218	149	2.5302	676	149	676	0.23	++	25	54	44.4 (25.5,64.7)	32.6 (19.1,48.5)	33.3 (0.8,90.6)	25.0 (0.6,80.6)	44.3	44.9	0.4	0.041	0.3	0.137
Cap.E.7048	1586633	1567502	1074309	24	0.007385	7.92	f	2300	Primates	Cercopithecidae	Macaca_nigra	best	823	0.3578	429	1.9184	966	422	960	0.67	++	46	108	25.8 (17.3,35.9)	23.7 (15.7,33.4)	16.7 (0.4,64.1)	16.7 (0.4,64.1)	52.3	51.4	1.35	0.058	0.697	0.083
Cap.E.7048	1586633	1567502	1074309	25	0.003835	6.92	f	804	Carnivora	Mustelidae	Mustela_kathiah	best	196	0.2437	113	1.7345	1060	113	1060	0.18	++	19	38	28.6 (13.2,48.7)	44.8 (26.4,64.3)	40.0 (5.3,85.3)	100.0 (15.8,100.0)	54.7	58.4	0.37	0.064	0.28	0.228
Cap.E.7048	1586633	1567502	1074309	2787	0.3373	397.0	f	139187	Carnivora	Hyaenidae	Crocuta_crocuta	best	137860	0.9904	40007	3.4458	8523	39256	8292	62.94	++	3994	6380	29.2 (28.3,30.2)	15.2 (14.5,16.0)	27.0 (22.2,32.2)	13.8 (11.2,16.7)	65.4	67.9	152.98	0.497	1.0	0.497
Cap.E.7048	1586633	1567502	1074309	32	0.00523	2.09	f	999	Primates	Lemuridae	Eulemur_rubriventer	best	234	0.2342	112	2.0892	504	111	452	0.17	+	18	32	22.7 (7.8,45.4)	76.5 (50.1,93.2)	0.0 (0.0,52.2)	0.0 (0.0,97.5)	46.4	45.7	0.29	0.028	0.23	0.124
Cap.E.7048	1586633	1567502	1074309	33	0.004608	7.18	f	836	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	207	0.2476	95	2.1789	946	94	912	0.15	-	4	15	10.5 (1.3,33.1)	9.5 (1.2,30.4)	N/A (N/A,N/A)	0.0 (0.0,97.5)	50.2	45.3	0.28	0.056	0.222	0.255
Cap.E.7048	1586633	1567502	1074309	34	0.004131	5.09	f	347	Carnivora	Eupleridae	Eupleres_goudotii	best	120	0.3458	81	1.4814	566	81	566	0.12	+	32	51	87.1 (70.2,96.4)	23.1 (9.0,43.6)	100.0 (2.5,100.0)	12.5 (0.3,52.7)	69.1	68.4	0.32	0.033	0.252	0.131
Cap.E.7048	1586633	1567502	1074309	35	0.03002	12.7	f	2917	Proboscidea	Elephantidae	Mammuthus_primigenius	best	2670	0.9153	1182	2.2588	2654	1182	2654	1.89	++	169	294	41.0 (34.8,47.4)	26.3 (21.2,31.8)	30.8 (9.1,61.4)	14.3 (4.0,32.7)	50.7	51.2	3.57	0.158	0.957	0.165
Cap.E.7048	1586633	1567502	1074309	36	0.03085	3.89	f	30063	Artiodactyla	Bovidae	Ovis_ammon_ammon	best	21647	0.7200	9335	2.3189	5729	8626	5634	13.83	++	1052	1830	35.4 (33.2,37.6)	20.4 (18.6,22.2)	28.0 (19.5,37.9)	18.1 (12.4,25.0)	58.5	58.2	32.82	0.344	0.999	0.344
Cap.E.7048	1586633	1567502	1074309	40	0.006283	10.6	f	1197	Primates	Cebidae	Leontopithecus_rosalia	best	671	0.5605	333	2.0150	610	324	598	0.51	++	33	72	27.5 (17.5,39.6)	22.6 (12.9,35.0)	0.0 (0.0,97.5)	0.0 (0.0,52.2)	57.4	59.3	1.12	0.036	0.63	0.057
Cap.E.7048	1586633	1567502	1074309	413	0.1296	19.2	f	8118	Perissodactyla	Equidae	Equus_ovodovi	best	7736	0.9529	3251	2.3795	4604	3233	4512	5.18	++	452	718	36.9 (33.4,40.4)	22.8 (20.0,25.7)	36.2 (24.0,49.9)	25.6 (16.6,36.4)	53.0	53.2	10.5	0.28	0.999	0.28
Cap.E.7048	1586633	1567502	1074309	42	0.003256	7.45	f	769	Eulipotyphla	Erinaceidae	Erinaceus_europaeus	best	101	0.1313	37	2.7297	248	37	248	0.05	+	5	7	40.0 (12.2,73.8)	12.5 (0.3,52.7)	N/A (N/A,N/A)	0.0 (0.0,97.5)	45.1	44.3	0.09	0.014	0.08	0.175
Cap.E.7048	1586633	1567502	1074309	42	0.01195	118.0	f	1278	Chiroptera	Rhinolophidae	Rhinolophus_macrotis	best	862	0.6744	381	2.2624	590	381	590	0.61	++	31	63	32.7 (19.9,47.5)	23.2 (13.9,34.9)	100.0 (2.5,100.0)	20.0 (0.5,71.6)	50.2	46.9	1.13	0.035	0.632	0.055
Cap.E.7048	1586633	1567502	1074309	43	0.007192	1.23	f	557	Carnivora	Herpestidae	Herpestes_ichneumon	best	314	0.5637	125	2.5120	810	57	675	0.09	-	5	9	22.2 (2.8,60.0)	21.4 (4.7,50.8)	0.0 (0.0,97.5)	N/A (N/A,N/A)	53.5	57.7	0.38	0.048	0.285	0.168
Cap.E.7048	1586633	1567502	1074309	47	0.00808	6.62	f	2362	Rodentia	Sciuridae	Marmota_flaviventris	best	936	0.3962	399	2.3458	1525	392	1510	0.62	++	58	122	37.8 (27.3,49.2)	31.1 (21.8,41.7)	12.5 (0.3,52.7)	20.0 (0.5,71.6)	45.7	45.0	1.11	0.092	0.626	0.148
Cap.E.7048	1586633	1567502	1074309	65	0.008544	24.9	f	780	Carnivora	Viverridae	Arctictis_binturong_albifrons	best	473	0.6064	234	2.0213	1008	233	971	0.37	+	29	60	43.4 (29.8,57.7)	10.3 (3.9,21.2)	0.0 (0.0,97.5)	0.0 (0.0,52.2)	56.3	55.4	0.78	0.06	0.502	0.12
Cap.E.7048	1586633	1567502	1074309	7	0.001004	8.71	f	554	Rodentia	Echimyidae	Proechimys_gardneri	best	145	0.2617	71	2.0422	490	71	490	0.11	-	3	14	15.4 (1.9,45.4)	8.3 (0.2,38.5)	N/A (N/A,N/A)	0.0 (0.0,97.5)	50.6	45.0	0.21	0.029	0.172	0.169
Cap.E.7048	1586633	1567502	1074309	791	0.1125	21.2	f	4631	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	4335	0.9360	2073	2.0911	4034	2065	4017	3.31	++	283	474	37.0 (32.6,41.5)	24.6 (20.7,28.8)	22.7 (7.8,45.4)	15.2 (5.1,31.9)	54.0	55.5	6.82	0.245	0.997	0.246
Cap.E.7048	1586633	1567502	1074309	89	0.01535	15.0	f	3054	Carnivora	Felidae	Panthera_uncia	best	1858	0.6083	850	2.1858	2388	836	2190	1.34	++	160	285	40.0 (33.0,47.3)	37.6 (31.4,44.2)	20.0 (5.7,43.7)	25.0 (7.3,52.4)	56.6	56.5	2.86	0.142	0.919	0.154
Cap.E.7048	1586633	1567502	1074309	9	0.001629	10.3	f	580	Chiroptera	Pteropodidae	Rousettus_aegyptiacus	best	156	0.2689	89	1.7528	940	72	845	0.11	++	18	25	81.2 (54.4,96.0)	35.3 (14.2,61.7)	100.0 (2.5,100.0)	50.0 (1.3,98.7)	52.1	51.4	0.27	0.056	0.212	0.264
Cap.E.7048	1586633	1567502	1074309	9	0.003148	14.1	f	1475	Carnivora	Canidae	Canis_lupus_chanco	best	1168	0.7918	635	1.8393	2335	616	2263	0.98	++	117	189	49.0 (40.9,57.2)	31.0 (23.8,38.9)	37.5 (15.2,64.6)	37.5 (15.2,64.6)	53.4	53.1	2.01	0.139	0.831	0.167
Cap.E.7049	1519066	1498480	824523	10	0.002046	1.3	f	612	Primates	Cheirogaleidae	Microcebus_simmonsi	best	397	0.6486	129	3.0775	644	89	619	0.24	++	37	56	48.3 (29.4,67.5)	80.0 (63.1,91.6)	55.6 (21.2,86.3)	100.0 (47.8,100.0)	47.1	46.8	0.36	0.038	0.273	0.141
Cap.E.7049	1519066	1498480	824523	10	0.01008	20.0	f	13559	Artiodactyla	Cervidae	Cervus_nippon_hortulorum	best	10794	0.7960	3332	3.2394	3759	3306	3621	9.09	++	545	858	47.6 (43.8,51.4)	32.0 (28.6,35.4)	42.0 (28.2,56.8)	33.3 (22.0,46.3)	53.1	52.5	10.77	0.228	0.999	0.228
Cap.E.7049	1519066	1498480	824523	1248	0.1511	191.0	f	54271	Carnivora	Hyaenidae	Crocuta_crocuta	best	53110	0.9786	13901	3.8205	6388	13517	6312	37.17	++	2588	3920	48.3 (46.6,50.0)	31.2 (29.6,32.8)	50.9 (44.8,57.0)	32.7 (28.2,37.4)	56.6	58.2	45.99	0.372	1.0	0.372
