RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
Cap.E.7403	1961492	1924418	692679	2425	0.345	13.7	f	12321	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	12142	0.9854	547	22.1974	9396	542	9345	19.15	++	168	234	70.1 (62.0,77.5)	55.2 (46.7,63.4)	76.5 (50.1,93.2)	46.4 (27.5,66.1)	41.8	41.7	1.39	0.571	0.707	0.808
Cap.E.7403	1961492	1924418	692679	25	0.009353	45.2	f	5790	Carnivora	Mustelidae	Martes_zibellina	best	279	0.0481	31	9.0000	416	7	272	0.24	-	2	3	50.0 (1.3,98.7)	25.0 (0.6,80.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	41.6	43.3	0.07	0.025	0.066	0.38
Cap.E.7403	1961492	1924418	692679	28	0.05109	38.2	f	6011	Artiodactyla	Bovidae	Bos_grunniens_x_Bos_taurus	best	4042	0.6724	111	36.4144	3736	109	3632	3.85	++	32	52	61.8 (43.6,77.8)	46.7 (28.3,65.7)	75.0 (19.4,99.4)	75.0 (19.4,99.4)	42.5	42.7	0.28	0.228	0.225	1.013
Cap.E.7403	1961492	1924418	692679	29	0.009102	48.7	f	601	Perissodactyla	Equidae	Equus_ovodovi	best	175	0.2911	11	15.9090	444	11	444	0.38	-	0	3	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.8	39.3	0.02	0.027	0.025	1.081
Cap.E.7403	1961492	1924418	692679	3	0.002629	5.0	f	220	Proboscidea	Elephantidae	Mammuthus_columbi	best	176	0.8000	25	7.0400	961	25	961	0.88	++	6	7	57.1 (18.4,90.1)	50.0 (11.8,88.2)	50.0 (1.3,98.7)	100.0 (2.5,100.0)	42.1	42.9	0.06	0.058	0.054	1.064
Cap.E.7403	1961492	1924418	692679	30	0.004189	253.0	f	3329	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	29	0.0087	17	1.7058	314	17	314	0.60	-	1	2	25.0 (0.6,80.6)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.4	42.0	0.04	0.018	0.036	0.517
Cap.E.7403	1961492	1924418	692679	41	0.003295	65.6	f	2256	Rodentia	Muridae	Mus_musculus_musculus	best	764	0.3386	21	36.3809	354	21	354	0.74	-	1	8	0.0 (0.0,84.2)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.9	39.0	0.05	0.021	0.046	0.467
Cap.E.7403	1961492	1924418	692679	544	0.1601	30.4	f	21150	Carnivora	Ursidae	Ursus_arctos	best	19587	0.9260	608	32.2154	10852	594	10593	20.99	++	176	272	72.2 (64.2,79.4)	52.1 (44.2,59.9)	70.0 (45.7,88.1)	45.2 (27.3,64.0)	42.8	42.6	1.52	0.637	0.74	0.861
Cap.E.7403	1961492	1924418	692679	56	0.01276	5.75	f	4932	Artiodactyla	Cervidae	Capreolus_pygargus_tianschanicus	best	3607	0.7313	73	49.4109	1904	72	1857	2.54	+	13	17	60.0 (36.1,80.9)	22.2 (2.8,60.0)	100.0 (2.5,100.0)	33.3 (0.8,90.6)	42.9	43.0	0.19	0.116	0.155	0.747
Cap.E.7403	1961492	1924418	692679	66	0.02531	29.5	f	1723	Primates	Hominidae	Homo_sapiens	fixed	879	0.5101	34	25.8529	1234	-	-	1.20	++	8	11	38.5 (13.9,68.4)	29.4 (10.3,56.0)	50.0 (6.8,93.2)	50.0 (6.8,93.2)	40.9	40.1	0.08	0.074	0.071	1.043
Cap.E.7403	1961492	1924418	692679	7	0.0007786	19.9	f	882	Rodentia	Sciuridae	Tamias_sibiricus	best	154	0.1746	15	10.2666	267	15	267	0.53	+	9	11	25.0 (0.6,80.6)	80.0 (44.4,97.5)	0.0 (0.0,84.2)	N/A (N/A,N/A)	39.7	40.3	0.03	0.016	0.031	0.515
Cap.E.7403	1961492	1924418	692679	7	0.001053	11.4	f	345	Primates	Cercopithecidae	Macaca_tonkeana	best	10	0.0289	9	1.1111	331	9	331	0.31	-	3	3	50.0 (1.3,98.7)	66.7 (9.4,99.2)	N/A (N/A,N/A)	0.0 (0.0,97.5)	44.3	42.3	0.02	0.019	0.02	0.951
Cap.E.7403	1961492	1924418	692679	8	0.01161	3.88	f	3955	Carnivora	Felidae	Panthera_leo_persica	best	3630	0.9178	129	28.1395	3375	124	3253	4.38	++	28	43	56.8 (39.5,72.9)	25.0 (10.7,44.9)	N/A (N/A,N/A)	0.0 (0.0,97.5)	41.7	42.4	0.32	0.2	0.246	0.812
Cap.E.7404	1806974	1781400	827041	10	0.001471	3.8	f	387	Chiroptera	Pteropodidae	Rousettus_leschenaultii	best	65	0.1679	14	4.6428	458	12	419	0.09	-	2	3	40.0 (5.3,85.3)	0.0 (0.0,45.9)	N/A (N/A,N/A)	0.0 (0.0,84.2)	44.4	40.0	0.03	0.027	0.031	0.865
Cap.E.7404	1806974	1781400	827041	12	0.001806	6.08	f	1884	Primates	Cercopithecidae	Macaca_tonkeana	best	211	0.1119	25	8.4400	554	25	554	0.20	+	6	8	50.0 (11.8,88.2)	27.3 (6.0,61.0)	N/A (N/A,N/A)	0.0 (0.0,70.8)	44.8	44.9	0.06	0.033	0.058	0.576
Cap.E.7404	1806974	1781400	827041	12	0.003987	2.25	f	1463	Primates	Lepilemuridae	Lepilemur_petteri	best	905	0.6185	38	23.8157	429	38	429	0.30	++	11	20	72.7 (39.0,94.0)	57.1 (18.4,90.1)	50.0 (1.3,98.7)	100.0 (2.5,100.0)	45.3	45.5	0.1	0.025	0.086	0.296
Cap.E.7404	1806974	1781400	827041	12	0.01029	2.33	f	695	Proboscidea	Elephantidae	Mammuthus_primigenius	best	575	0.8273	127	4.5275	3802	123	3705	1.00	++	23	38	62.5 (40.6,81.2)	40.0 (21.1,61.3)	50.0 (6.8,93.2)	66.7 (9.4,99.2)	42.9	40.9	0.32	0.226	0.248	0.91
Cap.E.7404	1806974	1781400	827041	13	0.001474	40.1	f	1130	Rodentia	Echimyidae	Proechimys_goeldii	best	236	0.2088	16	14.7500	199	16	199	0.13	-	3	5	N/A (N/A,N/A)	100.0 (29.2,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.7	42.4	0.04	0.011	0.035	0.336
Cap.E.7404	1806974	1781400	827041	14	0.002042	11.1	f	176	Eulipotyphla	Talpidae	Uropsilus_soricipes	best	26	0.1477	15	1.7333	371	14	365	0.11	-	3	6	16.7 (0.4,64.1)	40.0 (5.3,85.3)	0.0 (0.0,84.2)	N/A (N/A,N/A)	41.7	41.3	0.03	0.022	0.032	0.684
Cap.E.7404	1806974	1781400	827041	14	0.002581	33.4	f	2497	Carnivora	Phocidae	Phoca_fasciata	best	917	0.3672	36	25.4722	570	34	450	0.27	+	10	15	66.7 (9.4,99.2)	64.3 (35.1,87.2)	50.0 (1.3,98.7)	100.0 (2.5,100.0)	41.9	43.7	0.09	0.034	0.078	0.435
Cap.E.7404	1806974	1781400	827041	16	0.02322	25.0	f	13992	Carnivora	Felidae	Panthera_leo_persica	best	12545	0.8965	1501	8.3577	11831	1463	11611	11.89	++	364	545	58.7 (53.3,63.9)	55.5 (50.1,60.8)	64.0 (49.2,77.1)	53.3 (40.0,66.3)	45.1	45.2	4.03	0.703	0.971	0.724
Cap.E.7404	1806974	1781400	827041	17	0.001624	1.18	f	1121	Rodentia	Spalacidae	Rhizomys_sinensis	best	198	0.1766	7	28.2857	257	7	257	0.05	-	3	4	50.0 (1.3,98.7)	66.7 (9.4,99.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.7	43.0	0.01	0.015	0.016	0.937
Cap.E.7404	1806974	1781400	827041	18	0.001912	9.5	f	2041	Rodentia	Sciuridae	Callosciurus_notatus	best	426	0.2087	44	9.6818	797	43	770	0.34	+	17	25	28.6 (3.7,71.0)	83.3 (58.6,96.4)	0.0 (0.0,84.2)	N/A (N/A,N/A)	41.3	40.1	0.1	0.048	0.091	0.522
Cap.E.7404	1806974	1781400	827041	20	0.002563	5.45	f	5043	Chiroptera	Vespertilionidae	Myotis_myotis	best	996	0.1975	77	12.9350	673	72	621	0.58	++	23	33	75.0 (50.9,91.3)	50.0 (24.7,75.3)	0.0 (0.0,97.5)	0.0 (0.0,84.2)	41.2	41.5	0.18	0.039	0.151	0.258
Cap.E.7404	1806974	1781400	827041	2294	0.2777	18.4	f	7914	Carnivora	Hyaenidae	Crocuta_crocuta	best	7666	0.9686	766	10.0078	9102	737	8680	5.99	++	160	240	44.4 (37.6,51.3)	37.1 (30.6,44.0)	51.9 (31.9,71.3)	35.9 (21.2,52.8)	53.2	54.0	2.39	0.531	0.878	0.604
Cap.E.7404	1806974	1781400	827041	24	0.00348	229.0	f	8169	Carnivora	Viverridae	Paguma_larvata	best	529	0.0647	93	5.6881	668	22	547	0.17	-	3	4	50.0 (1.3,98.7)	28.6 (3.7,71.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.5	49.5	0.27	0.039	0.214	0.186
Cap.E.7404	1806974	1781400	827041	25	0.002362	598.0	f	7346	Dasyuromorphia	Dasyuridae	Antechinus_arktos	best	287	0.0390	178	1.6123	349	3	126	0.02	-	2	2	100.0 (2.5,100.0)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.0	42.0	0.5	0.02	0.359	0.056
Cap.E.7404	1806974	1781400	827041	258	0.08098	4.5	f	1834	Perissodactyla	Equidae	Equus_ovodovi	best	1616	0.8811	180	8.9777	4680	178	4592	1.44	++	49	68	61.2 (46.2,74.8)	42.3 (28.7,56.8)	50.0 (11.8,88.2)	23.1 (5.0,53.8)	45.2	45.5	0.49	0.285	0.354	0.804
Cap.E.7404	1806974	1781400	827041	26	0.009969	1.73	f	617	Primates	Hominidae	Homo_sapiens	fixed	465	0.7536	47	9.8936	1608	-	-	0.38	+	8	11	22.2 (2.8,60.0)	40.0 (16.3,67.7)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	49.3	40.4	0.13	0.097	0.116	0.835
Cap.E.7404	1806974	1781400	827041	33	0.004608	90.1	f	3695	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	401	0.1085	36	11.1388	644	36	644	0.29	-	4	7	50.0 (15.7,84.3)	0.0 (0.0,45.9)	N/A (N/A,N/A)	0.0 (0.0,84.2)	39.9	37.9	0.08	0.038	0.073	0.527
Cap.E.7404	1806974	1781400	827041	34	0.009676	76.1	f	875	Chiroptera	Rhinolophidae	Rhinolophus_macrotis	best	456	0.5211	21	21.7142	294	21	294	0.17	-	1	3	50.0 (1.3,98.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.9	44.7	0.05	0.017	0.045	0.379
Cap.E.7404	1806974	1781400	827041	36	0.004727	18.1	f	5747	Rodentia	Muridae	Rattus_norvegicus	best	1584	0.2756	118	13.4237	1210	118	1210	0.95	++	23	38	56.5 (34.5,76.8)	37.0 (19.4,57.6)	0.0 (0.0,97.5)	0.0 (0.0,70.8)	43.0	44.7	0.31	0.074	0.239	0.309
Cap.E.7404	1806974	1781400	827041	364	0.07134	8.33	f	4688	Artiodactyla	Cervidae	Rangifer_tarandus	best	2594	0.5533	216	12.0092	5140	213	5005	1.73	++	39	63	51.2 (35.5,66.7)	37.8 (23.8,53.5)	0.0 (0.0,60.2)	0.0 (0.0,60.2)	47.8	48.5	0.63	0.314	0.427	0.734
Cap.E.7404	1806974	1781400	827041	39	0.006126	1.79	f	196	Primates	Cebidae	Leontopithecus_rosalia	best	97	0.4948	14	6.9285	201	14	201	0.11	-	3	6	100.0 (2.5,100.0)	66.7 (9.4,99.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.9	40.3	0.03	0.011	0.03	0.394
Cap.E.7404	1806974	1781400	827041	415	0.1452	16.1	f	27065	Carnivora	Canidae	Canis_lupus_chanco	best	25331	0.9359	3022	8.3821	14541	2957	14324	24.04	++	757	1154	61.4 (57.8,64.9)	50.7 (47.0,54.4)	56.6 (46.6,66.2)	49.6 (40.4,58.8)	42.7	43.2	7.68	0.866	0.998	0.867
Cap.E.7404	1806974	1781400	827041	42	0.07664	3.9	f	10140	Artiodactyla	Bovidae	Bos_grunniens_x_Bos_taurus	best	7665	0.7559	707	10.8415	11593	674	11127	5.47	++	153	240	64.5 (56.4,72.0)	40.9 (33.2,48.9)	63.2 (38.4,83.7)	60.0 (36.1,80.9)	47.7	48.7	2.06	0.71	0.839	0.846
Cap.E.7404	1806974	1781400	827041	45	0.007354	93.4	f	2073	Primates	Lemuridae	Eulemur_rubriventer	best	717	0.3458	52	13.7884	490	14	339	0.11	-	5	6	N/A (N/A,N/A)	62.5 (24.5,91.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.4	39.3	0.12	0.027	0.106	0.261
Cap.E.7404	1806974	1781400	827041	4675	0.665	21.5	f	24760	Perissodactyla	Rhinocerotidae	Coelodonta_antiquitatis	best	23755	0.9594	3300	7.1984	14250	3271	13982	26.59	++	927	1341	62.4 (59.1,65.6)	55.5 (52.0,58.9)	58.7 (49.4,67.6)	52.6 (43.8,61.2)	42.5	42.7	8.52	0.866	0.999	0.867
Cap.E.7404	1806974	1781400	827041	62	0.006185	14.9	f	1422	Rodentia	Anomaluridae	Anomalurus_derbianus	best	207	0.1455	18	11.5000	383	14	283	0.11	+	5	7	100.0 (29.2,100.0)	50.0 (6.8,93.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.7	39.9	0.04	0.022	0.038	0.586
Cap.E.7404	1806974	1781400	827041	656	0.1931	12.6	f	6123	Carnivora	Ursidae	Ursus_arctos	best	5517	0.9010	619	8.9127	11345	596	11024	4.84	++	171	253	68.2 (60.7,75.1)	51.0 (42.6,59.5)	76.9 (56.4,91.0)	60.6 (42.1,77.1)	45.2	45.9	1.64	0.666	0.766	0.869
Cap.E.7404	1806974	1781400	827041	79	0.01082	14.0	f	29042	Rodentia	Cricetidae	Microtus_kikuchii	best	20752	0.7145	1504	13.7978	5890	1454	5793	11.82	++	308	445	54.0 (48.6,59.4)	49.5 (43.6,55.4)	51.1 (35.8,66.3)	57.5 (40.9,73.0)	52.1	52.3	4.79	0.361	0.985	0.366
Cap.E.7404	1806974	1781400	827041	79	0.01313	3.86	f	10776	Carnivora	Mustelidae	Martes_foina	best	500	0.0463	58	8.6206	1953	52	1799	0.42	++	15	18	53.3 (26.6,78.7)	47.1 (23.0,72.2)	100.0 (2.5,100.0)	33.3 (0.8,90.6)	48.2	45.7	0.16	0.118	0.137	0.856
Cap.E.7404	1806974	1781400	827041	9	0.00123	5.67	f	23723	Eulipotyphla	Soricidae	Crocidura_dongyangjiangensis	best	171	0.0072	28	6.1071	390	28	390	0.22	+	5	12	50.0 (6.8,93.2)	80.0 (28.4,99.5)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	43.5	41.7	0.07	0.023	0.061	0.374
Cap.E.7404	1806974	1781400	827041	91	0.008175	178.0	f	1383	Macroscelidea	Macroscelididae	Elephantulus_edwardii	best	221	0.1597	42	5.2619	359	4	140	0.03	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.8	N/A	0.1	0.021	0.09	0.24
Cap.E.7405	1923990	1892445	937728	12	0.001502	5.92	f	1027	Chiroptera	Pteropodidae	Rousettus_amplexicaudatus	best	347	0.3378	37	9.3783	443	37	443	0.17	+	6	11	100.0 (39.8,100.0)	22.2 (2.8,60.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.7	49.7	0.11	0.026	0.095	0.281
Cap.E.7405	1923990	1892445	937728	127	0.1089	8.09	f	5512	Proboscidea	Elephantidae	Mammuthus_primigenius	best	5113	0.9276	952	5.3707	11024	942	10870	4.38	++	253	389	68.1 (62.0,73.8)	47.3 (40.5,54.1)	68.8 (50.0,83.9)	55.0 (38.5,70.7)	43.8	44.3	2.49	0.657	0.889	0.739
Cap.E.7405	1923990	1892445	937728	13	0.01964	1.54	f	4364	Artiodactyla	Cervidae	Cervus_nippon_centralis	best	3278	0.7511	370	8.8594	7295	369	7249	1.71	++	111	154	72.7 (62.9,81.2)	49.5 (39.2,59.8)	75.0 (42.8,94.5)	40.9 (20.7,63.6)	43.6	44.0	0.96	0.437	0.574	0.762
Cap.E.7405	1923990	1892445	937728	14	0.001779	33.9	f	1536	Primates	Cercopithecidae	Macaca_sylvanus	best	271	0.1764	34	7.9705	685	34	685	0.15	++	11	15	71.4 (29.0,96.3)	75.0 (34.9,96.8)	0.0 (0.0,97.5)	N/A (N/A,N/A)	46.1	45.9	0.09	0.041	0.08	0.516
Cap.E.7405	1923990	1892445	937728	15	0.002125	48.7	f	5047	Chiroptera	Vespertilionidae	Myotis_volans	best	1665	0.3298	101	16.4851	533	101	533	0.47	++	29	50	80.8 (60.6,93.4)	44.4 (21.5,69.2)	N/A (N/A,N/A)	0.0 (0.0,70.8)	42.4	41.6	0.24	0.03	0.194	0.156
Cap.E.7405	1923990	1892445	937728	1554	0.1881	32.2	f	15057	Carnivora	Hyaenidae	Crocuta_crocuta	best	14644	0.9725	1875	7.8101	9157	1827	8830	8.51	++	495	774	59.1 (54.6,63.6)	49.4 (45.0,53.8)	52.0 (40.2,63.7)	45.9 (35.0,57.0)	48.5	48.8	5.31	0.534	0.99	0.539
Cap.E.7405	1923990	1892445	937728	16	0.001319	3.5	f	1267	Rodentia	Dipodidae	Sicista_concolor	best	114	0.0899	11	10.3636	176	11	176	0.05	-	3	4	33.3 (0.8,90.6)	33.3 (4.3,77.7)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	43.0	43.5	0.02	0.01	0.025	0.426
Cap.E.7405	1923990	1892445	937728	18	0.002828	17.1	f	644	Primates	Cebidae	Leontopithecus_rosalia	best	348	0.5403	24	14.5000	381	24	381	0.11	++	9	10	57.1 (18.4,90.1)	50.0 (18.7,81.3)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.1	46.4	0.06	0.022	0.053	0.418
Cap.E.7405	1923990	1892445	937728	19	0.003543	9.68	f	596	Pholidota	Manidae	Manis_culionensis	best	244	0.4093	24	10.1666	444	24	444	0.11	-	3	5	42.9 (9.9,81.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.8	50.4	0.06	0.026	0.057	0.463
Cap.E.7405	1923990	1892445	937728	19	0.01112	5.89	f	414	Rodentia	Echimyidae	Proechimys_guairae	best	28	0.0676	8	3.5000	259	8	259	0.03	-	3	4	100.0 (29.2,100.0)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.6	43.5	0.01	0.015	0.017	0.891
Cap.E.7405	1923990	1892445	937728	20	0.002728	9.75	f	833	Primates	Lepilemuridae	Lepilemur_septentrionalis	best	462	0.5546	40	11.5500	450	40	450	0.18	++	11	17	100.0 (59.0,100.0)	60.0 (26.2,87.8)	100.0 (15.8,100.0)	100.0 (15.8,100.0)	41.6	41.6	0.09	0.026	0.083	0.32
Cap.E.7405	1923990	1892445	937728	21	0.001934	18.6	f	4410	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	388	0.0879	217	1.7880	176	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0.66	0.01	0.442	0.022
Cap.E.7405	1923990	1892445	937728	22	0.002889	69.8	f	4377	Rodentia	Muridae	Rattus_norvegicus	best	1464	0.3344	78	18.7692	626	78	626	0.36	++	19	32	76.5 (50.1,93.2)	41.2 (18.4,67.1)	100.0 (2.5,100.0)	25.0 (0.6,80.6)	41.2	40.4	0.19	0.038	0.159	0.24
Cap.E.7405	1923990	1892445	937728	223	0.1131	10.7	f	13981	Artiodactyla	Bovidae	Bison_schoetensacki	best	8683	0.6210	1037	8.3731	11582	1003	11286	4.67	++	250	382	62.2 (55.9,68.2)	45.0 (38.5,51.7)	54.5 (32.2,75.6)	34.3 (19.1,52.2)	44.7	45.2	2.83	0.709	0.918	0.772
Cap.E.7405	1923990	1892445	937728	23	0.002962	12.6	f	426	Eulipotyphla	Talpidae	Uropsilus_investigator	best	174	0.4084	13	13.3846	371	12	324	0.05	+	4	7	100.0 (2.5,100.0)	75.0 (19.4,99.4)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.1	42.0	0.03	0.022	0.029	0.773
Cap.E.7405	1923990	1892445	937728	24	0.00345	13400.0	f	16999	Eulipotyphla	Soricidae	Sorex_gracillimus	best	874	0.0514	86	10.1627	963	39	915	0.18	++	13	18	70.0 (34.8,93.3)	87.5 (47.3,99.7)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	44.0	43.3	0.2	0.056	0.164	0.344
Cap.E.7405	1923990	1892445	937728	25	0.002697	18.0	f	3399	Rodentia	Sciuridae	Tamias_striatus	best	1058	0.3112	96	11.0208	972	95	958	0.44	++	23	41	58.3 (27.7,84.8)	60.7 (40.6,78.5)	50.0 (1.3,98.7)	50.0 (1.3,98.7)	41.1	41.2	0.23	0.058	0.189	0.309
Cap.E.7405	1923990	1892445	937728	25	0.002767	1.96	f	3065	Chiroptera	Phyllostomidae	Leptonycteris_nivalis	best	1090	0.3556	73	14.9315	551	73	551	0.34	++	21	29	60.0 (26.2,87.8)	47.1 (29.8,64.9)	50.0 (1.3,98.7)	33.3 (0.8,90.6)	44.2	43.0	0.19	0.032	0.156	0.21
Cap.E.7405	1923990	1892445	937728	25	0.03628	14.2	f	7160	Carnivora	Felidae	Panthera_leo_persica	best	5871	0.8199	863	6.8030	9991	849	9879	3.95	++	238	368	61.2 (54.1,67.9)	54.6 (48.1,61.1)	66.7 (46.0,83.5)	50.0 (32.9,67.1)	44.7	44.8	2.29	0.594	0.868	0.684
Cap.E.7405	1923990	1892445	937728	26	0.005004	22.5	f	797	Carnivora	Otariidae	Arctocephalus_townsendi	best	226	0.2835	25	9.0400	451	24	444	0.11	++	7	13	80.0 (28.4,99.5)	50.0 (11.8,88.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.7	44.5	0.06	0.027	0.055	0.491
Cap.E.7405	1923990	1892445	937728	27	0.003201	14.9	f	1237	Carnivora	Eupleridae	Cryptoprocta_ferox	best	974	0.7873	61	15.9672	505	61	505	0.28	+	12	18	90.0 (55.5,99.7)	23.1 (5.0,53.8)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	45.1	47.1	0.16	0.029	0.134	0.223
