sample	id	taxid	name	rank	nalign	nreads	mean_rlen	var_rlen	mean_gc	var_gc	lca	taxa_path	A	q	c	phi	llh	ncall	sigmaD	Zfit	A_b	q_b	c_b	phi_b	A_CI_l	A_CI_h	q_CI_l	q_CI_h	c_CI_l	c_CI_h	phi_CI_l	phi_CI_h	fwK0	fwN0	fwf0	fwdx0	fwdxConf0	fwK1	fwN1	fwf1	fwdx1	fwdxConf1	fwK2	fwN2	fwf2	fwdx2	fwdxConf2	fwK3	fwN3	fwf3	fwdx3	fwdxConf3	fwK4	fwN4	fwf4	fwdx4	fwdxConf4	bwK0	bwN0	bwf0	bwdx0	bwdxConf0	bwK1	bwN1	bwf1	bwdx1	bwdxConf1	bwK2	bwN2	bwf2	bwdx2	bwdxConf2	bwK3	bwN3	bwf3	bwdx3	bwdxConf3	bwK4	bwN4	bwf4	bwdx4	bwdxConf4
simadna.fq	simadna.fq	9605	"Homo"	"genus"	148	35	51.714286	240.883248	0.443419	0.007436	9605:"Homo":"genus"	9605:"Homo":"genus";207598:"Homininae":"subfamily";9604:"Hominidae":"family";314295:"Hominoidea":"superfamily";9526:"Catarrhini":"parvorder";314293:"Simiiformes":"infraorder";376913:"Haplorrhini":"suborder";9443:"Primates":"order";314146:"Euarchontoglires":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.003226	0.000000	0.000000	216141.159867	-3.046185	6065.000000	0.008362	0.385807	0.000844	0.300000	0.002231	64155.158655	0.000000	0.003226	0.000000	1.000000	0.000000	0.005581	2.000000	240498.399353	0	46	0.000000	0.003226	0.008362	0	27	0.000000	0.003226	0.010914	0	21	0.000000	0.003226	0.012375	1	40	0.025000	0.003226	0.008967	0	24	0.000000	0.003226	0.011576	0	28	0.000000	0.003226	0.010717	0	32	0.000000	0.003226	0.010025	0	38	0.000000	0.003226	0.009200	0	27	0.000000	0.003226	0.010914	0	27	0.000000	0.003226	0.010914
simadna.fq	simadna.fq	9606	"Homo sapiens"	"species"	114	7	56.142857	356.472778	0.482903	0.012568	9606:"Homo sapiens":"species"	9606:"Homo sapiens":"species";9605:"Homo":"genus";207598:"Homininae":"subfamily";9604:"Hominidae":"family";314295:"Hominoidea":"superfamily";9526:"Catarrhini":"parvorder";314293:"Simiiformes":"infraorder";376913:"Haplorrhini":"suborder";9443:"Primates":"order";314146:"Euarchontoglires":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.001863	0.000000	0.002270	45023.787513	-3.053274	4428.000000	0.007093	0.262719	0.001020	0.549980	0.002378	10787.381715	0.000000	0.004133	0.000000	1.000000	0.000000	0.009979	2.000000	51374.530637	0	37	0.000000	0.004134	0.010552	0	21	0.000000	0.004134	0.014004	0	17	0.000000	0.004134	0.015564	1	31	0.032258	0.004134	0.011527	0	18	0.000000	0.004134	0.015126	0	22	0.000000	0.004134	0.013682	0	25	0.000000	0.004134	0.012835	0	30	0.000000	0.004134	0.011718	0	20	0.000000	0.004134	0.014350	0	21	0.000000	0.004134	0.014004
simadna.fq	simadna.fq	9655	"Mustelidae"	"family"	1	1	39.000000	0.000000	0.358974	0.000000	9655:"Mustelidae":"family"	9655:"Mustelidae":"family";3072906:"Musteloidea":"superfamily";379584:"Caniformia":"suborder";33554:"Carnivora":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	1.000000	0.000000	2.000000	-0.000000	265.000000	0.000100	0.000100	0.000000	1.000000	0.000000	6.559620	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	2.000000	9.832868	0	1	0.000000	0.000000	0.000141	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000100	0	1	0.000000	0.000000	0.000141	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000
simadna.fq	simadna.fq	9665	"Mustela"	"genus"	1	1	39.000000	0.000000	0.358974	0.000000	9665:"Mustela":"genus"	9665:"Mustela":"genus";169418:"Mustelinae":"subfamily";9655:"Mustelidae":"family";3072906:"Musteloidea":"superfamily";379584:"Caniformia":"suborder";33554:"Carnivora":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	1.000000	0.000000	2.000000	-0.000000	216.000000	0.000100	0.000100	0.000000	1.000000	0.000000	5.347653	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	2.000000	9.552522	0	1	0.000000	0.000000	0.000141	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000100	0	1	0.000000	0.000000	0.000141	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000
simadna.fq	simadna.fq	9676	"Hyaenidae"	"family"	922	822	57.582723	191.532443	0.427133	0.005084	9676:"Hyaenidae":"family"	9676:"Hyaenidae":"family";379583:"Feliformia":"suborder";33554:"Carnivora":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000070	0.000000	0.014869	680.742457	-19.550503	4350.000000	0.000711	0.098171	0.002239	0.100000	0.013417	24838.095376	0.000000	0.011208	0.000000	1.000000	0.010237	0.017326	104.463743	87630.531117	2	173	0.011561	0.014938	0.010321	1	199	0.005025	0.014938	0.009768	2	217	0.009217	0.014938	0.009450	3	192	0.015625	0.014938	0.009905	4	175	0.022857	0.014938	0.010274	1	202	0.004950	0.014938	0.009712	1	173	0.005780	0.014938	0.010321	8	208	0.038462	0.014938	0.009604	4	206	0.019417	0.014938	0.009639	3	193	0.015544	0.014938	0.009885
simadna.fq	simadna.fq	9677	"Crocuta"	"genus"	846	757	57.614265	190.818863	0.429098	0.004981	9677:"Crocuta":"genus"	9677:"Crocuta":"genus";9676:"Hyaenidae":"family";379583:"Feliformia":"suborder";33554:"Carnivora":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	1.000000	0.012249	176535.733257	-16.764678	2429.000000	0.000008	0.001268	0.003439	0.405418	0.010523	34438.460629	0.000000	0.011385	0.000000	1.000000	0.000000	0.014639	77.933683	167527.274732	2	161	0.012422	0.012250	0.008673	1	181	0.005525	0.012249	0.008180	2	198	0.010101	0.012249	0.007822	3	182	0.016484	0.012249	0.008158	3	161	0.018634	0.012249	0.008673	1	189	0.005291	0.012250	0.008005	1	162	0.006173	0.012249	0.008646	6	194	0.030928	0.012249	0.007902	1	193	0.005181	0.012249	0.007922	2	175	0.011429	0.012249	0.008319
simadna.fq	simadna.fq	9678	"Crocuta crocuta"	"species"	846	757	57.614265	190.818863	0.429098	0.004981	9678:"Crocuta crocuta":"species"	9678:"Crocuta crocuta":"species";9677:"Crocuta":"genus";9676:"Hyaenidae":"family";379583:"Feliformia":"suborder";33554:"Carnivora":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	1.000000	0.012250	104619.702886	-16.764797	3304.000000	0.000008	0.001268	0.002989	0.449414	0.010964	38532.089629	0.000000	0.011385	0.000000	1.000000	0.000000	0.014714	77.933743	184093.356044	2	161	0.012422	0.012250	0.008676	1	181	0.005525	0.012250	0.008183	2	198	0.010101	0.012250	0.007825	3	182	0.016484	0.012250	0.008161	3	161	0.018634	0.012250	0.008676	1	189	0.005291	0.012250	0.008008	1	162	0.006173	0.012250	0.008649	6	194	0.030928	0.012250	0.007905	1	193	0.005181	0.012250	0.007925	2	175	0.011429	0.012250	0.008322
simadna.fq	simadna.fq	9779	"Proboscidea"	"order"	563	162	50.480086	169.919751	0.385828	0.004397	9779:"Proboscidea":"order"	9779:"Proboscidea":"order";311790:"Afrotheria":"superorder";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.013571	1.000000	0.016433	115450.261736	-15.617634	9747.000000	0.011190	1.212732	0.014703	0.786540	0.015658	20895.801695	0.000000	0.033450	0.000000	1.000000	0.009170	0.021711	68.797974	122884.851138	3	107	0.028037	0.030004	0.016500	2	85	0.023529	0.016433	0.013795	1	93	0.010753	0.016433	0.013188	2	127	0.015748	0.016433	0.011287	4	90	0.044444	0.016433	0.013406	3	93	0.032258	0.030004	0.017697	1	109	0.009174	0.016433	0.012183	1	117	0.008547	0.016433	0.011759	0	98	0.000000	0.016433	0.012848	3	133	0.022556	0.016433	0.011030
simadna.fq	simadna.fq	9780	"Elephantidae"	"family"	563	162	50.417476	167.033751	0.386983	0.004413	9780:"Elephantidae":"family"	9780:"Elephantidae":"family";9779:"Proboscidea":"order";311790:"Afrotheria":"superorder";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.013571	1.000000	0.016433	116590.975554	-15.617621	1282.000000	0.011191	1.212756	0.014472	0.786542	0.015889	23108.983086	0.000399	0.033450	0.000000	1.000000	0.009170	0.021654	68.797899	146602.584908	3	107	0.028037	0.030004	0.016500	2	85	0.023529	0.016433	0.013794	1	93	0.010753	0.016433	0.013188	2	127	0.015748	0.016433	0.011287	4	90	0.044444	0.016433	0.013406	3	93	0.032258	0.030004	0.017697	1	109	0.009174	0.016433	0.012183	1	117	0.008547	0.016433	0.011759	0	98	0.000000	0.016433	0.012848	3	133	0.022556	0.016433	0.011030
simadna.fq	simadna.fq	9821	"Suidae"	"family"	2444	406	53.555776	180.135463	0.389075	0.005713	9821:"Suidae":"family"	9821:"Suidae":"family";35497:"Suina":"suborder";91561:"Artiodactyla":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	0.000000	0.016356	318.331389	-28.200322	3854.000000	0.000007	0.001415	0.000364	0.000000	0.016530	225.537535	0.000000	0.000640	0.000000	0.000000	0.013223	0.020791	124.677197	320.227114	4	535	0.007477	0.016356	0.008964	11	517	0.021277	0.016356	0.009022	8	509	0.015717	0.016356	0.009049	3	496	0.006048	0.016356	0.009095	14	495	0.028283	0.016356	0.009099	4	482	0.008299	0.016356	0.009146	5	433	0.011547	0.016356	0.009350	7	467	0.014989	0.016356	0.009205	17	447	0.038031	0.016356	0.009288	6	479	0.012526	0.016356	0.009158
simadna.fq	simadna.fq	9822	"Sus"	"genus"	2378	355	53.257142	179.555614	0.389133	0.005569	9822:"Sus":"genus"	9822:"Sus":"genus";9821:"Suidae":"family";35497:"Suina":"suborder";91561:"Artiodactyla":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000079	0.000000	0.016232	244.410001	-28.682572	599.000000	0.000686	0.114863	0.000482	0.000000	0.016230	185.330974	0.000000	0.003836	0.000000	0.000000	0.013387	0.019273	85.090861	366.121457	3	525	0.005714	0.016310	0.009788	11	505	0.021782	0.016310	0.009850	8	493	0.016227	0.016310	0.009889	2	480	0.004167	0.016310	0.009933	14	486	0.028807	0.016310	0.009912	4	468	0.008547	0.016310	0.009976	5	426	0.011737	0.016310	0.010143	7	455	0.015385	0.016310	0.010025	17	442	0.038462	0.016310	0.010076	6	470	0.012766	0.016310	0.009969
simadna.fq	simadna.fq	9823	"Sus scrofa"	"species"	1170	37	48.405404	127.620653	0.387827	0.003963	9823:"Sus scrofa":"species"	9823:"Sus scrofa":"species";9822:"Sus":"genus";9821:"Suidae":"family";35497:"Suina":"suborder";91561:"Artiodactyla":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	0.000000	0.009527	255.450500	-19.557046	3582.000000	0.000009	0.001137	0.001893	0.004282	0.007902	5640.204397	0.000000	0.010165	0.000000	0.000000	0.001942	0.011255	52.165551	1054.850823	0	260	0.000000	0.009527	0.008541	2	246	0.008130	0.009527	0.008661	1	242	0.004132	0.009527	0.008697	0	238	0.000000	0.009527	0.008735	5	233	0.021459	0.009527	0.008783	1	231	0.004329	0.009527	0.008803	3	210	0.014286	0.009527	0.009031	5	229	0.021834	0.009527	0.008823	4	220	0.018182	0.009527	0.008918	1	231	0.004329	0.009527	0.008803
simadna.fq	simadna.fq	9845	"Ruminantia"	"suborder"	3898	584	55.666415	173.753704	0.395228	0.005643	9845:"Ruminantia":"suborder"	9845:"Ruminantia":"suborder";91561:"Artiodactyla":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.006201	1.000000	0.014659	138.083729	-34.983305	1901.000000	0.007163	0.865625	0.011152	0.757182	0.011157	120.696937	0.002566	0.022579	0.081882	1.000000	0.000000	0.017075	74.290937	178.417239	16	873	0.018328	0.020860	0.013041	12	705	0.017021	0.014659	0.011144	13	992	0.013105	0.014659	0.010877	25	783	0.031928	0.014659	0.011053	3	976	0.003074	0.014659	0.010888	14	838	0.016706	0.020860	0.013079	4	778	0.005141	0.014659	0.011058	14	838	0.016706	0.014659	0.010998	2	879	0.002275	0.014659	0.010962	26	727	0.035763	0.014659	0.011116
simadna.fq	simadna.fq	9895	"Bovidae"	"family"	3898	584	56.375849	182.687203	0.390117	0.005622	9895:"Bovidae":"family"	9895:"Bovidae":"family";35500:"Pecora":"infraorder";9845:"Ruminantia":"suborder";91561:"Artiodactyla":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.006201	1.000000	0.014659	138.083579	-34.983305	2133.000000	0.007163	0.865624	0.011170	0.726203	0.011120	120.678872	0.002566	0.022579	0.081882	1.000000	0.000000	0.017075	73.928724	178.416815	16	873	0.018328	0.020860	0.013041	12	705	0.017021	0.014659	0.011144	13	992	0.013105	0.014659	0.010877	25	783	0.031928	0.014659	0.011053	3	976	0.003074	0.014659	0.010888	14	838	0.016706	0.020860	0.013079	4	778	0.005141	0.014659	0.011058	14	838	0.016706	0.014659	0.010998	2	879	0.002275	0.014659	0.010962	26	727	0.035763	0.014659	0.011116
simadna.fq	simadna.fq	9903	"Bos"	"genus"	2779	253	57.126484	180.561081	0.379195	0.005436	9903:"Bos":"genus"	9903:"Bos":"genus";27592:"Bovinae":"subfamily";9895:"Bovidae":"family";35500:"Pecora":"infraorder";9845:"Ruminantia":"suborder";91561:"Artiodactyla":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.003886	1.000000	0.007311	2994.775171	-22.205965	6038.000000	0.002841	1.368107	0.005855	0.818954	0.006265	9583.600571	0.000011	0.011427	0.073442	1.000000	0.000000	0.009725	277.415399	1569.115643	8	571	0.014011	0.011198	0.004804	2	503	0.003976	0.007311	0.004105	8	669	0.011958	0.007311	0.003643	6	559	0.010733	0.007311	0.003925	2	698	0.002865	0.007311	0.003580	5	602	0.008306	0.011198	0.004699	2	542	0.003690	0.007311	0.003976	5	559	0.008945	0.007311	0.003925	2	592	0.003378	0.007311	0.003831	7	518	0.013514	0.007311	0.004053
simadna.fq	simadna.fq	9906	"Bos javanicus"	"species"	584	1	39.000000	0.000000	0.282051	0.000000	9906:"Bos javanicus":"species"	9906:"Bos javanicus":"species";9903:"Bos":"genus";27592:"Bovinae":"subfamily";9895:"Bovidae":"family";35500:"Pecora":"infraorder";9845:"Ruminantia":"suborder";91561:"Artiodactyla":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	0.001575	0.000849	3644.748792	-3.171674	3673.000000	0.000009	0.001082	0.000435	0.507611	0.000294	13930.629118	0.000000	0.001530	0.005647	1.000000	0.000000	0.000851	2.000000	44787.582747	0	121	0.000000	0.000849	0.002691	0	108	0.000000	0.000849	0.002843	1	140	0.007143	0.000849	0.002508	0	118	0.000000	0.000849	0.002724	0	142	0.000000	0.000849	0.002491	0	123	0.000000	0.000849	0.002670	0	114	0.000000	0.000849	0.002770	0	110	0.000000	0.000849	0.002818	0	122	0.000000	0.000849	0.002680	0	105	0.000000	0.000849	0.002882
simadna.fq	simadna.fq	27592	"Bovinae"	"subfamily"	3489	498	56.522668	183.959154	0.388786	0.005609	27592:"Bovinae":"subfamily"	27592:"Bovinae":"subfamily";9895:"Bovidae":"family";35500:"Pecora":"infraorder";9845:"Ruminantia":"suborder";91561:"Artiodactyla":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.003817	1.000000	0.011869	238.497605	-31.042901	5075.000000	0.004587	0.832059	0.008689	0.616090	0.007995	178.721202	0.002066	0.018543	0.027580	1.000000	0.000000	0.013321	87.946180	254.760900	13	733	0.017735	0.015685	0.009243	8	621	0.012882	0.011869	0.008232	13	843	0.015421	0.011869	0.007926	13	721	0.018031	0.011869	0.008073	2	869	0.002301	0.011869	0.007900	8	766	0.010444	0.015685	0.009194	3	692	0.004335	0.011869	0.008114	13	739	0.017591	0.011869	0.008048	2	769	0.002601	0.011869	0.008010	17	659	0.025797	0.011869	0.008166
