sample	id	taxid	name	rank	nalign	nreads	mean_rlen	var_rlen	mean_gc	var_gc	lca	taxa_path	A	q	c	phi	llh	ncall	sigmaD	Zfit	A_b	q_b	c_b	phi_b	A_CI_l	A_CI_h	q_CI_l	q_CI_h	c_CI_l	c_CI_h	phi_CI_l	phi_CI_h	fwK0	fwN0	fwf0	fwdx0	fwdxConf0	fwK1	fwN1	fwf1	fwdx1	fwdxConf1	fwK2	fwN2	fwf2	fwdx2	fwdxConf2	fwK3	fwN3	fwf3	fwdx3	fwdxConf3	fwK4	fwN4	fwf4	fwdx4	fwdxConf4	bwK0	bwN0	bwf0	bwdx0	bwdxConf0	bwK1	bwN1	bwf1	bwdx1	bwdxConf1	bwK2	bwN2	bwf2	bwdx2	bwdxConf2	bwK3	bwN3	bwf3	bwdx3	bwdxConf3	bwK4	bwN4	bwf4	bwdx4	bwdxConf4
simadna_1000.fq	simadna_1000.fq	1027716	"Mammuthus columbi"	"species"	5143	16	45.125000	53.182293	0.364494	0.008582	1027716:"Mammuthus columbi":"species"	1027716:"Mammuthus columbi":"species";37348:"Mammuthus":"genus";9780:"Elephantidae":"family";9779:"Proboscidea":"order";311790:"Afrotheria":"superorder";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.003662	0.596131	0.005685	122743.168074	-21.490651	9197.000000	0.001929	1.898034	0.007212	0.366242	0.002936	82040.041161	0.002801	0.011346	0.097488	0.696137	0.000000	0.006830	909.583509	344122.318537	11	988	0.011134	0.009347	0.003074	9	1001	0.008991	0.007164	0.002677	3	935	0.003209	0.006283	0.002594	4	933	0.004287	0.005927	0.002522	4	995	0.004020	0.005783	0.002414	6	890	0.006742	0.009347	0.003237	7	897	0.007804	0.007164	0.002826	5	899	0.005562	0.006283	0.002645	8	907	0.008820	0.005927	0.002558	8	982	0.008147	0.005783	0.002429
simadna_1000.fq	simadna_1000.fq	1338369	"Dipnotetrapodomorpha"	"clade"	236502	67665	66.987280	428.076315	0.416609	0.004813	1338369:"Dipnotetrapodomorpha":"clade"	1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.001544	0.725220	0.012981	12315.342658	-53.954685	9296.000000	0.000399	3.873225	0.001635	0.696643	0.012858	11884.717885	0.001129	0.002314	0.415716	1.000000	0.012490	0.013262	6210.331560	18299.279411	646	45740	0.014123	0.014524	0.001215	731	47203	0.015486	0.013405	0.001164	574	47017	0.012208	0.013097	0.001151	527	46141	0.011422	0.013013	0.001149	653	46740	0.013971	0.012990	0.001147	652	43984	0.014824	0.014524	0.001220	517	44464	0.011627	0.013405	0.001171	620	44905	0.013807	0.013097	0.001156	636	45767	0.013896	0.013013	0.001150	588	46378	0.012678	0.012990	0.001148
simadna_1000.fq	simadna_1000.fq	1437010	"Boreoeutheria"	"clade"	218798	62362	67.352198	421.956593	0.411346	0.004729	1437010:"Boreoeutheria":"clade"	1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.001341	0.816639	0.012898	10403.658769	-53.900207	8815.000000	0.000400	3.349520	0.001462	0.704704	0.012728	9672.962362	0.000604	0.001875	0.396587	1.000000	0.012285	0.013091	5731.196399	14170.785020	585	42383	0.013803	0.014239	0.001296	672	43786	0.015347	0.013144	0.001242	527	43837	0.012022	0.012943	0.001233	486	42879	0.011334	0.012906	0.001233	610	43364	0.014067	0.012899	0.001232	597	40928	0.014587	0.014239	0.001301	460	41344	0.011126	0.013144	0.001249	584	41788	0.013975	0.012943	0.001238	572	42653	0.013411	0.012906	0.001234	540	42945	0.012574	0.012899	0.001233
simadna_1000.fq	simadna_1000.fq	1963758	"Myomorpha"	"suborder"	5	5	40.032018	13.348571	0.391433	0.002270	1963758:"Myomorpha":"suborder"	1963758:"Myomorpha":"suborder";9989:"Rodentia":"order";314147:"Glires":"clade";314146:"Euarchontoglires":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	1.000000	0.000000	2.000000	-0.000000	159.000000	0.000082	0.000122	0.000000	0.997091	0.000000	2.057831	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	2.000000	2.454359	0	2	0.000000	0.000000	0.000115	0	0	0.000000	0.000000	0.000000	0	3	0.000000	0.000000	0.000075	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000141	0	1	0.000000	0.000000	0.000100	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.000000	0.000000	0	2	0.000000	0.000000	0.000082
simadna_1000.fq	simadna_1000.fq	2653789	"Whippomorpha"	"suborder"	1	1	38.000000	0.000000	0.394737	0.000000	2653789:"Whippomorpha":"suborder"	2653789:"Whippomorpha":"suborder";91561:"Artiodactyla":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	1.000000	0.000000	8.128312	-0.000000	55.000000	0.000100	0.000100	0.000000	1.000000	0.000000	3.841718	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	2.000000	8.701732	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.000000	0.000000
simadna_1000.fq	simadna_1000.fq	2892069	"Guloninae"	"subfamily"	2	2	37.500000	6.250000	0.426786	0.000003	2892069:"Guloninae":"subfamily"	2892069:"Guloninae":"subfamily";9655:"Mustelidae":"family";3072906:"Musteloidea":"superfamily";379584:"Caniformia":"suborder";33554:"Carnivora":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	1.000000	0.000000	8.420044	-0.000000	138.000000	0.000100	0.000100	0.000000	1.000000	0.000000	3.735310	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	2.000000	9.641425	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000100
simadna_1000.fq	simadna_1000.fq	3055696	"Leopardus colocola"	"species"	3	3	47.666668	54.444439	0.376717	0.000053	3055696:"Leopardus colocola":"species"	3055696:"Leopardus colocola":"species";46841:"Leopardus":"genus";338152:"Felinae":"subfamily";9681:"Felidae":"family";379583:"Feliformia":"suborder";33554:"Carnivora":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	1.000000	0.000000	7.156077	-0.000000	328.000000	0.000100	0.000100	0.000000	1.000000	0.000000	3.053914	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	2.000000	6.672497	0	1	0.000000	0.000000	0.000141	0	1	0.000000	0.000000	0.000100	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000141	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000
simadna_1000.fq	simadna_1000.fq	3072905	"Pinnipedia"	"clade"	2	2	38.000000	0.000000	0.413241	0.000000	3072905:"Pinnipedia":"clade"	3072905:"Pinnipedia":"clade";379584:"Caniformia":"suborder";33554:"Carnivora":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	1.000000	0.000000	7.689331	-0.000000	78.000000	0.000100	0.000100	0.000000	1.000000	0.000000	6.950877	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	2.000000	9.568735	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000100	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000100	0	1	0.000000	0.000000	0.000141	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000100
simadna_1000.fq	simadna_1000.fq	3072906	"Musteloidea"	"superfamily"	8	6	38.285714	9.850000	0.397726	0.001768	3072906:"Musteloidea":"superfamily"	3072906:"Musteloidea":"superfamily";379584:"Caniformia":"suborder";33554:"Carnivora":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	1.000000	0.000000	2.000000	-0.000000	226.000000	0.000082	0.000122	0.000000	0.995208	0.000000	2.111883	0.000000	0.000000	0.986131	1.000000	0.000000	0.000000	2.000000	2.364744	0	2	0.000000	0.000000	0.000115	0	1	0.000000	0.000000	0.000100	0	2	0.000000	0.000000	0.000082	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	2	0.000000	0.000000	0.000082	0	2	0.000000	0.000000	0.000082	0	0	0.000000	0.000000	0.000000	0	2	0.000000	0.000000	0.000082
simadna_1000.fq	simadna_1000.fq	3136298	"Dicotyles"	"genus"	1	1	46.000000	0.000000	0.260870	0.000000	3136298:"Dicotyles":"genus"	3136298:"Dicotyles":"genus";9827:"Tayassuidae":"family";35497:"Suina":"suborder";91561:"Artiodactyla":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	1.000000	0.000000	7.919902	-0.000000	83.000000	0.000100	0.000100	0.000000	1.000000	0.000000	4.433021	0.000000	0.000000	1.000000	1.000000	0.000000	0.000000	2.000000	8.891659	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000141	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000
simadna_1000.fq	simadna_1000.fq	3410118	"Phocinae"	"subfamily"	1	1	35.000000	0.000000	0.314286	0.000000	3410118:"Phocinae":"subfamily"	3410118:"Phocinae":"subfamily";9709:"Phocidae":"family";3072905:"Pinnipedia":"clade";379584:"Caniformia":"suborder";33554:"Carnivora":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.162590	1.000000	0.000000	2.000000	-0.000000	118.000000	0.368991	0.440634	0.267056	0.958557	0.000000	55.530725	0.000000	0.689854	0.755679	1.000000	0.000000	0.000000	2.000000	9.133614	0	0	0.000000	0.162590	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.162590	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000100
simadna_md_1000.fq	simadna_md_1000.fq	1	"root"	"no rank"	837189	243735	64.595021	240.402962	0.387368	0.004842	1:"root":"no rank"	1:"root":"no rank"	0.313848	0.562640	0.051541	787.334807	-90.998477	5530.000000	0.016557	18.955606	0.314048	0.562592	0.051450	788.134174	0.313041	0.314764	0.559980	0.565247	0.050685	0.052020	736.345973	830.735654	83755	222413	0.376574	0.365389	0.017181	43636	206223	0.211596	0.188805	0.013965	19523	192661	0.101333	0.111575	0.011236	12034	189624	0.063462	0.077797	0.009560	11074	187192	0.059159	0.063024	0.008673	71909	206429	0.348347	0.365389	0.017183	31571	172769	0.182735	0.188805	0.013970	18846	165031	0.114197	0.111575	0.011240	12855	160491	0.080098	0.077797	0.009563	12108	158044	0.076612	0.063024	0.008676
simadna_md_1000.fq	simadna_md_1000.fq	2759	"Eukaryota"	"domain"	837189	243735	64.521634	239.781778	0.386634	0.004852	2759:"Eukaryota":"domain"	2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.313850	0.562639	0.051539	787.368288	-90.998477	2431.000000	0.016557	18.956087	0.314047	0.562592	0.051450	788.114344	0.313043	0.314764	0.559979	0.565246	0.050685	0.052020	736.282582	830.726988	83755	222413	0.376574	0.365389	0.017180	43636	206223	0.211596	0.188805	0.013965	19523	192661	0.101333	0.111574	0.011236	12034	189624	0.063462	0.077796	0.009559	11074	187192	0.059159	0.063023	0.008673	71909	206429	0.348347	0.365389	0.017183	31571	172769	0.182735	0.188805	0.013970	18846	165031	0.114197	0.111574	0.011240	12855	160491	0.080098	0.077796	0.009563	12108	158044	0.076612	0.063023	0.008676
simadna_md_1000.fq	simadna_md_1000.fq	6072	"Eumetazoa"	"clade"	837189	243735	64.438965	239.333287	0.386340	0.004861	6072:"Eumetazoa":"clade"	6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.313848	0.562641	0.051541	787.382975	-90.998477	3586.000000	0.016556	18.956164	0.314048	0.562592	0.051450	788.122643	0.313043	0.314764	0.559981	0.565248	0.050686	0.052020	736.311874	830.711118	83755	222413	0.376574	0.365388	0.017180	43636	206223	0.211596	0.188805	0.013965	19523	192661	0.101333	0.111574	0.011236	12034	189624	0.063462	0.077797	0.009559	11074	187192	0.059159	0.063024	0.008673	71909	206429	0.348347	0.365388	0.017183	31571	172769	0.182735	0.188805	0.013970	18846	165031	0.114197	0.111574	0.011240	12855	160491	0.080098	0.077797	0.009563	12108	158044	0.076612	0.063024	0.008676
simadna_md_1000.fq	simadna_md_1000.fq	7711	"Chordata"	"phylum"	837189	243735	64.402578	239.583549	0.387138	0.004863	7711:"Chordata":"phylum"	7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.313848	0.562640	0.051540	787.360218	-90.998477	674.000000	0.016557	18.955911	0.314047	0.562592	0.051450	788.126133	0.313043	0.314764	0.559979	0.565247	0.050685	0.052020	736.274323	830.708259	83755	222413	0.376574	0.365389	0.017181	43636	206223	0.211596	0.188805	0.013965	19523	192661	0.101333	0.111574	0.011236	12034	189624	0.063462	0.077797	0.009559	11074	187192	0.059159	0.063024	0.008673	71909	206429	0.348347	0.365389	0.017183	31571	172769	0.182735	0.188805	0.013970	18846	165031	0.114197	0.111574	0.011240	12855	160491	0.080098	0.077797	0.009563	12108	158044	0.076612	0.063024	0.008676
simadna_md_1000.fq	simadna_md_1000.fq	7742	"Vertebrata"	"clade"	837189	243735	64.421649	240.181785	0.388295	0.004859	7742:"Vertebrata":"clade"	7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.313849	0.562641	0.051540	787.381400	-90.998477	1974.000000	0.016557	18.956206	0.314048	0.562593	0.051450	788.122960	0.313043	0.314765	0.559979	0.565246	0.050685	0.052020	736.320970	830.710992	83755	222413	0.376574	0.365389	0.017180	43636	206223	0.211596	0.188805	0.013965	19523	192661	0.101333	0.111574	0.011236	12034	189624	0.063462	0.077797	0.009559	11074	187192	0.059159	0.063024	0.008673	71909	206429	0.348347	0.365389	0.017183	31571	172769	0.182735	0.188805	0.013970	18846	165031	0.114197	0.111574	0.011240	12855	160491	0.080098	0.077797	0.009563	12108	158044	0.076612	0.063024	0.008676
simadna_md_1000.fq	simadna_md_1000.fq	7776	"Gnathostomata"	"clade"	837189	243735	64.450819	240.614391	0.389052	0.004855	7776:"Gnathostomata":"clade"	7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.313848	0.562640	0.051540	787.391940	-90.998477	3282.000000	0.016556	18.956291	0.314048	0.562592	0.051450	788.132166	0.313043	0.314763	0.559980	0.565246	0.050685	0.052020	736.280587	830.765812	83755	222413	0.376574	0.365389	0.017180	43636	206223	0.211596	0.188805	0.013965	19523	192661	0.101333	0.111575	0.011236	12034	189624	0.063462	0.077797	0.009559	11074	187192	0.059159	0.063024	0.008673	71909	206429	0.348347	0.365389	0.017183	31571	172769	0.182735	0.188805	0.013970	18846	165031	0.114197	0.111575	0.011240	12855	160491	0.080098	0.077797	0.009563	12108	158044	0.076612	0.063024	0.008676
simadna_md_1000.fq	simadna_md_1000.fq	8287	"Sarcopterygii"	"superclass"	837189	243735	64.654834	242.442780	0.391952	0.004831	8287:"Sarcopterygii":"superclass"	8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.313849	0.562640	0.051540	787.398661	-90.998477	4794.000000	0.016556	18.956399	0.314047	0.562592	0.051450	788.118982	0.313043	0.314765	0.559978	0.565246	0.050685	0.052020	736.344272	830.711685	83755	222413	0.376574	0.365389	0.017180	43636	206223	0.211596	0.188805	0.013964	19523	192661	0.101333	0.111574	0.011236	12034	189624	0.063462	0.077797	0.009559	11074	187192	0.059159	0.063024	0.008673	71909	206429	0.348347	0.365389	0.017182	31571	172769	0.182735	0.188805	0.013970	18846	165031	0.114197	0.111574	0.011240	12855	160491	0.080098	0.077797	0.009563	12108	158044	0.076612	0.063024	0.008676
simadna_md_1000.fq	simadna_md_1000.fq	9347	"Eutheria"	"clade"	837189	243735	65.816619	248.974805	0.401084	0.004712	9347:"Eutheria":"clade"	9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.313848	0.562640	0.051540	787.400225	-90.998477	4852.000000	0.016556	18.956381	0.314048	0.562592	0.051450	788.116698	0.313042	0.314764	0.559981	0.565243	0.050686	0.052020	736.293168	830.714129	83755	222413	0.376574	0.365388	0.017180	43636	206223	0.211596	0.188805	0.013964	19523	192661	0.101333	0.111575	0.011236	12034	189624	0.063462	0.077797	0.009559	11074	187192	0.059159	0.063024	0.008673	71909	206429	0.348347	0.365388	0.017182	31571	172769	0.182735	0.188805	0.013970	18846	165031	0.114197	0.111575	0.011240	12855	160491	0.080098	0.077797	0.009563	12108	158044	0.076612	0.063024	0.008676
simadna_md_1000.fq	simadna_md_1000.fq	9348	"Xenarthra"	"superorder"	30	22	41.241290	21.195447	0.430992	0.004683	9348:"Xenarthra":"superorder"	9348:"Xenarthra":"superorder";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.473902	0.976524	0.088757	52766.351206	-11.087354	3196.000000	0.150564	3.147505	0.477306	0.930510	0.095721	22347.556930	0.288465	0.611061	0.821019	1.000000	0.036506	0.179587	2.653650	112623.554585	5	11	0.454545	0.562660	0.149581	1	4	0.250000	0.099882	0.149926	0	6	0.000000	0.089018	0.116263	0	12	0.000000	0.088763	0.082108	1	8	0.125000	0.088757	0.100555	4	5	0.800000	0.562660	0.221852	0	6	0.000000	0.099882	0.122416	1	5	0.200000	0.089018	0.127358	0	4	0.000000	0.088763	0.142205	2	10	0.200000	0.088757	0.089941
