#Taxa	detected	Number_of_reads	proportion_estimate	85%_confidence_interval_lower_bound	85%_confidence_interval_higher_bound	95%_confidence_interval_lower_bound	95%_confidence_interval_higher_bound
Bovidae	yes	10776	0.479047	0.449368	0.508211	0.431452	0.525168	
Carnivora	yes	3820	0.169447	0.152727	0.187622	0.144053	0.199402	
Felidae	yes	364	0.0161738	0.0143639	0.0181627	0.013451	0.0194487	
Homininae	yes	384	0.0170568	0.0151917	0.0191698	0.0141294	0.020485	
Proboscidea	yes	1608	0.0714344	0.0637186	0.0799609	0.059674	0.0853061	
Suina	yes	5520	0.244827	0.222915	0.268547	0.210773	0.283619
