sample	id	taxid	name	rank	nalign	nreads	mean_rlen	var_rlen	mean_gc	var_gc	lca	taxa_path	A	q	c	phi	llh	ncall	sigmaD	Zfit	A_b	q_b	c_b	phi_b	A_CI_l	A_CI_h	q_CI_l	q_CI_h	c_CI_l	c_CI_h	phi_CI_l	phi_CI_h	fwK0	fwN0	fwf0	fwdx0	fwdxConf0	fwK1	fwN1	fwf1	fwdx1	fwdxConf1	fwK2	fwN2	fwf2	fwdx2	fwdxConf2	fwK3	fwN3	fwf3	fwdx3	fwdxConf3	fwK4	fwN4	fwf4	fwdx4	fwdxConf4	bwK0	bwN0	bwf0	bwdx0	bwdxConf0	bwK1	bwN1	bwf1	bwdx1	bwdxConf1	bwK2	bwN2	bwf2	bwdx2	bwdxConf2	bwK3	bwN3	bwf3	bwdx3	bwdxConf3	bwK4	bwN4	bwf4	bwdx4	bwdxConf4
simadna_10.fq	simadna_10.fq	1	"root"	"no rank"	23732	5714	59.481198	165.908950	0.439363	0.005604	1:"root":"no rank"	1:"root":"no rank"	0.000168	0.000000	0.017334	4770.168074	-39.281362	2016.000000	0.000265	0.633174	0.001475	0.164905	0.016022	4200.342771	0.000000	0.007285	0.000000	0.836377	0.009047	0.018104	1408.888655	4821.835226	73	4789	0.015243	0.017502	0.002682	95	4674	0.020325	0.017502	0.002699	73	4536	0.016093	0.017502	0.002719	73	4687	0.015575	0.017502	0.002697	76	4478	0.016972	0.017502	0.002728	74	4518	0.016379	0.017502	0.002722	82	4645	0.017653	0.017502	0.002703	62	4532	0.013680	0.017502	0.002720	89	4564	0.019500	0.017502	0.002715	113	4820	0.023444	0.017502	0.002678
simadna_10.fq	simadna_10.fq	2759	"Eukaryota"	"domain"	23732	5714	61.339258	170.212141	0.433629	0.005505	2759:"Eukaryota":"domain"	2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	0.000000	0.017502	4769.487527	-39.281362	3388.000000	0.000002	0.004889	0.001706	0.191103	0.015799	4198.563403	0.000000	0.006691	0.000000	0.836365	0.010208	0.018076	1408.797703	4822.161671	73	4789	0.015243	0.017502	0.002682	95	4674	0.020325	0.017502	0.002699	73	4536	0.016093	0.017502	0.002719	73	4687	0.015575	0.017502	0.002697	76	4478	0.016972	0.017502	0.002728	74	4518	0.016379	0.017502	0.002722	82	4645	0.017653	0.017502	0.002703	62	4532	0.013680	0.017502	0.002720	89	4564	0.019500	0.017502	0.002715	113	4820	0.023444	0.017502	0.002678
simadna_10.fq	simadna_10.fq	6072	"Eumetazoa"	"clade"	23732	5714	63.924027	176.509929	0.424332	0.005357	6072:"Eumetazoa":"clade"	6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000101	0.000000	0.017400	4769.891201	-39.281362	1809.000000	0.000206	0.492497	0.002374	0.169970	0.015125	4200.527683	0.000000	0.010895	0.000000	0.836350	0.005685	0.018149	1408.887367	4821.978694	73	4789	0.015243	0.017502	0.002682	95	4674	0.020325	0.017502	0.002699	73	4536	0.016093	0.017502	0.002719	73	4687	0.015575	0.017502	0.002697	76	4478	0.016972	0.017502	0.002728	74	4518	0.016379	0.017502	0.002722	82	4645	0.017653	0.017502	0.002703	62	4532	0.013680	0.017502	0.002720	89	4564	0.019500	0.017502	0.002715	113	4820	0.023444	0.017502	0.002678
simadna_10.fq	simadna_10.fq	7711	"Chordata"	"phylum"	23732	5714	65.779969	181.788132	0.414709	0.005225	7711:"Chordata":"phylum"	7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.007800	0.000000	0.009702	4767.862230	-39.281363	4747.000000	0.001800	4.334170	0.001274	0.176313	0.016221	4203.496377	0.000000	0.005484	0.000000	0.903045	0.010864	0.018178	1408.882418	4821.850320	73	4789	0.015243	0.017502	0.002682	95	4674	0.020325	0.017502	0.002699	73	4536	0.016093	0.017502	0.002720	73	4687	0.015575	0.017502	0.002697	76	4478	0.016972	0.017502	0.002729	74	4518	0.016379	0.017502	0.002722	82	4645	0.017653	0.017502	0.002703	62	4532	0.013680	0.017502	0.002720	89	4564	0.019500	0.017502	0.002715	113	4820	0.023444	0.017502	0.002678
simadna_10.fq	simadna_10.fq	7742	"Vertebrata"	"clade"	23732	5714	66.388885	184.270525	0.408540	0.005155	7742:"Vertebrata":"clade"	7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000105	0.000000	0.017397	4769.884948	-39.281362	2877.000000	0.000209	0.499918	0.002648	0.170085	0.014852	4199.923726	0.000000	0.015060	0.000000	0.836351	0.002616	0.018071	1408.963985	4821.650692	73	4789	0.015243	0.017502	0.002682	95	4674	0.020325	0.017502	0.002699	73	4536	0.016093	0.017502	0.002719	73	4687	0.015575	0.017502	0.002697	76	4478	0.016972	0.017502	0.002728	74	4518	0.016379	0.017502	0.002722	82	4645	0.017653	0.017502	0.002703	62	4532	0.013680	0.017502	0.002720	89	4564	0.019500	0.017502	0.002715	113	4820	0.023444	0.017502	0.002678
simadna_10.fq	simadna_10.fq	7776	"Gnathostomata"	"clade"	23732	5714	66.484317	185.132327	0.405676	0.005128	7776:"Gnathostomata":"clade"	7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000871	0.000000	0.016631	4769.646993	-39.281362	3021.000000	0.000603	1.443478	0.000750	0.191397	0.016755	4202.224056	0.000000	0.003113	0.000000	0.836363	0.014918	0.018076	1408.850761	4822.376786	73	4789	0.015243	0.017502	0.002682	95	4674	0.020325	0.017502	0.002699	73	4536	0.016093	0.017502	0.002719	73	4687	0.015575	0.017502	0.002697	76	4478	0.016972	0.017502	0.002728	74	4518	0.016379	0.017502	0.002722	82	4645	0.017653	0.017502	0.002703	62	4532	0.013680	0.017502	0.002720	89	4564	0.019500	0.017502	0.002715	113	4820	0.023444	0.017502	0.002678
simadna_10.fq	simadna_10.fq	8287	"Sarcopterygii"	"superclass"	23732	5714	66.090162	186.265322	0.398883	0.005078	8287:"Sarcopterygii":"superclass"	8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000552	0.000000	0.016949	4769.831951	-39.281362	3953.000000	0.000481	1.149383	0.002157	0.237153	0.015349	4197.515586	0.000000	0.012066	0.000000	0.919264	0.004833	0.018178	1408.936711	4821.838283	73	4789	0.015243	0.017502	0.002682	95	4674	0.020325	0.017502	0.002699	73	4536	0.016093	0.017502	0.002719	73	4687	0.015575	0.017502	0.002697	76	4478	0.016972	0.017502	0.002728	74	4518	0.016379	0.017502	0.002722	82	4645	0.017653	0.017502	0.002703	62	4532	0.013680	0.017502	0.002720	89	4564	0.019500	0.017502	0.002715	113	4820	0.023444	0.017502	0.002678
simadna_10.fq	simadna_10.fq	9347	"Eutheria"	"clade"	23732	5714	66.213538	185.919883	0.399065	0.005084	9347:"Eutheria":"clade"	9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.003536	0.000000	0.013965	4769.956741	-39.281362	3056.000000	0.001214	2.912486	0.000469	0.196415	0.017036	4199.635601	0.000000	0.002225	0.000000	0.836355	0.014661	0.018178	1408.822760	4821.635674	73	4789	0.015243	0.017502	0.002682	95	4674	0.020325	0.017502	0.002699	73	4536	0.016093	0.017502	0.002719	73	4687	0.015575	0.017502	0.002697	76	4478	0.016972	0.017502	0.002728	74	4518	0.016379	0.017502	0.002722	82	4645	0.017653	0.017502	0.002703	62	4532	0.013680	0.017502	0.002720	89	4564	0.019500	0.017502	0.002715	113	4820	0.023444	0.017502	0.002678
simadna_10.fq	simadna_10.fq	9443	"Primates"	"order"	1372	330	50.590397	161.087101	0.448848	0.005455	9443:"Primates":"order"	9443:"Primates":"order";314146:"Euarchontoglires":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	0.044658	0.014017	115604.207738	-20.510782	4028.000000	0.000005	0.001865	0.004602	0.213670	0.011258	19935.218699	0.000000	0.015100	0.000000	1.000000	0.000000	0.016723	108.006814	69652.047737	6	349	0.017192	0.014017	0.006302	7	281	0.024911	0.014017	0.007022	2	260	0.007692	0.014017	0.007299	2	345	0.005797	0.014017	0.006339	6	261	0.022989	0.014017	0.007285	3	328	0.009146	0.014017	0.006500	3	339	0.008850	0.014017	0.006394	5	262	0.019084	0.014017	0.007271	5	306	0.016340	0.014017	0.006729	4	337	0.011869	0.014017	0.006413
simadna_10.fq	simadna_10.fq	9479	"Platyrrhini"	"parvorder"	1	1	61.000000	0.000000	0.409836	0.000000	9479:"Platyrrhini":"parvorder"	9479:"Platyrrhini":"parvorder";314293:"Simiiformes":"infraorder";376913:"Haplorrhini":"suborder";9443:"Primates":"order";314146:"Euarchontoglires":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.100000	0.100000	0.010000	1000.000000	0.000000	20.000000	0.300000	0.333333	0.100000	0.100000	0.010000	1000.000000	0.100000	0.100000	0.100000	0.100000	0.010000	0.010000	1000.000000	1000.000000	0	0	0.000000	0.110000	0.000000	0	0	0.000000	0.100000	0.000000	0	0	0.000000	0.091000	0.000000	0	0	0.000000	0.082900	0.000000	0	0	0.000000	0.075610	0.000000	0	0	0.000000	0.110000	0.000000	0	0	0.000000	0.100000	0.000000	0	0	0.000000	0.091000	0.000000	0	0	0.000000	0.082900	0.000000	0	0	0.000000	0.075610	0.000000
