sample	id	taxid	name	rank	nalign	nreads	mean_rlen	var_rlen	mean_gc	var_gc	lca	taxa_path	A	q	c	phi	llh	ncall	sigmaD	Zfit	A_b	q_b	c_b	phi_b	A_CI_l	A_CI_h	q_CI_l	q_CI_h	c_CI_l	c_CI_h	phi_CI_l	phi_CI_h	fwK0	fwN0	fwf0	fwdx0	fwdxConf0	fwK1	fwN1	fwf1	fwdx1	fwdxConf1	fwK2	fwN2	fwf2	fwdx2	fwdxConf2	fwK3	fwN3	fwf3	fwdx3	fwdxConf3	fwK4	fwN4	fwf4	fwdx4	fwdxConf4	bwK0	bwN0	bwf0	bwdx0	bwdxConf0	bwK1	bwN1	bwf1	bwdx1	bwdxConf1	bwK2	bwN2	bwf2	bwdx2	bwdxConf2	bwK3	bwN3	bwf3	bwdx3	bwdxConf3	bwK4	bwN4	bwf4	bwdx4	bwdxConf4
simadna_100.fq	simadna_100.fq	1	"root"	"no rank"	57409	14888	70.283969	313.174624	0.420878	0.004947	1:"root":"no rank"	1:"root":"no rank"	0.016271	0.000000	0.000000	7251.235831	-44.660075	4568.000000	0.001910	8.517003	0.007704	0.153681	0.008797	7239.425233	0.000012	0.017017	0.000000	1.000000	0.000000	0.016570	2666.594469	12497.800096	138	11094	0.012439	0.016271	0.001910	192	11118	0.017269	0.016271	0.001910	208	11305	0.018399	0.016271	0.001903	175	11021	0.015879	0.016271	0.001913	173	11334	0.015264	0.016271	0.001902	200	10331	0.019359	0.016271	0.001938	167	10576	0.015790	0.016271	0.001929	157	10938	0.014354	0.016271	0.001916	186	10864	0.017121	0.016271	0.001918	189	11184	0.016899	0.016271	0.001907
simadna_100.fq	simadna_100.fq	2759	"Eukaryota"	"domain"	57409	14888	71.155878	320.138428	0.416227	0.004910	2759:"Eukaryota":"domain"	2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000164	0.000000	0.016107	7251.612624	-44.660075	2719.000000	0.000193	0.847675	0.006734	0.153667	0.009767	7241.218202	0.000000	0.017017	0.000000	1.000000	0.000000	0.016532	2666.590616	12497.292227	138	11094	0.012439	0.016271	0.001910	192	11118	0.017269	0.016271	0.001910	208	11305	0.018399	0.016271	0.001903	175	11021	0.015879	0.016271	0.001913	173	11334	0.015264	0.016271	0.001902	200	10331	0.019359	0.016271	0.001938	167	10576	0.015790	0.016271	0.001929	157	10938	0.014354	0.016271	0.001916	186	10864	0.017121	0.016271	0.001918	189	11184	0.016899	0.016271	0.001907
simadna_100.fq	simadna_100.fq	6072	"Eumetazoa"	"clade"	57409	14888	72.153793	325.717923	0.409667	0.004852	6072:"Eumetazoa":"clade"	6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000536	0.000000	0.015735	7250.514621	-44.660075	1489.000000	0.000350	1.533976	0.006267	0.169255	0.010234	7238.258823	0.000000	0.017017	0.000000	1.000000	0.000000	0.016570	2666.587171	12496.849655	138	11094	0.012439	0.016271	0.001910	192	11118	0.017269	0.016271	0.001910	208	11305	0.018399	0.016271	0.001903	175	11021	0.015879	0.016271	0.001913	173	11334	0.015264	0.016271	0.001902	200	10331	0.019359	0.016271	0.001938	167	10576	0.015790	0.016271	0.001929	157	10938	0.014354	0.016271	0.001916	186	10864	0.017121	0.016271	0.001918	189	11184	0.016899	0.016271	0.001907
simadna_100.fq	simadna_100.fq	7711	"Chordata"	"phylum"	57409	14888	72.654672	327.289340	0.404922	0.004807	7711:"Chordata":"phylum"	7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000565	0.000000	0.015706	7251.534066	-44.660075	2011.000000	0.000359	1.574814	0.005455	0.156467	0.011045	7243.362941	0.000000	0.017017	0.000000	1.000000	0.000000	0.016571	2666.607745	12501.780371	138	11094	0.012439	0.016271	0.001910	192	11118	0.017269	0.016271	0.001910	208	11305	0.018399	0.016271	0.001903	175	11021	0.015879	0.016271	0.001913	173	11334	0.015264	0.016271	0.001902	200	10331	0.019359	0.016271	0.001938	167	10576	0.015790	0.016271	0.001929	157	10938	0.014354	0.016271	0.001916	186	10864	0.017121	0.016271	0.001918	189	11184	0.016899	0.016271	0.001907
simadna_100.fq	simadna_100.fq	7742	"Vertebrata"	"clade"	57409	14888	72.705030	328.314916	0.403544	0.004793	7742:"Vertebrata":"clade"	7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.008589	0.000000	0.007682	7252.151111	-44.660075	1370.000000	0.001393	6.164291	0.005646	0.153770	0.010852	7236.619754	0.000000	0.017017	0.000000	1.000000	0.000000	0.016570	2666.599512	12499.287803	138	11094	0.012439	0.016271	0.001910	192	11118	0.017269	0.016271	0.001910	208	11305	0.018399	0.016271	0.001903	175	11021	0.015879	0.016271	0.001913	173	11334	0.015264	0.016271	0.001902	200	10331	0.019359	0.016271	0.001938	167	10576	0.015790	0.016271	0.001929	157	10938	0.014354	0.016271	0.001916	186	10864	0.017121	0.016271	0.001918	189	11184	0.016899	0.016271	0.001907
simadna_100.fq	simadna_100.fq	7776	"Gnathostomata"	"clade"	57409	14888	72.655293	329.317879	0.403512	0.004791	7776:"Gnathostomata":"clade"	7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000083	0.000000	0.016188	7251.813669	-44.660075	6586.000000	0.000138	0.603321	0.006174	0.164299	0.010327	7232.569153	0.000000	0.017017	0.000000	1.000000	0.000000	0.016560	2666.579014	12504.939335	138	11094	0.012439	0.016271	0.001910	192	11118	0.017269	0.016271	0.001910	208	11305	0.018399	0.016271	0.001903	175	11021	0.015879	0.016271	0.001913	173	11334	0.015264	0.016271	0.001902	200	10331	0.019359	0.016271	0.001938	167	10576	0.015790	0.016271	0.001929	157	10938	0.014354	0.016271	0.001916	186	10864	0.017121	0.016271	0.001918	189	11184	0.016899	0.016271	0.001907
simadna_100.fq	simadna_100.fq	8287	"Sarcopterygii"	"superclass"	57409	14888	72.269076	334.322532	0.405876	0.004808	8287:"Sarcopterygii":"superclass"	8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.016271	0.000000	0.000000	7251.760190	-44.660075	1430.000000	0.001910	8.517184	0.006754	0.182016	0.009743	7236.957904	0.000000	0.017017	0.000000	1.000000	0.000000	0.016532	2666.590058	12498.173384	138	11094	0.012439	0.016271	0.001910	192	11118	0.017269	0.016271	0.001910	208	11305	0.018399	0.016271	0.001903	175	11021	0.015879	0.016271	0.001913	173	11334	0.015264	0.016271	0.001902	200	10331	0.019359	0.016271	0.001938	167	10576	0.015790	0.016271	0.001929	157	10938	0.014354	0.016271	0.001916	186	10864	0.017121	0.016271	0.001918	189	11184	0.016899	0.016271	0.001907
simadna_100.fq	simadna_100.fq	9347	"Eutheria"	"clade"	57409	14888	71.064002	318.841274	0.408899	0.004777	9347:"Eutheria":"clade"	9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000951	0.000000	0.015319	7251.719668	-44.660075	3830.000000	0.000466	2.043761	0.007356	0.153734	0.009145	7242.898394	0.000000	0.017017	0.000000	1.000000	0.000000	0.016532	2666.574831	12496.828966	138	11094	0.012439	0.016271	0.001910	192	11118	0.017269	0.016271	0.001910	208	11305	0.018399	0.016271	0.001903	175	11021	0.015879	0.016271	0.001913	173	11334	0.015264	0.016271	0.001902	200	10331	0.019359	0.016271	0.001938	167	10576	0.015790	0.016271	0.001929	157	10938	0.014354	0.016271	0.001916	186	10864	0.017121	0.016271	0.001918	189	11184	0.016899	0.016271	0.001907
simadna_100.fq	simadna_100.fq	9348	"Xenarthra"	"superorder"	1	1	52.000000	0.000000	0.557692	0.000000	9348:"Xenarthra":"superorder"	9348:"Xenarthra":"superorder";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	1.000000	0.000000	5.373503	-0.000000	213.000000	0.000100	0.000100	0.333523	1.000000	0.000000	5.448872	0.000000	0.763280	1.000000	1.000000	0.000000	0.000000	2.000000	8.969062	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000
simadna_100.fq	simadna_100.fq	9443	"Primates"	"order"	4896	1179	61.841184	198.490423	0.444169	0.005323	9443:"Primates":"order"	9443:"Primates":"order";314146:"Euarchontoglires":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000150	0.000000	0.015043	1435.562096	-30.652601	3554.000000	0.000492	0.305168	0.008829	0.383832	0.008409	2607.395995	0.000051	0.017468	0.000000	1.000000	0.000000	0.016884	298.147585	8585.176753	13	1091	0.011916	0.015193	0.004911	28	1114	0.025135	0.015193	0.004882	22	1146	0.019197	0.015193	0.004844	17	1123	0.015138	0.015193	0.004871	16	1065	0.015023	0.015193	0.004945	18	994	0.018109	0.015193	0.005046	7	1098	0.006375	0.015193	0.004902	13	1031	0.012609	0.015193	0.004992	12	1031	0.011639	0.015193	0.004992	17	1024	0.016602	0.015193	0.005002
simadna_100.fq	simadna_100.fq	9526	"Catarrhini"	"parvorder"	4896	1179	61.378542	194.944892	0.443953	0.005480	9526:"Catarrhini":"parvorder"	9526:"Catarrhini":"parvorder";314293:"Simiiformes":"infraorder";376913:"Haplorrhini":"suborder";9443:"Primates":"order";314146:"Euarchontoglires":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	0.000009	0.015193	1435.503268	-30.652601	1993.000000	0.000004	0.002491	0.009156	0.383834	0.008082	2709.947951	0.000763	0.017469	0.000000	1.000000	0.000000	0.016884	298.148349	8584.994816	13	1091	0.011916	0.015193	0.004911	28	1114	0.025135	0.015193	0.004882	22	1146	0.019197	0.015193	0.004844	17	1123	0.015138	0.015193	0.004871	16	1065	0.015023	0.015193	0.004945	18	994	0.018109	0.015193	0.005046	7	1098	0.006375	0.015193	0.004902	13	1031	0.012609	0.015193	0.004992	12	1031	0.011639	0.015193	0.004992	17	1024	0.016602	0.015193	0.005002
simadna_100.fq	simadna_100.fq	9604	"Hominidae"	"family"	4896	1179	61.035715	193.579727	0.444271	0.005610	9604:"Hominidae":"family"	9604:"Hominidae":"family";314295:"Hominoidea":"superfamily";9526:"Catarrhini":"parvorder";314293:"Simiiformes":"infraorder";376913:"Haplorrhini":"suborder";9443:"Primates":"order";314146:"Euarchontoglires":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	0.000000	0.015193	1435.456994	-30.652601	1754.000000	0.000004	0.002491	0.008325	0.383843	0.008914	4114.731952	0.000053	0.017476	0.000000	1.000000	0.000000	0.016884	298.147347	8584.956824	13	1091	0.011916	0.015193	0.004911	28	1114	0.025135	0.015193	0.004882	22	1146	0.019197	0.015193	0.004844	17	1123	0.015138	0.015193	0.004871	16	1065	0.015023	0.015193	0.004945	18	994	0.018109	0.015193	0.005046	7	1098	0.006375	0.015193	0.004902	13	1031	0.012609	0.015193	0.004992	12	1031	0.011639	0.015193	0.004992	17	1024	0.016602	0.015193	0.005002
simadna_100.fq	simadna_100.fq	9605	"Homo"	"genus"	4288	901	60.352414	190.798268	0.445448	0.005880	9605:"Homo":"genus"	9605:"Homo":"genus";207598:"Homininae":"subfamily";9604:"Hominidae":"family";314295:"Hominoidea":"superfamily";9526:"Catarrhini":"parvorder";314293:"Simiiformes":"infraorder";376913:"Haplorrhini":"suborder";9443:"Primates":"order";314146:"Euarchontoglires":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.002776	0.810634	0.012591	9176.206222	-27.079738	4954.000000	0.001779	1.560550	0.006026	0.659911	0.010576	46083.365272	0.001274	0.014107	0.020671	1.000000	0.000000	0.014959	487.616120	158959.009230	12	967	0.012410	0.015367	0.004159	20	980	0.020408	0.013117	0.003823	13	996	0.013052	0.012690	0.003734	15	990	0.015152	0.012610	0.003733	10	954	0.010482	0.012594	0.003793	16	869	0.018412	0.015367	0.004366	7	960	0.007292	0.013117	0.003859	7	901	0.007769	0.012690	0.003908	11	911	0.012075	0.012610	0.003876	14	895	0.015642	0.012594	0.003905
simadna_100.fq	simadna_100.fq	9606	"Homo sapiens"	"species"	3317	190	58.384211	178.500835	0.449348	0.006653	9606:"Homo sapiens":"species"	9606:"Homo sapiens":"species";9605:"Homo":"genus";207598:"Homininae":"subfamily";9604:"Hominidae":"family";314295:"Hominoidea":"superfamily";9526:"Catarrhini":"parvorder";314293:"Simiiformes":"infraorder";376913:"Haplorrhini":"suborder";9443:"Primates":"order";314146:"Euarchontoglires":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.003586	0.990042	0.011944	98284.192839	-24.050625	10214.000000	0.002195	1.633386	0.005383	0.859173	0.011450	2807.906627	0.000151	0.009308	0.037670	1.000000	0.009937	0.014394	387.011834	3026.173461	10	747	0.013387	0.015530	0.004541	13	760	0.017105	0.011980	0.003962	10	771	0.012970	0.011945	0.003928	12	768	0.015625	0.011944	0.003935	8	731	0.010944	0.011944	0.004033	12	670	0.017910	0.015530	0.004793	5	741	0.006748	0.011980	0.004012	4	691	0.005789	0.011945	0.004147	8	701	0.011412	0.011944	0.004118	10	693	0.014430	0.011944	0.004141
simadna_100.fq	simadna_100.fq	9608	"Canidae"	"family"	1	1	38.000000	0.000000	0.315789	0.000000	9608:"Canidae":"family"	9608:"Canidae":"family";379584:"Caniformia":"suborder";33554:"Carnivora":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	1.000000	0.000000	2.000000	-0.000000	265.000000	0.000100	0.000100	0.388409	1.000000	0.000000	6.294053	0.000000	0.750100	1.000000	1.000000	0.000000	0.000000	2.000000	9.858623	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.000000	0.000000
simadna_100.fq	simadna_100.fq	9621	"Lycaon"	"genus"	1	1	38.000000	0.000000	0.315789	0.000000	9621:"Lycaon":"genus"	9621:"Lycaon":"genus";9608:"Canidae":"family";379584:"Caniformia":"suborder";33554:"Carnivora":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	1.000000	0.000000	6.047432	-0.000000	83.000000	0.000100	0.000100	0.250362	1.000000	0.000000	5.796964	0.000000	0.699544	1.000000	1.000000	0.000000	0.000000	2.000000	9.222648	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.000000	0.000000
simadna_100.fq	simadna_100.fq	9622	"Lycaon pictus"	"species"	1	1	38.000000	0.000000	0.315789	0.000000	9622:"Lycaon pictus":"species"	9622:"Lycaon pictus":"species";9621:"Lycaon":"genus";9608:"Canidae":"family";379584:"Caniformia":"suborder";33554:"Carnivora":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.550890	1.000000	0.000000	2.000000	-0.000000	284.000000	0.497403	1.107532	0.222632	1.000000	0.000000	4.904499	0.000000	0.573235	1.000000	1.000000	0.000000	0.000000	2.000000	9.406639	0	0	0.000000	0.550890	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.550890	0.000000	0	0	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0	1	0.000000	0.000000	0.000100	0	0	0.000000	0.000000	0.000000
simadna_100.fq	simadna_100.fq	9676	"Hyaenidae"	"family"	5831	5161	72.455918	415.122263	0.428488	0.004616	9676:"Hyaenidae":"family"	9676:"Hyaenidae":"family";379583:"Feliformia":"suborder";33554:"Carnivora":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	0.288823	0.011426	110491.501543	-26.949681	2269.000000	0.000003	0.003470	0.003964	0.302505	0.008527	7708.673135	0.000000	0.012245	0.000000	1.000000	0.000000	0.012903	444.529077	5236.007950	14	1217	0.011504	0.011426	0.003063	14	1196	0.011706	0.011426	0.003090	18	1175	0.015319	0.011426	0.003117	8	1243	0.006436	0.011426	0.003031	16	1195	0.013389	0.011426	0.003091	9	1141	0.007888	0.011426	0.003163	15	1194	0.012563	0.011426	0.003092	15	1144	0.013112	0.011426	0.003158	9	1184	0.007601	0.011426	0.003105	18	1214	0.014827	0.011426	0.003067
simadna_100.fq	simadna_100.fq	9677	"Crocuta"	"genus"	5357	4773	72.556671	424.410034	0.431044	0.004459	9677:"Crocuta":"genus"	9677:"Crocuta":"genus";9676:"Hyaenidae":"family";379583:"Feliformia":"suborder";33554:"Carnivora":"order";314145:"Laurasiatheria":"superorder";1437010:"Boreoeutheria":"clade";9347:"Eutheria":"clade";32525:"Theria":"clade";40674:"Mammalia":"class";32524:"Amniota":"clade";32523:"Tetrapoda":"clade";1338369:"Dipnotetrapodomorpha":"clade";8287:"Sarcopterygii":"superclass";117571:"Euteleostomi":"clade";117570:"Teleostomi":"clade";7776:"Gnathostomata":"clade";7742:"Vertebrata":"clade";89593:"Craniata":"subphylum";7711:"Chordata":"phylum";33511:"Deuterostomia":"clade";33213:"Bilateria":"clade";6072:"Eumetazoa":"clade";33208:"Metazoa":"kingdom";33154:"Opisthokonta":"clade";2759:"Eukaryota":"domain";131567:"cellular organisms":"cellular root";1:"root":"no rank"	0.000000	0.729121	0.010590	173069.266999	-26.111099	1137.000000	0.000003	0.003323	0.003729	0.061418	0.007522	8535.177456	0.000000	0.011878	0.000000	0.080897	0.000000	0.012501	451.580696	14101.128046	11	1111	0.009901	0.010590	0.003081	13	1111	0.011701	0.010590	0.003081	15	1096	0.013686	0.010590	0.003102	7	1146	0.006108	0.010590	0.003034	14	1111	0.012601	0.010590	0.003081	7	1075	0.006512	0.010590	0.003132	12	1104	0.010870	0.010590	0.003091	13	1062	0.012241	0.010590	0.003151	8	1107	0.007227	0.010590	0.003086	17	1125	0.015111	0.010590	0.003062
