#Taxa	detected	Number_of_reads	proportion_estimate	85%_confidence_interval_lower_bound	85%_confidence_interval_higher_bound	95%_confidence_interval_lower_bound	95%_confidence_interval_higher_bound
Bovidae	yes	7946	0.494443	0.46415	0.524346	0.446515	0.542668	
Carnivora	yes	2377	0.147856	0.132936	0.164256	0.124602	0.174616	
Felidae	yes	230	0.0143079	0.0126697	0.0161558	0.011836	0.0172695	
Homininae	yes	251	0.0156218	0.0138858	0.0175761	0.0128974	0.0188383	
Proboscidea	yes	1234	0.0766605	0.0686517	0.0858186	0.0641742	0.0916584	
Suina	yes	3999	0.249123	0.226356	0.273725	0.213246	0.288973
